UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC8276,10-Aug-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£2,326.30",8276
MODGPC8277,15-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£830.70,8277
MODGPC8278,08-Aug-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,876.00",8278
MODGPC8279,21-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£909.20,8279
MODGPC8280,28-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,613.20",8280
MODGPC8281,14-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£6,822.80",8281
MODGPC8282,08-Aug-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,420.40",8282
MODGPC8283,08-Aug-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£6,491.00",8283
MODGPC8284,19-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£625.20,8284
MODGPC8285,25-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,162.00",8285
MODGPC8286,25-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,056.00",8286
MODGPC8287,18-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,"£10,900.00",8287
MODGPC8288,21-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,"£2,399.88",8288
MODGPC8289,21-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,"£1,529.82",8289
MODGPC8290,05-Aug-11,General Retail and Wholesale       , ELECTRONICS STORES,"£27,252.48",8290
MODGPC8291,20-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,"£1,039.92",8291
MODGPC8292,04-Aug-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£995.72,8292
MODGPC8293,14-Jul-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£2,511.00",8293
MODGPC8294,18-Jul-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£1,675.00",8294
MODGPC8295,20-Jul-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£800.00,8295
MODGPC8296,04-Aug-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£924.00,8296
MODGPC8297,18-Jul-11,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,"£1,132.94",8297
MODGPC8298,18-Jul-11,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,"£1,132.94",8298
MODGPC8299,20-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£622.74,8299
MODGPC8300,11-Aug-11,General Retail and Wholesale       , ELECTRONICS STORES,£713.00,8300
MODGPC8301,05-Aug-11,General Retail and Wholesale       , ELECTRONICS STORES,£666.49,8301
MODGPC8302,15-Jul-11,General Retail and Wholesale       , SPORTING GOODS STORES,£628.85,8302
MODGPC8303,20-Jul-11,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,861.25",8303
MODGPC8304,27-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£691.50,8304
MODGPC8305,03-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,464.00",8305
MODGPC8306,03-Aug-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£979.50,8306
MODGPC8307,20-Jul-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£580.80,8307
MODGPC8308,21-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,£600.00,8308
MODGPC8309,20-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£916.80,8309
MODGPC8310,26-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,£584.95,8310
MODGPC8311,27-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,"£2,302.96",8311
MODGPC8312,20-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,920.00",8312
MODGPC8313,28-Jul-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"£10,950.60",8313
MODGPC8314,01-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,616.48",8314
MODGPC8315,09-Aug-11,General Retail and Wholesale       , TENT AND AWNING SHOPS,"£1,007.04",8315
MODGPC8316,09-Aug-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£600.33,8316
MODGPC8317,02-Aug-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,226.88",8317
MODGPC8318,02-Aug-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£4,488.00",8318
MODGPC8319,10-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£725.40,8319
MODGPC8320,09-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£937.44,8320
MODGPC8321,09-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£708.00,8321
MODGPC8322,09-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£999.60,8322
MODGPC8323,09-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£995.40,8323
MODGPC8324,04-Aug-11,General Retail and Wholesale       , SPORTING GOODS STORES,"£4,995.00",8324
MODGPC8325,26-Jul-11,General Retail and Wholesale       , SPORTING GOODS STORES,£576.00,8325
MODGPC8326,09-Aug-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£675.98,8326
MODGPC8327,15-Jul-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£2,969.21",8327
MODGPC8328,20-Jul-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£678.00,8328
MODGPC8329,01-Aug-11,General Retail and Wholesale       , HARDWARE STORES,"£1,191.03",8329
MODGPC8330,12-Jul-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£699.07,8330
MODGPC8331,26-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£606.14,8331
MODGPC8332,26-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,520.64",8332
MODGPC8333,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,298.88",8333
MODGPC8334,21-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£820.92,8334
MODGPC8335,21-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£865.92,8335
MODGPC8336,05-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£609.84,8336
MODGPC8337,19-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,159.20",8337
MODGPC8338,26-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£811.80,8338
MODGPC8339,02-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,032.80",8339
MODGPC8340,09-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,863.60",8340
MODGPC8341,02-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,082.40",8341
MODGPC8342,14-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£506.88,8342
MODGPC8343,22-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£589.34,8343
MODGPC8344,19-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,514.60",8344
MODGPC8345,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,528.80",8345
MODGPC8346,19-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,049.20",8346
MODGPC8347,22-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£553.61,8347
MODGPC8348,01-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£856.68,8348
MODGPC8349,01-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£763.84,8349
MODGPC8350,20-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,116.00",8350
MODGPC8351,27-Jul-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£2,401.99",8351
MODGPC8352,09-Aug-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,987.86",8352
MODGPC8353,26-Jul-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£623.04,8353
MODGPC8354,26-Jul-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£4,742.70",8354
MODGPC8355,10-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£643.68,8355
MODGPC8356,15-Jul-11,General Retail and Wholesale       , ARTIST/CRAFT SHOPS,£519.60,8356
MODGPC8357,05-Aug-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,£795.00,8357
MODGPC8358,28-Jul-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£905.09,8358
MODGPC8359,02-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£500.08,8359
MODGPC8360,11-Aug-11,General Retail and Wholesale       , HARDWARE STORES,£875.87,8360
MODGPC8361,29-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£601.49,8361
MODGPC8362,18-Jul-11,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,"£1,276.26",8362
MODGPC8363,19-Jul-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£934.68,8363
MODGPC8364,21-Jul-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£8,892.90",8364
MODGPC8365,19-Jul-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£3,755.22",8365
MODGPC8366,25-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,043.92",8366
MODGPC8367,09-Aug-11,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,"£1,710.92",8367
MODGPC8368,09-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,966.21",8368
MODGPC8369,03-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,267.80",8369
MODGPC8370,02-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£900.00,8370
MODGPC8371,22-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£9,846.00",8371
MODGPC8372,11-Aug-11,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,"£1,349.40",8372
MODGPC8373,14-Jul-11,General Retail and Wholesale       , ART DEALERS & GALLERIES,£687.90,8373
MODGPC8374,16-Jul-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£10,295.00",8374
MODGPC8375,25-Jul-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,762.83",8375
MODGPC8376,25-Jul-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,022.76",8376
MODGPC8377,10-Aug-11,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£789.80,8377
MODGPC8378,11-Aug-11,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£789.80,8378
MODGPC8379,11-Aug-11,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£789.80,8379
MODGPC8380,09-Aug-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£1,525.20",8380
MODGPC8381,26-Jul-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£915.00,8381
MODGPC8382,19-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,188.00",8382
MODGPC8383,14-Jul-11,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£604.80,8383
MODGPC8384,20-Jul-11,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,488.00",8384
MODGPC8385,09-Aug-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",£500.00,8385
MODGPC8386,27-Jul-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"£1,013.21",8386
MODGPC8387,14-Jul-11,General Retail and Wholesale       , SPORTING GOODS STORES,£529.20,8387
MODGPC8388,14-Jul-11,General Retail and Wholesale       , SPORTING GOODS STORES,£988.44,8388
MODGPC8389,18-Jul-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£1,334.01",8389
MODGPC8390,26-Jul-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£877.00,8390
MODGPC8391,21-Jul-11,General Retail and Wholesale       , PKG STORES/BEER/WINE/LIQUOR,£811.00,8391
MODGPC8392,18-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£871.63,8392
MODGPC8393,26-Jul-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£673.58,8393
MODGPC8394,11-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£3,300.00",8394
MODGPC8395,18-Jul-11,General Retail and Wholesale       , SPORTING GOODS STORES,£665.40,8395
MODGPC8396,08-Aug-11,General Retail and Wholesale       , SPORTING GOODS STORES,£630.00,8396
MODGPC8397,02-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£2,563.98",8397
MODGPC8398,02-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£2,040.20",8398
MODGPC8399,09-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£3,010.90",8399
MODGPC8400,27-Jul-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£3,233.88",8400
MODGPC8401,27-Jul-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,831.73",8401
MODGPC8402,14-Jul-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,616.94",8402
MODGPC8403,09-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,542.61",8403
MODGPC8404,09-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,003.63",8404
MODGPC8405,15-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£558.96,8405
MODGPC8406,26-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£565.50,8406
MODGPC8407,10-Aug-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£954.53,8407
MODGPC8408,21-Jul-11,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"£2,002.00",8408
MODGPC8409,20-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£737.06,8409
MODGPC8410,20-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,614.74",8410
MODGPC8411,20-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,171.71",8411
MODGPC8412,20-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£523.80,8412
MODGPC8413,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£522.36,8413
MODGPC8414,27-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£11,319.00",8414
MODGPC8415,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£892.98,8415
MODGPC8416,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£989.40,8416
MODGPC8417,29-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,615.60",8417
MODGPC8418,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,849.22",8418
MODGPC8419,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£6,603.31",8419
MODGPC8420,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,737.26",8420
MODGPC8421,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,136.42",8421
MODGPC8422,29-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,341.92",8422
MODGPC8423,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£12,027.78",8423
MODGPC8424,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,808.98",8424
MODGPC8425,20-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£13,665.17",8425
MODGPC8426,20-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£8,395.64",8426
MODGPC8427,20-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,343.76",8427
MODGPC8428,27-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,168.70",8428
MODGPC8429,27-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,020.43",8429
MODGPC8430,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,754.26",8430
MODGPC8431,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£8,540.50",8431
MODGPC8432,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,659.23",8432
MODGPC8433,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,873.60",8433
MODGPC8434,15-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£538.80,8434
MODGPC8435,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£512.40,8435
MODGPC8436,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,184.00",8436
MODGPC8437,29-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,312.46",8437
MODGPC8438,27-Jul-11,General Retail and Wholesale       , ELECTRONICS STORES,£659.02,8438
MODGPC8439,21-Jul-11,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"£2,136.00",8439
MODGPC8440,01-Aug-11,General Retail and Wholesale       , HARDWARE STORES,"£1,410.12",8440
MODGPC8441,22-Jul-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,000.00",8441
MODGPC8442,05-Aug-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£4,308.60",8442
MODGPC8443,07-Aug-11,General Retail and Wholesale       , SPORTING GOODS STORES,"£2,143.00",8443
MODGPC8444,03-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,300.00",8444
MODGPC8445,03-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£540.00,8445
MODGPC8446,03-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,668.12",8446
MODGPC8447,04-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,188.00",8447
MODGPC8448,28-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,635.00",8448
MODGPC8449,28-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,658.24",8449
MODGPC8450,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£927.98,8450
MODGPC8451,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£868.50,8451
MODGPC8452,28-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£873.48,8452
MODGPC8453,18-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,154.99",8453
MODGPC8454,18-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£930.53,8454
MODGPC8455,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£520.18,8455
MODGPC8456,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,079.38",8456
MODGPC8457,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£661.25,8457
MODGPC8458,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,200.94",8458
MODGPC8459,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£698.78,8459
MODGPC8460,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£964.80,8460
MODGPC8461,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,812.00",8461
MODGPC8462,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,512.00",8462
MODGPC8463,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,577.50",8463
MODGPC8464,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,816.13",8464
MODGPC8465,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,909.27",8465
MODGPC8466,08-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£9,820.00",8466
MODGPC8467,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,794.40",8467
MODGPC8468,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£7,799.20",8468
MODGPC8469,11-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£14,176.20",8469
MODGPC8470,18-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,313.80",8470
MODGPC8471,18-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,206.50",8471
MODGPC8472,18-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£778.15,8472
MODGPC8473,10-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£664.56,8473
MODGPC8474,10-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,199.75",8474
MODGPC8475,10-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£839.40,8475
MODGPC8476,10-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£524.09,8476
MODGPC8477,10-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£600.00,8477
MODGPC8478,18-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,600.16",8478
MODGPC8479,28-Jul-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£13,151.94",8479
