Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,12/01/2011,"Transporation of personnel, freight and travel expenses",Air Command,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,741005,5252.57
Ministry of Defence,Ministry of Defence,25/01/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,746940,4037.89
Ministry of Defence,Ministry of Defence,12/01/2011,"Transporation of personnel, freight and travel expenses",Command Joint Operations,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,741005,1278.87
Ministry of Defence,Ministry of Defence,25/01/2011,"Transporation of personnel, freight and travel expenses",Command Joint Operations,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,746940,1272.74
Ministry of Defence,Ministry of Defence,25/01/2011,"Transporation of personnel, freight and travel expenses",Land Forces,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,746940,500
Ministry of Defence,Ministry of Defence,12/01/2011,"Transporation of personnel, freight and travel expenses",Navy Command,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,741005,267.39
Ministry of Defence,Ministry of Defence,17/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,STONEHAVEN ENGINEERING LTD,743048,35732.93
Ministry of Defence,Council of Reserve Forces and Cadets Association,10/01/2011,Assets in the Course of Construction,Capital Expenditure,Stones Solicitors,6754,100000
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Materials & Equipment,Operations,STRATOM INC,V - 0000000512 - 00099070,25388.77
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Sub Contracted Work,Operations,STRATOM INC,V - 0000000512 - 00099070,12694.38
Ministry of Defence,Met Office,12/01/2011,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,302679,516091.21
Ministry of Defence,Met Office,21/01/2011,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,303106,51868.69
Ministry of Defence,Ministry of Defence,28/01/2011,Purchase of inventory and services ,Defence Equipment & Support,STRYKER U K LTD,748869,25043.64
Ministry of Defence,Defence Science and Technology Laboratory,07/01/2011,Sub Contracted Work,Programme Office,SUBACOUSTECH OFFSHORE LIMITED,V - 9000128900 - 00078154,66770
Ministry of Defence,Ministry of Defence,17/01/2011,Purchase of plant and machinery,Defence Equipment & Support,SUB-ATLANTIC LIMITED,743051,305081.81
Ministry of Defence,Ministry of Defence,27/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,SULA SYSTEMS LIMITED,748240,48625.9
Ministry of Defence,Ministry of Defence,18/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,SULA SYSTEMS LIMITED,743665,8338.3
Ministry of Defence,Ministry of Defence,12/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,SUNGARD PUBLIC SECTOR LIMITED,741013,1646.43
Ministry of Defence,Ministry of Defence,31/01/2011,IT and communication services,Defence Equipment & Support,SUNGARD PUBLIC SECTOR LIMITED,749483,204.82
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Defence Equipment & Support,SURVIVAL-ONE LTD,745630,71598.72
Ministry of Defence,Defence Science and Technology Laboratory,21/01/2011,Sub Contracted Work,Programme Office,SVGC LIMITED,V - 9000129230 - 00098061,39993.67
Ministry of Defence,Ministry of Defence,14/01/2011,Payment of utilities,Land Forces,SVO VERTRIEB GMBH,4000005010,340959.32
Ministry of Defence,Ministry of Defence,27/01/2011,Research and development,Central TLB,SYSTEMATIC SOFTWARE ENGINEERING LTD,748249,59750
Ministry of Defence,Ministry of Defence,06/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,738683,15718
Ministry of Defence,Ministry of Defence,21/01/2011,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,745633,11944
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000129432 - 00099014,110000
Ministry of Defence,Ministry of Defence,07/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,SYSTEMS ENGINEERING & ASSESSMENT LTD,739268,5521.75
Ministry of Defence,Ministry of Defence,27/01/2011,Purchase of general transport equipment,Defence Equipment & Support,T B DAVIES (UK) LIMITED,748252,41450.4
Ministry of Defence,Ministry of Defence,27/01/2011,Purchase of inventory and services ,Defence Equipment & Support,T B DAVIES (UK) LIMITED,748252,4952.7
Ministry of Defence,Ministry of Defence,18/01/2011,Purchase of inventory and services ,Defence Equipment & Support,T O C LIMITED,743674,56745.33
Ministry of Defence,Ministry of Defence,27/01/2011,Purchase of inventory and services ,Defence Equipment & Support,T O C LIMITED,748253,38559.84
Ministry of Defence,Ministry of Defence,26/01/2011,Purchase of inventory and services ,Defence Equipment & Support,T O C LIMITED,747527,30900
Ministry of Defence,Ministry of Defence,12/01/2011,Design services and minor equipment purchases,Air Command,T.G. POWER LTD,741020,309931.9
Ministry of Defence,Ministry of Defence,10/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TEAM SIMOCO LIMITED,739869,175466.07
Ministry of Defence,Ministry of Defence,10/01/2011,General services and support,Defence Equipment & Support,TEAM SIMOCO LIMITED,739869,20853.34
Ministry of Defence,Ministry of Defence,25/01/2011,Medical treatment & stores and welfare services.,Land Forces,TEAM24 LIMITED,746954,16397.5
Ministry of Defence,Ministry of Defence,06/01/2011,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,738687,125425.35
Ministry of Defence,Ministry of Defence,21/01/2011,Medical treatment & stores and welfare services.,Land Forces,TECHNOGYM U K LIMITED,745640,33371.66
Ministry of Defence,Ministry of Defence,06/01/2011,Food and clothing,Air Command,TECHNOGYM U K LIMITED,738687,23882.92
Ministry of Defence,Ministry of Defence,06/01/2011,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,738687,5180.62
Ministry of Defence,Ministry of Defence,19/01/2011,Medical treatment & stores and welfare services.,Land Forces,TECHNOGYM UK LTD,AP10 GPC 21,50376.64
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TEDDINGTON ELECTRONICS LIMITED,745641,32878.62
Ministry of Defence,Ministry of Defence,27/01/2011,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,TEDDINGTON ELECTRONICS LIMITED,748255,29158.03
Ministry of Defence,Ministry of Defence,06/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TEDDINGTON ELECTRONICS LIMITED,738688,25002.22
Ministry of Defence,Ministry of Defence,27/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TEDDINGTON ELECTRONICS LIMITED,748255,1114.08
Ministry of Defence,Ministry of Defence,21/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TEDDINGTON ELECTRONICS LIMITED,745641,835.56
Ministry of Defence,Ministry of Defence,26/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,747531,92008.45
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,745642,71841.78
Ministry of Defence,Ministry of Defence,17/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,743066,47198.85
Ministry of Defence,Ministry of Defence,20/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,745024,34486.53
Ministry of Defence,Ministry of Defence,17/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,743066,25449.31
Ministry of Defence,Ministry of Defence,20/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,745024,6495.34
Ministry of Defence,Ministry of Defence,26/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,747531,1799.92
Ministry of Defence,Ministry of Defence,21/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,745642,970.79
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Materials & Equipment,Operations,TELINDUS LIMITED,V - 9000129410 - 00099210,38823.58
Ministry of Defence,Ministry of Defence,27/01/2011,IT and communication services,Defence Equipment & Support,TELINDUS LTD,748258,76278
Ministry of Defence,Ministry of Defence,12/01/2011,IT and communication services,Defence Equipment & Support,TELINDUS LTD,741024,47528.49
Ministry of Defence,Ministry of Defence,27/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TEM UK LIMITED,748259,56125.35
Ministry of Defence,Ministry of Defence,07/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TERADYNE LIMITED,739274,48725.33
Ministry of Defence,Ministry of Defence,25/01/2011,Purchase of general transport equipment,Defence Equipment & Support,TERBERG DTS (UK) LIMITED,746958,18938.94
Ministry of Defence,Ministry of Defence,25/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TERBERG DTS (UK) LIMITED,746958,12509.71
Ministry of Defence,Ministry of Defence,13/01/2011,"Transporation of personnel, freight and travel expenses",Land Forces,TERSTAPPEN GMBH & CO KG,5000048321,85336.87
Ministry of Defence,Ministry of Defence,11/01/2011,"Transporation of personnel, freight and travel expenses",Land Forces,TERSTAPPEN GMBH & CO KG,5000048150,41120.14
Ministry of Defence,Ministry of Defence,11/01/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,TERSTAPPEN GMBH & CO KG,5000048150,898.31
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TEST-FUCHS GMBH,5000049000,57006.19
Ministry of Defence,Defence Science and Technology Laboratory,07/01/2011,Sub Contracted Work,Operations,THALES AIR DEFENCE LIMITED,V - 9000128885 - 00097768,84844.69
Ministry of Defence,Ministry of Defence,11/01/2011,General services and support,Defence Equipment & Support,THALES ATM LIMITED,740410,47601.84
Ministry of Defence,Ministry of Defence,21/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES AVIONICS LIMITED,745646,5832.83
Ministry of Defence,Ministry of Defence,10/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES MISSILE ELECTRONICS LTD,739874,54152.03
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Sub Contracted Work,Operations,THALES OPTRONICS LIMITED,V - 9000129034 - 00098097,150000
Ministry of Defence,Ministry of Defence,20/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,745030,667666.5
Ministry of Defence,Ministry of Defence,27/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,748262,132868.8
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Sub Contracted Research,Programme Office,THALES UK LIMITED,V - 9000129031 - 00096532,67801
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Sub Contracted Work,Operations,THALES UK LIMITED,V - 9000129031 - 00098492,38313
Ministry of Defence,Ministry of Defence,27/01/2011,Grants to Reserves Forces and Cadets Association.,Land Forces,THE ARMY CADET FORCE ASSOCIATION,748264,200000
Ministry of Defence,Ministry of Defence,18/01/2011,Design services and minor equipment purchases,Land Forces,THE AUTOMOBILE ASSOCIATION LIMITED,156180,68206.83
Ministry of Defence,Ministry of Defence,25/01/2011,Design services and minor equipment purchases,Land Forces,THE AUTOMOBILE ASSOCIATION LIMITED,156422,46706.32
Ministry of Defence,Ministry of Defence,26/01/2011,Medical treatment & stores and welfare services.,Land Forces,THE BRITISH SCHOOL,747538,31490
Ministry of Defence,Ministry of Defence,10/01/2011,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,739877,96446.24
Ministry of Defence,Ministry of Defence,31/01/2011,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,749507,27709.04
Ministry of Defence,Ministry of Defence,21/01/2011,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,745652,21017.75
Ministry of Defence,Ministry of Defence,05/01/2011,Miscellaneous Administration Costs,Central TLB,THE INFORMATION CENTRE NHS,738240,70793.75
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Communications,Infrastructure,THE JNT ASSOCIATION (T/AS JANET (UK)),V - 9000129104 - 00098151,37500
Ministry of Defence,Ministry of Defence,06/01/2011,Medical treatment & stores and welfare services.,Land Forces,THE LOCUM PRACTICE LIMITED,738697,20693.8
Ministry of Defence,Ministry of Defence,17/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,THE MATHWORKS LTD,743086,36100
Ministry of Defence,Ministry of Defence,26/01/2011,Purchase of inventory and services ,Defence Equipment & Support,THE METAL MACHINERY COMPANY LIMITED,747543,35250
Ministry of Defence,Ministry of Defence,27/01/2011,Grants in aid,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,748272,119058.88
Ministry of Defence,Ministry of Defence,27/01/2011,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,748272,42415
Ministry of Defence,Ministry of Defence,10/01/2011,Property leases,Defence Estates,THE RIVERSIDE GROUP LIMITED,155877,178330.31
Ministry of Defence,Ministry of Defence,17/01/2011,Externally delivered education and training.,Land Forces,THE ROYAL ENGINEERS VOCATIONAL EDUCATION AND TRAINING TRUST,743091,347622.13
Ministry of Defence,Ministry of Defence,28/01/2011,Externally delivered education and training.,Land Forces,THE ROYAL ENGINEERS VOCATIONAL EDUCATION AND TRAINING TRUST,748903,28534.2
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Central TLB,THE ROYAL MINT,745661,80904.77
Ministry of Defence,Ministry of Defence,07/01/2011,Medical treatment & stores and welfare services.,Air Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,739284,249860.17
Ministry of Defence,Ministry of Defence,19/01/2011,Medical treatment & stores and welfare services.,Land Forces,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,744372,25662.5
Ministry of Defence,Ministry of Defence,19/01/2011,Medical treatment & stores and welfare services.,Air Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,744372,12831.26
Ministry of Defence,Ministry of Defence,19/01/2011,Medical treatment & stores and welfare services.,Navy Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,744372,12831.26
Ministry of Defence,Ministry of Defence,31/01/2011,Externally delivered education and training.,Central TLB,THE UNIVERSITY OF WESTMINSTER,749518,60263
Ministry of Defence,Ministry of Defence,27/01/2011,IT and communication services,Defence Equipment & Support,THE VOLPE NATIONAL  TRANSPORTATION SYSTEMS CENTER,2000010643,109677.42
Ministry of Defence,Defence Science and Technology Laboratory,21/01/2011,Sub Contracted Work,Operations,THEMISYS LIMITED,V - 9000129316 - 00098875,30000
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Materials & Equipment,Operations,THERMO FISHER SCIENTIFIC,V - 9000129516 - 00099584,31761.94
Ministry of Defence,Defence Science and Technology Laboratory,21/01/2011,Sub Contracted Research,Programme Office,THINKTANK MATHS LIMITED,V - 9000129345 - 00098490,22554
Ministry of Defence,Ministry of Defence,20/01/2011,Purchase of inventory and services ,Defence Equipment & Support,THISTLE GARMENTS LTD,745044,459640.73
Ministry of Defence,Ministry of Defence,18/01/2011,Purchase of inventory and services ,Defence Equipment & Support,THISTLE GARMENTS LTD,743692,437660.01
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Defence Equipment & Support,THISTLE GARMENTS LTD,745666,246353.1
Ministry of Defence,Ministry of Defence,06/01/2011,Purchase of inventory and services ,Defence Equipment & Support,THISTLE GARMENTS LTD,738700,133066.11
Ministry of Defence,Met Office,19/01/2011,Miscellaneous,Science,Thomson Reuters (Scientific) Inc,4921,40053.89
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,741694,46819.55
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Air Command,THYSSENKRUPP AEROSPACE UK LTD,741694,5696.71
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Land Forces,THYSSENKRUPP AEROSPACE UK LTD,741694,379.39
Ministry of Defence,Ministry of Defence,25/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,TMD TECHNOLOGIES LTD,746986,47970
Ministry of Defence,Ministry of Defence,10/01/2011,Fees for professional services,Central TLB,TNT UK LIMITED,739887,277035.78
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Energy & Utility,Infrastructure,TOTAL GAS & POWER,V - 9000129538 - 00100131,141534.41
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,739888,317904.57
Ministry of Defence,Ministry of Defence,31/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,749521,175683.7
Ministry of Defence,Ministry of Defence,27/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,748286,137077.32
Ministry of Defence,Ministry of Defence,28/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,748910,129887.38
Ministry of Defence,Ministry of Defence,27/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,748286,110565.45
Ministry of Defence,Ministry of Defence,19/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,744378,98967.64
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,739888,95026.5
Ministry of Defence,Met Office,26/01/2011,Accommodation,Chief Financial Officer,Total Gas & Power Limited,303155,83137.63
Ministry of Defence,Ministry of Defence,19/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,744378,81323.34
Ministry of Defence,Ministry of Defence,31/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,749521,69085.44
Ministry of Defence,Ministry of Defence,11/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,740430,61985.13
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,746383,53656.93
Ministry of Defence,Ministry of Defence,07/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,739293,53526.14
Ministry of Defence,Ministry of Defence,20/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,745049,50798.33
Ministry of Defence,Ministry of Defence,14/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,742362,49500.25
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,741041,46773.46
Ministry of Defence,Ministry of Defence,13/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,741699,44107.15
Ministry of Defence,Ministry of Defence,27/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,748286,43652.8
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Command Joint Operations,TOTAL GAS & POWER LIMITED,746383,39424.83
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,739888,37257.32
Ministry of Defence,Ministry of Defence,19/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,744378,35454.38
Ministry of Defence,Ministry of Defence,07/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,739293,33246.01
Ministry of Defence,Defence Support Group,27/01/2011,Gas,Business Stream 1,TOTAL GAS & POWER LIMITED,10118484,28742.72
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,746383,28359.18
Ministry of Defence,Ministry of Defence,31/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,749521,24082.57
Ministry of Defence,Ministry of Defence,10/01/2011,Payments on behalf of Defence Support Group,Central TLB,TOTAL GAS & POWER LIMITED,739888,22755.55
Ministry of Defence,Ministry of Defence,07/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,739293,14963.31
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,747553,11282.74
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,747553,11171.7
Ministry of Defence,Ministry of Defence,13/01/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,741699,9542.84
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,741041,8751.17
Ministry of Defence,Ministry of Defence,07/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,739293,7605.59
Ministry of Defence,Ministry of Defence,11/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,740430,7517.76
Ministry of Defence,Ministry of Defence,11/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,740430,6515.61
Ministry of Defence,Ministry of Defence,20/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,745049,5616.5
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,739888,5192.67
Ministry of Defence,Ministry of Defence,13/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,741699,4793.56
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,747553,4204.13
Ministry of Defence,Ministry of Defence,13/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,741699,3692.97
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,747553,3548.95
Ministry of Defence,Ministry of Defence,11/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,740430,3496.35
Ministry of Defence,Ministry of Defence,28/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,748910,3068.23
Ministry of Defence,Ministry of Defence,11/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,740430,2879.79
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,747553,2770
Ministry of Defence,Ministry of Defence,28/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,748910,2721.56
Ministry of Defence,Ministry of Defence,27/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,748286,2719.98
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,746383,2485.57
Ministry of Defence,Ministry of Defence,27/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,748286,2140.25
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,739888,1810.55
Ministry of Defence,Ministry of Defence,07/01/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,739293,1682.16
Ministry of Defence,Ministry of Defence,07/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,739293,1365.03
Ministry of Defence,Ministry of Defence,13/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,741699,1256.22
Ministry of Defence,Ministry of Defence,31/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,749521,1203.76
Ministry of Defence,Ministry of Defence,28/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,748910,894.21
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,739888,777.2
Ministry of Defence,Ministry of Defence,28/01/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,748910,754.88
Ministry of Defence,Ministry of Defence,13/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,741699,587.68
Ministry of Defence,Ministry of Defence,14/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,742362,587.67
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,741041,251.98
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,741041,239.01
Ministry of Defence,Ministry of Defence,14/01/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,742362,96.67
Ministry of Defence,Ministry of Defence,24/01/2011,Preparation of land & buildings for disposal,Defence Estates,TOTAL GAS & POWER LIMITED,746383,37.43
Ministry of Defence,Ministry of Defence,11/01/2011,Preparation of land & buildings for disposal,Defence Estates,TOTAL GAS & POWER LIMITED,740430,36.23
Ministry of Defence,Ministry of Defence,27/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,748286,-2698.05
Ministry of Defence,Ministry of Defence,19/01/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,744378,-129773.23
Ministry of Defence,Council of Reserve Forces and Cadets Association,13/01/2011,Gas,Infrastructure,Total Gas & Power Ltd,13429,32957.73
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Air Command,TOTAL UK LIMITED,746385,51668.62
Ministry of Defence,Ministry of Defence,27/01/2011,Rent and rates,Land Forces,TOWN CENTRE SECURITIES PLC,748288,27213
Ministry of Defence,Ministry of Defence,31/01/2011,Miscellaneous Administration Costs,Central TLB,TOYE KENNING & SPENCER LTD,749522,58796
Ministry of Defence,Ministry of Defence,20/01/2011,Estate management,Defence Estates,TPS CONSULT LTD,745051,29739.56
Ministry of Defence,Ministry of Defence,14/01/2011,Externally delivered education and training.,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,742365,23475
Ministry of Defence,Ministry of Defence,27/01/2011,Externally delivered education and training.,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,748289,22240
Ministry of Defence,Ministry of Defence,12/01/2011,Design services and minor equipment purchases,Land Forces,TRAVIS PERKINS TRADING COMPANY LIMITED,741042,26379.04
Ministry of Defence,Ministry of Defence,18/01/2011,Property leases,Defence Estates,TRICOMM HOUSING (PORTSMOUTH) LIMITED,743697,246445.16
Ministry of Defence,Ministry of Defence,25/01/2011,Property leases,Defence Estates,TRICOMM HOUSING LIMITED,746989,738121.82
Ministry of Defence,Ministry of Defence,05/01/2011,Property leases,Defence Estates,TRICOMM HOUSING LIMITED,738245,725528.91
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,V - 9000129444 - 00096389,320396.42
Ministry of Defence,Ministry of Defence,18/01/2011,IT and communication services,Defence Equipment & Support,TRUSTMARQUE SOLUTIONS LIMITED,743699,18564
Ministry of Defence,Ministry of Defence,11/01/2011,IT and communication services,Defence Equipment & Support,TRUSTMARQUE SOLUTIONS LIMITED,740435,1116.9
Ministry of Defence,Ministry of Defence,10/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TRY & LILLY LIMITED,739894,51029.83
Ministry of Defence,Ministry of Defence,28/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TRY & LILLY LIMITED,748912,32584.37
Ministry of Defence,Ministry of Defence,14/01/2011,Purchase of inventory and services ,Defence Equipment & Support,TSG ASSOCIATES LLP,742370,25023.1
