Department Family,Entity,Date,Expense type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Recovery of Loan Guarantees,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",BERR SFLG PAYMENT TO LENDERS,1008966,-30188.23
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Recovery of Loan Guarantees,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",BERR SFLG PAYMENT TO LENDERS,1009322,-32420.86
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Media and Design Services,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",JORDAN PUBLISHING LTD T/A JORDANS,1008290,548
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Media and Design Services,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",JORDAN PUBLISHING LTD T/A JORDANS,1008291,764
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Media and Design Services,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",COI COMMUNICATIONS,1008107,20212
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Media and Design Services,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",COI COMMUNICATIONS,1008603,23605.75
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Media and Design Services,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",COI COMMUNICATIONS,1008605,760
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Secondees (not paid directly),"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",THE LONDON DEVELOPMENT AGENCY LTD,1007960,13702.68
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Corporate Management Consultancy,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",KEMPSHOTT RESEARCH MANAGEMENT,1008172,1985
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",ADECCO UK LTD,1008712,884.78
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Economic Consultancy & Research,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",SQW LTD T/A SQW CONSULTING,1008750,5520
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",ADECCO UK LTD,1009247,918.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Internal Training,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",MU ENTERPRISES LTD,1009634,670
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",ADECCO UK LTD,1010158,940.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",BROOK STREET (UK) LTD,1010317,505.21
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Grants - Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",HORSESMOUTH.CO.UK CIC,1009098,7500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Economic Consultancy and Research,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",IFF RESEARCH LTD,1008055,15222
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Economic Consultancy and Research,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",IFF RESEARCH LTD,1010099,69375
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Economic Consultancy and Research,"Innovation, Enterprise & Better Regulation Executive-Enterprise Directorate",INSTITUTE FOR EMPLOYMENT STUDIES,1010100,15000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Other Accommodation Charges,"Innovation, Enterprise & Better Regulation Executive-IEBRE Central Support",COMPETITION COMMISSION,1008695,34851.67
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Other Accommodation Charges,"Innovation, Enterprise & Better Regulation Executive-IEBRE Central Support",COMPETITION COMMISSION,1008696,26539.66
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Other Accommodation Charges,"Innovation, Enterprise & Better Regulation Executive-IEBRE Central Support",COMPETITION COMMISSION,1008736,3111.32
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,External Training,"Innovation, Enterprise & Better Regulation Executive-IEBRE Central Support",STANTON MARRIS LLP,1008852,2750
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Financial Advice and Services,"Innovation, Enterprise & Better Regulation Executive-Innovation",CAPITAL FOR ENTERPRISE LTD,1007704,-21024.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Financial Advice and Services,"Innovation, Enterprise & Better Regulation Executive-Innovation",CAPITAL FOR ENTERPRISE LTD,1010342,8333.33
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Grant in Aid - Current -Other,"Innovation, Enterprise & Better Regulation Executive-Innovation",DESIGN COUNCIL,1008589,500000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,IT Maintenance and Management Services,"Innovation, Enterprise & Better Regulation Executive-Innovation",CTN,1008405,2997
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2010,Printing (Programme),"Innovation, Enterprise & Better Regulation Executive-Innovation",CRIMSON BUSINESS LTD,1008974,1325
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Hotels (Programme),"Innovation, Enterprise & Better Regulation Executive-Innovation",HESPERIA VICTORIA UK LTD T/A HESPERIA LONDON VICTORIA,1009013,564
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Hotels (Programme),"Innovation, Enterprise & Better Regulation Executive-Innovation",HESPERIA VICTORIA UK LTD T/A HESPERIA LONDON VICTORIA,1009014,564
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Hotels (Programme),"Innovation, Enterprise & Better Regulation Executive-Innovation",HESPERIA VICTORIA UK LTD T/A HESPERIA LONDON VICTORIA,1009015,564
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Hotels (Programme),"Innovation, Enterprise & Better Regulation Executive-Innovation",HESPERIA VICTORIA UK LTD T/A HESPERIA LONDON VICTORIA,1009016,564
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Hotels (Programme),"Innovation, Enterprise & Better Regulation Executive-Innovation",HESPERIA VICTORIA UK LTD T/A HESPERIA LONDON VICTORIA,1009017,564
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Non-GIA Funding of Bodies (Departmental and Non-Departmental),"Innovation, Enterprise & Better Regulation Executive-Innovation",NATIONAL MEASUREMENT OFFICE,1008668,5353000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2010,Interpreters,"Innovation, Enterprise & Better Regulation Executive-Innovation",DESMOND MALCOLM,1009449,-157.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Secondees (not paid directly),"Innovation, Enterprise & Better Regulation Executive-Innovation",EAST OF ENGLAND DEVELOPMENT AGENCY (EEDA),1010093,15690.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Secondees (not paid directly),"Innovation, Enterprise & Better Regulation Executive-Innovation",EAST OF ENGLAND DEVELOPMENT AGENCY (EEDA),1010095,15690.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Grants - Non Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive-Innovation",BRITISH STANDARDS INSTITUTION (BSI),1008417,52166.66
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Grants - Non Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive-Innovation",BRITISH STANDARDS INSTITUTION (BSI),1008419,230222.22
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grants - Non Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive-Innovation",BRITISH STANDARDS INSTITUTION (BSI),1008458,5925.95
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive-Innovation",BRITISH STANDARDS INSTITUTION (BSI),1008184,51295.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Grant in Aid - Current -Other,"Innovation, Enterprise & Better Regulation Executive-Innovation",THE TECHNOLOGY STRATEGY BOARD,1007610,43000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Outsourced Programme Management Services,"Legal, People & Communications Group-Communications Directorate",BADENOCH AND CLARK LTD,1008151,1825.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Other Staff Costs (Programme),"Legal, People & Communications Group-Communications Directorate",COI COMMUNICATIONS,1008606,8232
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Other Staff Costs (Programme),"Legal, People & Communications Group-Communications Directorate",COI COMMUNICATIONS,1009109,6037.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Other Staff Costs (Programme),"Legal, People & Communications Group-Communications Directorate",COI COMMUNICATIONS,1009111,5181.75
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,IT Maintenance and Management Services,"Legal, People & Communications Group-Communications Directorate",COI COMMUNICATIONS,1009112,7507.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,IT Maintenance and Management Services,"Legal, People & Communications Group-Communications Directorate",DEPARTMENT FOR EDUCATION,1009330,23354
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Outsourced Programme Management Services,"Legal, People & Communications Group-Communications Directorate",BADENOCH AND CLARK LTD,1009415,1460.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Outsourced Programme Management Services,"Legal, People & Communications Group-Communications Directorate",BADENOCH AND CLARK LTD,1009416,1825.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Outsourced Programme Management Services,"Legal, People & Communications Group-Communications Directorate",BADENOCH AND CLARK LTD,1009698,1825.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Media and Design Services,"Legal, People & Communications Group-Communications Directorate",NOMENSA LTD,1010045,3900
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Outsourced Programme Management Services,"Legal, People & Communications Group-Communications Directorate",BADENOCH AND CLARK LTD,1010413,1825.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,External Training,"Legal, People & Communications Group-Communications Directorate",BESPOKE SPEECHWRITING SERVICES LTD,1007967,650
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group-Communications Directorate",JAMIE OLIVER,1008043,1310
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group-Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1008421,3370.66
