Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132203 - 00106137,234988
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132203 - 00106452,297000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132203 - 00106534,35185
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132203 - 00106540,30000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132203 - 00107127,249252
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000132135 - 00105405,32289.61
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000132135 - 00105894,56717
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000132135 - 00105901,170000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000132135 - 00106801,40000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000132135 - 00107208,72230
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000132135 - 00107210,30000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000132120 - 00106823,55000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,CRANFIELD UNIVERSITY,V - 9000132145 - 00105869,23600
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,EDGEWATER COMPUTER SYSTEMS LIMITED,V - 0000001598 - 00107710,29263
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000132169 - 00107801,26970.5
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,LOGICA UK LIMITED,V - 9000132126 - 00107772,100000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,LOGICA UK LIMITED,V - 9000132126 - 00107773,100000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,MIRA LIMITED,V - 9000132117 - 00102979,27000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132203 - 00107102,31206
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132203 - 00107821,27965.28
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132203 - 00107822,41852.66
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132203 - 00107823,73537.06
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,SELEX COMMUNICATIONS LIMITED,V - 9000132205 - 00107653,176450
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,THALES RESEARCH & TECHNOLOGY (UK) LIMITED,V - 9000132136 - 00106069,23634
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,UNIVERSITY OF MANCHESTER,V - 9000132180 - 00106196,24876
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Operations,UNIVERSITY OF SHEFFIELD,V - 9000132143 - 00106750,30000
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Programme Office,2D3,V - 9000132211 - 00107026,173628
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Programme Office,LSC GROUP LIMITED,V - 9000132199 - 00106742,56689.94
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Programme Office,SELEX GALILEO LIMITED,V - 9000132206 - 00106880,485230
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Programme Office,SERCO LIMITED,V - 9000132204 - 00104511,457434
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Programme Office,XPI SIMULATION LIMITED,V - 9000132214 - 00103746,54865
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Sub Contracted Work,Programme Office,XPI SIMULATION LIMITED,V - 9000132214 - 00106368,54865
Ministry of Defence,Defence Support Group,21/04/2011,Telephones - Lines & Rental,Corporate,British Telecommunications PLC,10123956,67314.72
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Travel & Subsistence,Corporate,BARCLAYCARD,G - 9000132227 - 00108293,144.5
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Travel & Subsistence,Infrastructure,BARCLAYCARD,G - 9000132226 - 00108291,4989.8
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Travel & Subsistence,Infrastructure,BARCLAYCARD,G - 9000132227 - 00108293,923.54
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Travel & Subsistence,Operations,BARCLAYCARD,G - 9000132227 - 00108293,75097.57
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Travel & Subsistence,Programme Office,BARCLAYCARD,G - 9000132227 - 00108293,44.79
Ministry of Defence,Defence Science and Technology Laboratory,21/04/2011,Vehicle Charges,Operations,BARCLAYCARD,G - 9000132227 - 00108293,1428.82
Ministry of Defence,United Kingdom Hydrographic Office,21/04/2011,Projects - Large Purchases,Admiralty Vector Chart Service Programme,Maritime Information Systems AS,1500012184,75000
Ministry of Defence,Ministry of Defence,26/04/2011,"Adminstration, claims, compensation and awards",Land Forces,BUNDESANSTALT FUER IMMOBILIENAUGABEN,5000054944,32608.28
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,32478.78
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,786661,411202.88
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,265.04
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,ALLIED AEROSYSTEMS LTD,786543,61340
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,7762.2
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,786635,11512.5
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,786677,28800
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,786753,37011.53
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,KARCHER (U.K.) LTD,786812,31530.36
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,KIDDE GRAVINER LIMITED,786820,17134.81
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,MERKLE (UK) LIMITED,786855,30064.37
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,PHOENIX STRATEGIC LTD,786929,15000
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,786947,31384.8
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,SYSTEMS ENGINEERING & ASSESSMENT LTD,787038,25559
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,787042,8004.4
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,4692.15
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,63249.11
Ministry of Defence,Ministry of Defence,26/04/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,4333.96
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Air Command,ARAMARK LTD,786557,38549.93
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Air Command,CAPITA SYMONDS LTD,786633,9691
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,786662,21.06
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,787074,1216.16
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Central TLB,CAPITA SYMONDS LTD,786633,1584
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Equipment & Support,ARAMARK LTD,786557,2332.48
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,786662,49816.09
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,A T G AIRPORTS LTD,786526,78616
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,786557,111502.58
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,COMPASS SERVICES (U.K.) LIMITED,786662,39657.68
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,786677,1242.64
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,German Construction Agency,GCALSXBUC1-3DEKMAR11,267105.26
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,German Construction Agency,GCALSXMUN1-3DEKMAR11,329257.66
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,German Construction Agency,GCANRWBIE1DEKMAR11,436539.4
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,GIFFORD LLP,786758,26928
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,HUBERT NIEWELS GMBH,5000054973,29126.93
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,LANDMARC SUPPORT SERVICES LIMITED,786828,5792913.58
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,786861,6396289.01
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),786877,46500
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION MUENSTER,5000054999,26052.59
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,5000055000,121549.72
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,787001,55815.67
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,787074,750492.17
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Land Forces,ARAMARK LTD,786557,1066.89
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Land Forces,COMPASS SERVICES (U.K.) LIMITED,786662,57805.03
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Land Forces,HUMBERSIDE AGGREGATES & EXCAVATIONS LIMITED,786793,134912.45
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Land Forces,LANDMARC SUPPORT SERVICES LIMITED,786828,230.46
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Land Forces,SODEXO LTD,787001,8506.57
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Land Forces,TURNER FACILITIES MANAGEMENT LTD,787074,11857.86
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Navy Command,CAPITA SYMONDS LTD,786633,32856
Ministry of Defence,Ministry of Defence,26/04/2011,Estate management,Navy Command,COMPASS SERVICES (U.K.) LIMITED,786662,439.1
Ministry of Defence,Ministry of Defence,26/04/2011,Externally delivered education and training.,Air Command,CRANFIELD UNIVERSITY,786669,1648
Ministry of Defence,Ministry of Defence,26/04/2011,Externally delivered education and training.,Air Command,GOODRICH PUMP & ENGINE CONTROL  SYSTEMS INC,2000011445,27765.22
Ministry of Defence,Ministry of Defence,26/04/2011,Externally delivered education and training.,Navy Command,QINETIQ LIMITED,786947,32750.32
Ministry of Defence,Ministry of Defence,26/04/2011,Fees for professional services,Defence Infrastructure Organisation ,ENTEC U K LTD,786724,28135.93
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Air Command,TURNER VIRR & CO. LTD,787075,42022.68
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Equipment & Support,ARAMARK LTD,786557,6669.75
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,786662,1159.05
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Equipment & Support,KASHKET & PARTNERS LIMITED,786813,1478.69
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,786943,1667938.16
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,787001,306.32
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,787075,1071.82
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,786557,330024.24
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Defence Infrastructure Organisation ,COMPASS SERVICES (U.K.) LIMITED,786662,240481.49
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,786662,5430.89
Ministry of Defence,Ministry of Defence,26/04/2011,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,787075,7679.82
Ministry of Defence,Ministry of Defence,26/04/2011,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,2000011437,45324.67
Ministry of Defence,Ministry of Defence,26/04/2011,Fuel for military use,Air Command,CEPSA GIBRALTAR LTD,786643,41678.41
Ministry of Defence,Ministry of Defence,26/04/2011,Fuel for military use,Air Command,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000011443,33952.54
Ministry of Defence,Ministry of Defence,26/04/2011,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,2000011437,15110.29
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,786676,1957.15
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Central TLB,LOGICA UK LIMITED,786836,630025.87
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,786631,691723.5
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,2000011451,176804.97
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Defence Equipment & Support,LOGICA UK LIMITED,786836,2318
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,787037,15764
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Defence Infrastructure Organisation ,NATIONAL POLICING IMPROVEMENT  AGENCY,786875,56989.85
Ministry of Defence,Ministry of Defence,26/04/2011,IT and communication services,Land Forces,NATIONAL POLICING IMPROVEMENT  AGENCY,786875,6537.32
Ministry of Defence,Ministry of Defence,26/04/2011,Medical treatment & stores and welfare services.,Central TLB,DR MARTIN ERRINGTON T/A ERRINGTON ASSOCIATES,786694,82734
Ministry of Defence,Ministry of Defence,26/04/2011,Medical treatment & stores and welfare services.,Central TLB,ROYAL SURREY COUNTY HOSPITAL N H S TRUST,786978,44000
Ministry of Defence,Ministry of Defence,26/04/2011,Medical treatment & stores and welfare services.,Central TLB,SERVICES SOUND & VISION CORPORATION,786993,-118542
Ministry of Defence,Ministry of Defence,26/04/2011,Medical treatment & stores and welfare services.,Land Forces,SSAFA GSTT CARE LLP,787024,741670.3
Ministry of Defence,Ministry of Defence,26/04/2011,Medical treatment & stores and welfare services.,Land Forces,TURNER FACILITIES MANAGEMENT LTD,787074,5565.9
Ministry of Defence,Ministry of Defence,26/04/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,345332
Ministry of Defence,Ministry of Defence,26/04/2011,Miscellaneous Administration Costs,Central TLB,SERCO LIMITED,786991,975.8
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,786618,78.12
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,787026,151415.1
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,786676,57562.48
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,-152.64
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,787026,77477.74
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,786618,6142.77
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Defence Equipment & Support,PACE PETROLEUM LTD,786917,46658.47
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,787026,127201.2
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,786618,10286.77
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Defence Infrastructure Organisation ,RWE WESTFALEN-WESER-EMS AG,5000055008,25916.43
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,787026,104088.27
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Defence Infrastructure Organisation ,VIRIDIAN ENERGY SUPPLY LTD,32217,102757.28
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,786618,5799.66
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000054989,127683.34
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Land Forces,RWE WESTFALEN-WESER-EMS AG,5000055008,61829.83
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,787026,133708.3
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Land Forces,STADTWERKE BOEHMETAL GMBH,5000055025,294796.62
Ministry of Defence,Ministry of Defence,26/04/2011,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,787026,37180.63
Ministry of Defence,Ministry of Defence,26/04/2011,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,786559,217490.11
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,787074,20400
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,LOCKHEED MARTIN OVERSEAS CORPORATION,2000011450,825861.61
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,SYSTEMS ENGINEERING & ASSESSMENT LTD,787038,20000
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,786573,2122440.7
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,GIFFORD LLP,786758,42112
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,787074,123518.71
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,VOLKER STEVIN LIMITED,787095,485182.18
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of information and communications technology,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,2000011451,197135.4
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,786529,9863.46
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,786529,131.05
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,786676,5614.61
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,786529,11220.45
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,786529,12493.87
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,786635,109.03
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,786529,36866.65
Ministry of Defence,Ministry of Defence,26/04/2011,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,786635,32376.05
Ministry of Defence,Ministry of Defence,26/04/2011,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,CASTLET LIMITED,786638,38400
Ministry of Defence,Ministry of Defence,26/04/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BP OIL INTERNATIONAL LIMITED,2000011438,537271.61
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,ANGUS COUNCIL,786550,513565.7
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,BRECKLAND COUNCIL,786612,318205.8
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,CITY OF EDINBURGH COUNCIL,786650,1031138.4
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,EAST RIDING OF YORKSHIRE COUNCIL,786712,192967.4
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,NORTH AYRSHIRE COUNCIL,786900,418208.6
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,SHETLAND ISLANDS COUNCIL,786995,26413
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,STIRLING COUNCIL,787032,286415.52
Ministry of Defence,Ministry of Defence,26/04/2011,Rent and rates,Defence Infrastructure Organisation ,WILTSHIRE COUNCIL,787105,295062.24
Ministry of Defence,Ministry of Defence,26/04/2011,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,786677,2195.03
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Air Command,ARAMARK LTD,786557,16.76
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,786684,44006.52
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Air Command,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,787030,3888.81
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Central TLB,SERCO LIMITED,786991,53.26
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,786684,3283.22
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,786684,29006.26
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,787030,6220.75
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,COMPASS SERVICES (U.K.) LIMITED,786662,488.95
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,786684,2644.65
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,QINETIQ LIMITED,786947,1647.6
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,787030,18451.57
Ministry of Defence,Ministry of Defence,26/04/2011,"Transporation of personnel, freight and travel expenses",Navy Command,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,787030,650
Ministry of Defence,Ministry of Defence,26/04/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,372.75
Ministry of Defence,Ministry of Defence,26/04/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,131.25
Ministry of Defence,Ministry of Defence,26/04/2011,Transport hire charges,Central TLB,RYDER DEUTSCHLAND GMBH,5000055009,23065.13
Ministry of Defence,Ministry of Defence,26/04/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,421.05
Ministry of Defence,Ministry of Defence,26/04/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,786575,22567.24
