UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC14251,12-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£570.24,14251
MODGPC14252,06-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£751.68,14252
MODGPC14253,07-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,740.00",14253
MODGPC14254,04-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£703.20,14254
MODGPC14255,04-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£569.99,14255
MODGPC14256,13-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£581.52,14256
MODGPC14257,05-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,267.52",14257
MODGPC14258,05-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,499.12",14258
MODGPC14259,06-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£819.78,14259
MODGPC14260,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,311.34",14260
MODGPC14261,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£935.00,14261
MODGPC14262,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£871.70,14262
MODGPC14263,06-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£3,347.01",14263
MODGPC14264,10-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£934.57,14264
MODGPC14265,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£4,872.17",14265
MODGPC14266,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,371.17",14266
MODGPC14267,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,239.93",14267
MODGPC14268,13-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,182.53",14268
MODGPC14269,13-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£757.69,14269
MODGPC14270,07-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£4,733.47",14270
MODGPC14271,07-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£4,530.96",14271
MODGPC14272,06-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£4,898.96",14272
MODGPC14273,06-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,721.67",14273
MODGPC14274,06-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£942.28,14274
MODGPC14275,03-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,994.53",14275
MODGPC14276,03-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,727.29",14276
MODGPC14277,03-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£669.48,14277
MODGPC14278,03-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,226.21",14278
MODGPC14279,03-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£681.34,14279
MODGPC14280,13-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£544.81,14280
MODGPC14281,10-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£718.98,14281
MODGPC14282,12-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£576.00,14282
MODGPC14283,06-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£921.78,14283
MODGPC14284,13-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£500.00,14284
MODGPC14285,03-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£500.00,14285
MODGPC14286,06-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£500.00,14286
MODGPC14287,06-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£515.00,14287
MODGPC14288,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£900.00,14288
MODGPC14289,12-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£500.00,14289
MODGPC14290,11-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£750.00,14290
MODGPC14291,10-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£544.75,14291
MODGPC14292,12-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£780.00,14292
MODGPC14293,05-Oct-11,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"£2,494.34",14293
MODGPC14294,04-Oct-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"£12,458.49",14294
MODGPC14295,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£8,459.87",14295
MODGPC14296,10-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£810.00,14296
MODGPC14297,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£714.00,14297
MODGPC14298,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£2,370.00",14298
MODGPC14299,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£964.30,14299
MODGPC14300,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,558.80",14300
MODGPC14301,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,438.80",14301
MODGPC14302,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,438.80",14302
MODGPC14303,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£4,199.00",14303
MODGPC14304,07-Oct-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"£2,088.38",14304
MODGPC14305,10-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,435.13",14305
MODGPC14306,06-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£504.00,14306
MODGPC14307,03-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£804.00,14307
MODGPC14308,10-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£843.97,14308
MODGPC14309,12-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£575.42,14309
MODGPC14310,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£864.00,14310
MODGPC14311,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£810.42,14311
MODGPC14312,05-Oct-11,Print and Advertising              , STENOGRAPHIC SERVICES,£926.10,14312
MODGPC14313,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,665.60",14313
MODGPC14314,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,665.60",14314
MODGPC14315,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,870.40",14315
MODGPC14316,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,870.40",14316
MODGPC14317,10-Oct-11,Professional Services              , LEGAL SERVICES ATTORNEYS,"£1,679.40",14317
MODGPC14318,03-Oct-11,Professional Services              , LEGAL SERVICES ATTORNEYS,"£1,056.00",14318
MODGPC14319,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£999.60,14319
MODGPC14320,06-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£5,000.00",14320
MODGPC14321,06-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,660.00",14321
MODGPC14322,07-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,422.00",14322
MODGPC14323,10-Oct-11,Professional Services              , VETERINARY SERVICES,£788.96,14323
MODGPC14324,04-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£750.00,14324
MODGPC14325,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£587.23,14325
MODGPC14326,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£587.23,14326
MODGPC14327,13-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£660.00,14327
MODGPC14328,03-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,461.60",14328
MODGPC14329,13-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,086.00",14329
MODGPC14330,11-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,160.00",14330
MODGPC14331,12-Oct-11,Professional Services              , VETERINARY SERVICES,£584.92,14331
MODGPC14332,05-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£648.60,14332
MODGPC14333,06-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£660.00,14333
MODGPC14334,10-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,579.64",14334
MODGPC14335,07-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£580.80,14335
MODGPC14336,10-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,278.66",14336
MODGPC14337,11-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,176.00",14337
MODGPC14338,11-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,088.00",14338
MODGPC14339,12-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£640.00,14339
MODGPC14340,03-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,391.13",14340
MODGPC14341,03-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,464.60",14341
MODGPC14342,13-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£594.00,14342
MODGPC14343,04-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£594.00,14343
MODGPC14344,05-Oct-11,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,£912.00,14344
MODGPC14345,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,060.00",14345
MODGPC14346,10-Oct-11,Professional Services              , VETERINARY SERVICES,"£1,768.69",14346
MODGPC14347,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,462.00",14347
MODGPC14348,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£802.75,14348
MODGPC14349,07-Oct-11,Professional Services              , MISC PERSONAL SERV - DEF,"£4,358.34",14349
MODGPC14350,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,710.41",14350
MODGPC14351,12-Oct-11,Professional Services              , VETERINARY SERVICES,£772.55,14351
MODGPC14352,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£618.00,14352
MODGPC14353,07-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,131.60",14353
MODGPC14354,10-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£3,525.00",14354
MODGPC14355,11-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£936.00,14355
MODGPC14356,03-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£621.60,14356
MODGPC14357,07-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£545.28,14357
MODGPC14358,10-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£11,288.40",14358
MODGPC14359,05-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£522.00,14359
MODGPC14360,05-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,674.00",14360
MODGPC14361,04-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,920.00",14361
MODGPC14362,07-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£986.40,14362
MODGPC14363,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£2,520.00",14363
MODGPC14364,05-Oct-11,Professional Services              , MISC PERSONAL SERV - DEF,£518.05,14364
MODGPC14365,12-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£609.00,14365
MODGPC14366,10-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,327.50",14366
MODGPC14367,12-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,374.48",14367
MODGPC14368,03-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,260.00",14368
MODGPC14369,04-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£810.90,14369
MODGPC14370,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£993.48,14370
MODGPC14371,04-Oct-11,Restaurants and Bars               ,"HOTELS, RESTAURANTS AND BARS",£646.34,14371
MODGPC14372,02-Oct-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"£2,400.00",14372
MODGPC14373,07-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","£1,330.00",14373
MODGPC14374,12-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","£8,400.00",14374
MODGPC14375,05-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","£3,400.00",14375
MODGPC14376,12-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","£3,400.00",14376
MODGPC14377,04-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"£20,592.00",14377
MODGPC14378,11-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,£528.00,14378
MODGPC14379,07-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£8,400.00",14379
MODGPC14380,11-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,472.89",14380
MODGPC14381,03-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00",14381
MODGPC14382,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,500.00",14382
MODGPC14383,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,000.00",14383
MODGPC14384,11-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,152.51",14384
MODGPC14385,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,580.00",14385
MODGPC14386,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£540.00,14386
MODGPC14387,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,100.00",14387
MODGPC14388,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,569.60",14388
MODGPC14389,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,344.00",14389
MODGPC14390,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£705.60,14390
MODGPC14391,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£913.00,14391
MODGPC14392,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£885.60,14392
MODGPC14393,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,708.00",14393
MODGPC14394,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£762.00,14394
MODGPC14395,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£752.40,14395
MODGPC14396,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£513.60,14396
MODGPC14397,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,560.00",14397
MODGPC14398,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£4,776.00",14398
MODGPC14399,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,362.00",14399
MODGPC14400,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£529.20,14400
MODGPC14401,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£627.38,14401
MODGPC14402,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£697.50,14402
MODGPC14403,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£852.50,14403
MODGPC14404,13-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£852.50,14404
MODGPC14405,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,806.00",14405
MODGPC14406,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£715.47,14406
MODGPC14407,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£775.05,14407
MODGPC14408,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£530.00,14408
MODGPC14409,11-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,£566.38,14409
MODGPC14410,10-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,901.16",14410
MODGPC14411,11-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£879.80,14411
MODGPC14412,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£766.74,14412
MODGPC14413,06-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£945.00,14413
MODGPC14414,10-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£6,224.97",14414
MODGPC14415,13-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£2,327.11",14415
MODGPC14416,05-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£7,795.31",14416
MODGPC14417,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£528.00,14417
MODGPC14418,13-Oct-11,Telecommunication Services         , CABLE/PAY TV SERVICES,£780.00,14418
MODGPC14419,12-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"£1,343.09",14419
MODGPC14420,12-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,£728.00,14420
MODGPC14421,03-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,000.00",14421
MODGPC14422,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£750.00,14422
MODGPC14423,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£895.00,14423
MODGPC14424,05-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£1,560.00",14424
MODGPC14425,03-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£1,764.00",14425
MODGPC14426,03-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£5,436.00",14426
MODGPC14427,03-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£1,656.00",14427
MODGPC14428,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£760.30,14428
MODGPC14429,03-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,384.55",14429
MODGPC14430,10-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,516.16",14430
MODGPC14431,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£900.00,14431
MODGPC14432,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,984.00",14432
MODGPC14433,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£875.00,14433
MODGPC14434,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,240.00",14434
MODGPC14435,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,191.00",14435
MODGPC14436,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,165.00",14436
MODGPC14437,10-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£1,457.55",14437
MODGPC14438,10-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,600.00",14438
MODGPC14439,04-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£575.00,14439
MODGPC14440,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£500.00,14440
MODGPC14441,05-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£1,253.95",14441
MODGPC14442,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,450.00",14442
MODGPC14443,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,850.00",14443
MODGPC14444,06-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,345.00",14444
MODGPC14445,11-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"£2,780.00",14445
MODGPC14446,11-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"£2,068.56",14446
MODGPC14447,03-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"£1,400.00",14447
MODGPC14448,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£4,995.00",14448
MODGPC14449,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,451.30",14449
MODGPC14450,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£600.00,14450
MODGPC14451,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,650.00",14451
MODGPC14452,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,650.00",14452
MODGPC14453,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,200.00",14453
MODGPC14454,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£510.00,14454
MODGPC14455,04-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£770.00,14455
MODGPC14456,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£510.00,14456
MODGPC14457,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,614.00",14457
MODGPC14458,06-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"£1,316.70",14458
