MODGPC41639,18-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?7,920.00",41639
MODGPC41640,18-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?6,624.00",41640
MODGPC41641,18-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?14,346.00",41641
MODGPC41642,21-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,530.00",41642
MODGPC41643,21-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,577.38",41643
MODGPC41644,21-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,447.20",41644
MODGPC41645,26-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?4,701.60",41645
MODGPC41646,18-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?5,758.42",41646
MODGPC41647,24-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?894.74,41647
MODGPC41648,19-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?4,261.98",41648
MODGPC41649,19-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,777.22",41649
MODGPC41650,19-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,?512.12,41650
MODGPC41651,20-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?3,380.26",41651
MODGPC41652,25-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?532.80,41652
MODGPC41653,19-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,?801.73,41653
MODGPC41654,19-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,?662.78,41654
MODGPC41655,28-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,837.31",41655
MODGPC41656,19-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"?4,342.01",41656
MODGPC41657,19-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?5,909.88",41657
MODGPC41658,17-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?780.60,41658
MODGPC41659,17-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?639.74,41659
MODGPC41660,17-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?585.60,41660
MODGPC41661,20-Sep-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,?551.22,41661
MODGPC41662,27-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?600.00,41662
MODGPC41663,17-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,?951.48,41663
MODGPC41664,19-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,?842.50,41664
MODGPC41665,19-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,?874.41,41665
MODGPC41666,21-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,?828.58,41666
MODGPC41667,21-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,?835.21,41667
MODGPC41668,21-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,?820.60,41668
MODGPC41669,18-Sep-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"?1,324.92",41669
MODGPC41670,28-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?541.61,41670
MODGPC41671,21-Sep-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"?1,105.46",41671
MODGPC41672,21-Sep-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,?626.19,41672
MODGPC41673,21-Sep-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,?691.54,41673
MODGPC41674,21-Sep-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"?1,052.88",41674
MODGPC41675,21-Sep-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,?900.14,41675
MODGPC41676,26-Sep-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"?1,284.00",41676
MODGPC41677,27-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?5,388.00",41677
MODGPC41678,21-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?808.50,41678
MODGPC41679,07-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"?1,470.00",41679
MODGPC41680,14-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"?1,054.80",41680
MODGPC41681,17-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"?5,095.44",41681
MODGPC41682,19-Sep-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"?1,747.20",41682
MODGPC41683,14-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,?521.18,41683
MODGPC41684,19-Sep-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"?1,258.54",41684
MODGPC41685,21-Sep-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"?9,223.77",41685
MODGPC41686,27-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?978.39,41686
MODGPC41687,17-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?581.52,41687
MODGPC41688,11-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?538.80,41688
MODGPC41689,21-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?658.80,41689
MODGPC41690,21-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?658.80,41690
MODGPC41691,20-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,?504.98,41691
MODGPC41692,28-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,698.31",41692
MODGPC41693,27-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?728.50,41693
MODGPC41694,18-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,?760.56,41694
MODGPC41695,24-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?710.40,41695
MODGPC41696,27-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?4,457.09",41696
MODGPC41697,26-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?4,566.77",41697
MODGPC41698,21-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,402.18",41698
MODGPC41699,24-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,360.80",41699
MODGPC41700,27-Sep-12,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,"?3,178.00",41700
MODGPC41701,25-Sep-12,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,"?1,455.34",41701
MODGPC41702,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,751.50",41702
MODGPC41703,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?14,851.87",41703
MODGPC41704,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,962.74",41704
MODGPC41705,28-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?3,572.62",41705
MODGPC41706,26-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,395.36",41706
MODGPC41707,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?731.28,41707
MODGPC41708,19-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?4,070.06",41708
MODGPC41709,19-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?865.78,41709
MODGPC41710,19-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?867.12,41710
MODGPC41711,17-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?3,309.00",41711
MODGPC41712,20-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?1,570.52",41712
MODGPC41713,13-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,?583.20,41713
MODGPC41714,14-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,?932.62,41714
MODGPC41715,14-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,?566.77,41715
MODGPC41716,22-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?1,014.25",41716
MODGPC41717,26-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,?819.00,41717
MODGPC41718,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,200.36",41718
MODGPC41719,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,041.25",41719
MODGPC41720,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,428.91",41720
MODGPC41721,21-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?3,259.63",41721
MODGPC41722,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,144.56",41722
MODGPC41723,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?2,289.12",41723
MODGPC41724,21-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,154.65",41724
MODGPC41725,28-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?5,344.56",41725
MODGPC41726,28-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?2,270.40",41726
MODGPC41727,28-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?4,678.70",41727
MODGPC41728,28-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?3,931.56",41728
MODGPC41729,28-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,025.78",41729
MODGPC41730,21-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?960.29,41730
MODGPC41731,20-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?572.28,41731
MODGPC41732,20-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,340.33",41732
MODGPC41733,18-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?915.65,41733
MODGPC41734,18-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?894.67,41734
MODGPC41735,18-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?989.57,41735
MODGPC41736,27-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?918.91,41736
MODGPC41737,26-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?638.59,41737
MODGPC41738,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"?1,215.47",41738
MODGPC41739,17-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?648.84,41739
MODGPC41740,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?760.99,41740
MODGPC41741,25-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?724.99,41741
MODGPC41742,24-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?1,150.00",41742
MODGPC41743,24-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?4,137.00",41743
MODGPC41744,24-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,?728.00,41744
MODGPC41745,17-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?5,926.80",41745
MODGPC41746,17-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,?918.00,41746
MODGPC41747,19-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?1,975.20",41747
MODGPC41748,25-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?1,979.34",41748
MODGPC41749,25-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?1,267.20",41749
MODGPC41750,17-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?1,006.80",41750
MODGPC41751,19-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?2,322.00",41751
MODGPC41752,24-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?3,510.00",41752
MODGPC41753,20-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?1,264.80",41753
MODGPC41754,20-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"?1,215.00",41754
MODGPC41755,19-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,824.72",41755
MODGPC41756,27-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,675.81",41756
MODGPC41757,27-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?857.70,41757
MODGPC41758,28-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?2,171.97",41758
MODGPC41759,14-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?644.37,41759
MODGPC41760,14-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?707.67,41760
MODGPC41761,14-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,982.61",41761
MODGPC41762,17-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?3,176.38",41762
MODGPC41763,14-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?645.29,41763
MODGPC41764,25-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?3,464.80",41764
MODGPC41765,25-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?2,864.84",41765
MODGPC41766,20-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?2,465.24",41766
MODGPC41767,21-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?948.83,41767
MODGPC41768,21-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?2,764.37",41768
MODGPC41769,17-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?2,825.37",41769
MODGPC41770,14-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,047.19",41770
MODGPC41771,18-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,511.57",41771
MODGPC41772,18-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,192.09",41772
MODGPC41773,18-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?908.06,41773
MODGPC41774,18-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?587.62,41774
MODGPC41775,18-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,602.00",41775
MODGPC41776,24-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,845.63",41776
MODGPC41777,20-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?2,368.14",41777
MODGPC41778,21-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"?1,200.00",41778
MODGPC41779,17-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?1,545.00",41779
MODGPC41780,20-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?2,000.00",41780
MODGPC41781,19-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?3,000.00",41781
MODGPC41782,17-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?1,500.00",41782
MODGPC41783,26-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,?500.00,41783
MODGPC41784,26-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?1,000.00",41784
MODGPC41785,19-Sep-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"?1,030.00",41785
MODGPC41786,17-Sep-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,?898.56,41786
MODGPC41787,26-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?550.19,41787
MODGPC41788,28-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?659.72,41788
MODGPC41789,25-Sep-12,"Office Stationery, Equipment and Su", STATIONERY STORES,?672.01,41789
MODGPC41790,05-Sep-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,?838.00,41790
MODGPC41791,21-Sep-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"?2,921.16",41791
MODGPC41792,21-Sep-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,?570.00,41792
MODGPC41793,30-Sep-12,Print and Advertising              , PHOTOFINISH LABS/DEV,?853.29,41793
MODGPC41794,27-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?642.60,41794
MODGPC41795,24-Sep-12,Print and Advertising              , ADVERTISING SERVICES,"?1,085.00",41795
MODGPC41796,13-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?894.00,41796
MODGPC41797,27-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?1,678.80",41797
MODGPC41798,25-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?2,877.60",41798
MODGPC41799,18-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?3,058.98",41799
MODGPC41800,26-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?585.00,41800
MODGPC41801,21-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?684.00,41801
MODGPC41802,18-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?1,260.00",41802
MODGPC41803,18-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?500.00,41803
MODGPC41804,20-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?549.54,41804
MODGPC41805,17-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?1,203.82",41805
MODGPC41806,17-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?957.85,41806
MODGPC41807,26-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?635.80,41807
MODGPC41808,05-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?2,561.94",41808
MODGPC41809,19-Sep-12,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,?751.54,41809
MODGPC41810,10-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?538.80,41810
MODGPC41811,27-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,?598.80,41811
MODGPC41812,19-Sep-12,Print and Advertising              , STENOGRAPHIC SERVICES,?804.00,41812
MODGPC41813,26-Sep-12,Print and Advertising              , STENOGRAPHIC SERVICES,?651.60,41813
MODGPC41814,20-Sep-12,Print and Advertising              , STENOGRAPHIC SERVICES,"?1,222.29",41814
MODGPC41815,17-Sep-12,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,"?3,580.68",41815
MODGPC41816,24-Sep-12,Print and Advertising              , ADVERTISING SERVICES,?576.00,41816
MODGPC41817,19-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?3,301.20",41817
MODGPC41818,21-Sep-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"?1,260.00",41818
MODGPC41819,28-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,350.05",41819
MODGPC41820,25-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?665.64,41820
MODGPC41821,25-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?744.00,41821
MODGPC41822,26-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?1,317.60",41822
MODGPC41823,24-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?2,220.00",41823
MODGPC41824,25-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?2,220.00",41824
MODGPC41825,25-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,?948.00,41825
MODGPC41826,25-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,005.00",41826
MODGPC41827,24-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?894.00,41827
MODGPC41828,20-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,647.00",41828
MODGPC41829,11-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?654.00,41829
MODGPC41830,18-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?2,714.16",41830
MODGPC41831,18-Sep-12,Professional Services              , VETERINARY SERVICES,?602.92,41831
MODGPC41832,26-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,435.32",41832
MODGPC41833,26-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,264.68",41833
MODGPC41834,18-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,024.80",41834
MODGPC41835,19-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?1,896.00",41835
MODGPC41836,25-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,?518.82,41836
MODGPC41837,13-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?640.00,41837
MODGPC41838,19-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,?566.76,41838
MODGPC41839,19-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?4,594.14",41839
MODGPC41840,19-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,?906.66,41840
MODGPC41841,19-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?2,288.52",41841
MODGPC41842,11-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?3,446.80",41842
MODGPC41843,27-Sep-12,Professional Services              , VETERINARY SERVICES,?538.66,41843
MODGPC41844,21-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,080.00",41844
MODGPC41845,19-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?4,393.50",41845
MODGPC41846,19-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?4,590.00",41846
MODGPC41847,17-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,300.00",41847
MODGPC41848,14-Sep-12,Professional Services              , VETERINARY SERVICES,?660.21,41848
MODGPC41849,20-Sep-12,Professional Services              , MISC PERSONAL SERV - DEF,"?4,492.80",41849
MODGPC41850,24-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?659.95,41850
MODGPC41851,25-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?4,700.63",41851
MODGPC41852,25-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?2,660.40",41852
MODGPC41853,18-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?600.00,41853
MODGPC41854,28-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,867.50",41854
MODGPC41855,24-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?2,706.00",41855
MODGPC41856,21-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,035.32",41856
MODGPC41857,30-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?546.00,41857
MODGPC41858,27-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?570.00,41858
MODGPC41859,27-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,175.09",41859
MODGPC41860,20-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?581.76,41860
MODGPC41861,28-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?599.33,41861
MODGPC41862,25-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?12,465.60",41862
MODGPC41863,19-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,?744.00,41863
MODGPC41864,21-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?901.20,41864
MODGPC41865,25-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?3,660.00",41865
MODGPC41866,20-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?3,108.00",41866
MODGPC41867,26-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,?990.00,41867
MODGPC41868,28-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?961.80,41868
MODGPC41869,14-Sep-12,Professional Services              , VETERINARY SERVICES,"?1,321.27",41869
MODGPC41870,26-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?960.00,41870
MODGPC41871,21-Sep-12,Professional Services              , MISC PERSONAL SERV - DEF,?796.56,41871
MODGPC41872,17-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?698.80,41872
MODGPC41873,18-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?6,898.80",41873
MODGPC41874,27-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?895.32,41874
MODGPC41875,18-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,147.72",41875
MODGPC41876,20-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,056.28",41876
MODGPC41877,20-Sep-12,Professional Services              , VETERINARY SERVICES,?623.70,41877
MODGPC41878,21-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?780.00,41878
MODGPC41879,20-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?2,496.00",41879
MODGPC41880,20-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?1,442.28",41880
MODGPC41881,20-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,881.60",41881
MODGPC41882,20-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?2,346.00",41882
MODGPC41883,17-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,560.00",41883
MODGPC41884,27-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,332.00",41884
MODGPC41885,25-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?4,374.92",41885
MODGPC41886,20-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?1,050.00",41886
MODGPC41887,14-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?540.42,41887
MODGPC41888,14-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?900.00,41888
