Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,23/04/2010,Purchase of inventory and services ,Navy Command,XMA LTD,624330,1266.52
Ministry of Defence,Ministry of Defence,23/04/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,WINCANTON GROUP LIMITED,624325,27352.00
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,ABERDEENSHIRE COUNCIL,623525,84990.48
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,ANGUS COUNCIL,623548,491026.00
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,BOROUGH COUNCIL OF KINGS LYNN & WEST NORFOLK,623609,64309.89
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,CITY OF EDINBURGH COUNCIL,623667,90064.85
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,623674,132855.00
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,CORNWALL COUNCIL,134573,67143.13
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,EAST HAMPSHIRE DISTRICT COUNCIL,623746,53978.15
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,EAST LINDSEY BOROUGH COUNCIL,623747,33869.17
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,FAREHAM BOROUGH COUNCIL,623776,46229.52
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,FIFE COUNCIL,623779,71237.12
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,FYLDE BOROUGH COUNCIL,623791,26848.93
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,GLASGOW CITY COUNCIL,623805,1001422.90
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,GOSPORT BOROUGH COUNCIL,623815,116437.01
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,GREENWICH LOCAL BOROUGH COUNCIL,623817,26180.35
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,GUILDFORD BOROUGH COUNCIL,623819,63656.68
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,HAMBLETON DISTRICT COUNCIL,623824,97204.70
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,HARROGATE BOROUGH COUNCIL,623828,77777.44
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,HART DISTRICT COUNCIL,623830,95819.83
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,HERTSMERE BOROUGH COUNCIL,623842,40601.53
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,HIGHLAND REGIONAL COUNCIL,623846,26530.94
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,HUNTINGDONSHIRE DISTRICT COUNCIL,623853,52563.26
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,LONDON BOROUGH OF HILLINGDON,623896,114112.52
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,MAIDSTONE BOROUGH COUNCIL,623907,28707.34
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,MEDWAY COUNCIL,623923,45396.09
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,MID SUFFOLK DISTRICT COUNCIL,623931,31269.89
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,MIDLOTHIAN COUNCIL,623932,29585.88
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,NEW FOREST DISTRICT COUNCIL,623972,29954.65
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,NORTH DEVON DISTRICT COUNCIL,624083,34472.52
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,NORTH DORSET DISTRICT COUNCIL,624084,62458.93
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,NORTH KESTEVEN DISTRICT COUNCIL,624085,100262.15
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,NORTHUMBERLAND COUNTY COUNCIL,624094,28689.84
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,PETERBOROUGH CITY COUNCIL,624128,46604.07
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,ROYAL BOROUGH OF KINGSTON  UPON THAMES,624178,28872.14
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,SHETLAND ISLANDS COUNCIL,624202,25254.00
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Land Forces,SJUSJOEN-FJELLHEIMEN AS,2095272,27034.11
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,SOUTH AYRSHIRE COUNCIL,624217,79404.00
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,THE HEREFORDSHIRE COUNCIL,624264,33401.11
Ministry of Defence,Ministry of Defence,23/04/2010,Rent and rates,Defence Estates,THE MORAY COUNCIL,624267,134666.29
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000122296 - 00079205,198233.55
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000122296 - 00078782,31233.76
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000122296 - 00079446,28363.24
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000122300 - 00078018,40671.16
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000122300 - 00078017,33557.83
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Staff Expenditure,Operations,BARCLAYCARD,G - 9000122331 - 00080228,226.23
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Staff Recruitment Costs,Corporate,BARCLAYCARD,G - 9000122331 - 00080228,451.30
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Staff Training,Operations,BARCLAYCARD,G - 9000122331 - 00080228,37091.55
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Staff Training,Infrastructure,BARCLAYCARD,G - 9000122331 - 00080228,5987.99
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Staff Training,Corporate,BARCLAYCARD,G - 9000122331 - 00080228,3413.76
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Staff Training,Programme Office,BARCLAYCARD,G - 9000122331 - 00080228,649.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Stationery & Imagery,Operations,BARCLAYCARD,G - 9000122331 - 00080228,10.31
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000122302 - 00078797,70086.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,AUTONOMOUS SURFACE VEHICLES,V - 9000122304 - 00078653,90000.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000122145 - 00078179,29218.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,COBALT LIGHT SYSTEMS LIMITED,V - 9000122289 - 00077657,33300.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Programme Office,FRONTIER BALLISTIC VENTURES LIMITED,V - 9000122307 - 00079210,27544.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,HERIOT-WATT UNIVERSITY,V - 9000122171 - 00077942,40640.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,ITT DEFENCE LIMITED,V - 9000122185 - 00078810,272787.53
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Programme Office,LSC GROUP LIMITED,V - 9000122287 - 00078531,43808.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,MILLBROOK PROVING GROUND LIMITED,V - 9000122254 - 00078727,25682.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122223 - 00078465,62766.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122294 - 00078011,56926.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Programme Office,QINETIQ LIMITED,V - 9000122223 - 00078463,50252.16
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122223 - 00077928,26317.41
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,V - 9000122165 - 00077945,44650.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,V - 9000122165 - 00077754,35000.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,SPEX SERVICES LIMITED,V - 9000122288 - 00078605,27000.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,SUPACAT LIMITED,V - 9000122308 - 00078828,37070.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Programme Office,THALES UK LIMITED,V - 9000122160 - 00075966,95395.00
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,TLALOTEK LIMITED,V - 9000122281 - 00078585,23503.10
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,V - 9000122170 - 00078816,114938.58
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,V - 9000122170 - 00078813,97865.36
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,V - 9000122170 - 00078819,74691.54
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,V - 9000122170 - 00078812,49848.01
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,V - 9000122170 - 00077832,48230.72
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Sub Contracted Work,Programme Office,UNIVERSITY OF ST ANDREWS,V - 9000122247 - 00078342,29000.00
Ministry of Defence,Ministry of Defence,23/04/2010,Transport hire charges,Air Command,FBS LIMITED,623778,2440731.29
Ministry of Defence,Ministry of Defence,23/04/2010,Transport hire charges,Land Forces,FBS LIMITED,623778,713075.99
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Air Command,CARTUS LTD,623651,1855.26
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,623651,7198.07
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,623651,7426.10
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,623651,4869.57
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,623651,524.00
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,623651,195.00
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,623705,8772.28
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,623705,1600.91
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,623705,186.57
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,623705,56350.46
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,623705,28099.00
Ministry of Defence,Ministry of Defence,23/04/2010,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,624211,14.71
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Travel & Subsistence,Operations,BARCLAYCARD,G - 9000122331 - 00080228,31623.17
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Travel & Subsistence,Operations,BARCLAYCARD,G - 9000122331 - 00080226,22700.82
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Travel & Subsistence,Infrastructure,BARCLAYCARD,G - 9000122330 - 00080227,1749.52
Ministry of Defence,Defence Science and Technology Laboratory,23/04/2010,Travel & Subsistence,Programme Office,BARCLAYCARD,G - 9000122331 - 00080228,12.65
Ministry of Defence,Ministry of Defence,26/04/2010,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,624433,383.04
Ministry of Defence,Ministry of Defence,26/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,PACE EUROPE LTD,624719,33882.20
Ministry of Defence,Ministry of Defence,26/04/2010,Design services and minor equipment purchases,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,3771.27
Ministry of Defence,Ministry of Defence,26/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,1791.62
Ministry of Defence,Ministry of Defence,26/04/2010,Design services and minor equipment purchases,Defence Estates,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,564.90
Ministry of Defence,Ministry of Defence,26/04/2010,Design services and minor equipment purchases,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,30696.90
Ministry of Defence,Ministry of Defence,26/04/2010,Design services and minor equipment purchases,Air Command,XMA LTD,624908,87.55
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Air Command,ARAMARK LTD,624365,29522.36
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,Bundesanstalt fur Immobilienaufgaben,AP1,152770.27
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Land Forces,CANON (UK) LIMITED,624433,151.71
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Air Command,DALAIR LIMITED,134636,40050.00
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,AP1,615045.03
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,ELJB000539,47130.77
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,ELJB000561,94440.12
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,GTFQ000554,80972.97
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,GTPR000543,60355.88
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,HMHR000171,26109.50
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,JHFQ001196,66994.30
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,JHFQ001205,87169.91
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,JHFQ001252,31329.79
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,JHFQ001269,34480.99
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,JHQR001270,31887.93
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,JHQR001286,57677.05
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,MSFQ000321,116201.79
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,MSOB000332,55919.55
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,PBGA000777,26990.99
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,PBGA000898,96396.40
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,German Construction Authority,PBGA000972,96396.40
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,624557,277606.40
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,624613,11509385.42
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Air Command,SODEXO LTD,624801,77458.32
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Defence Equipment & Support,SODEXO LTD,624801,10436.43
Ministry of Defence,Ministry of Defence,26/04/2010,Estate management,Land Forces,VT FLAGSHIP LTD,624891,-1631.85
Ministry of Defence,Ministry of Defence,26/04/2010,Externally delivered education and training.,Land Forces,RANDSTAD DEUTSCHLAND GMBH,5000033752,1647.07
Ministry of Defence,Ministry of Defence,26/04/2010,Externally delivered education and training.,Land Forces,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,624767,40645.17
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Defence Estates,ENTEC U K LTD,624508,56076.18
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,134642,68429.32
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,624562,412753.41
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Central TLB,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,624562,227.16
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Defence Estates,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,624562,22176.16
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,624562,6068189.35
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,624562,60914.00
Ministry of Defence,Ministry of Defence,26/04/2010,Fees for professional services,Land Forces,NATIONAL PROBATION SERVICE FOR ENGLAND AND WALES,624622,58853.09
Ministry of Defence,Ministry of Defence,26/04/2010,Food and clothing,Air Command,ITURRI SA,3000004117,42.02
Ministry of Defence,Ministry of Defence,26/04/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004117,37.46
Ministry of Defence,Ministry of Defence,26/04/2010,Food and clothing,Land Forces,ITURRI SA,3000004117,61.79
Ministry of Defence,Ministry of Defence,26/04/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,624752,1324191.71
Ministry of Defence,Ministry of Defence,26/04/2010,Food and clothing,Command Joint Operations,RANDSTAD DEUTSCHLAND GMBH,5000033752,2267.93
Ministry of Defence,Ministry of Defence,26/04/2010,Food and clothing,Land Forces,RANDSTAD DEUTSCHLAND GMBH,5000033752,84069.60
Ministry of Defence,Ministry of Defence,26/04/2010,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,2000008049,69088.36
Ministry of Defence,Ministry of Defence,26/04/2010,IT and communication services,Defence Equipment & Support,BEARINGPOINT LIMITED,624396,475052.80
Ministry of Defence,Ministry of Defence,26/04/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,624563,2951.92
Ministry of Defence,Ministry of Defence,26/04/2010,IT and communication services,Land Forces,PARITY SOLUTIONS LTD,624721,8440.00
Ministry of Defence,Ministry of Defence,26/04/2010,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,624827,18774.35
Ministry of Defence,Ministry of Defence,26/04/2010,IT and communication services,Land Forces,VEGA CONSULTING SERVICES LTD,624882,7245.00
Ministry of Defence,Ministry of Defence,26/04/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S AND ST THOMAS' NHS TRUST,5000033698,585179.99
Ministry of Defence,Ministry of Defence,26/04/2010,Medical treatment & stores and welfare services.,Air Command,MED-CO (EUROPE) LTD,624606,11249.66
Ministry of Defence,Ministry of Defence,26/04/2010,Medical treatment & stores and welfare services.,Land Forces,MED-CO (EUROPE) LTD,624606,13605.00
Ministry of Defence,Ministry of Defence,26/04/2010,Medical treatment & stores and welfare services.,Central TLB,SERVICES SOUND & VISION CORPORATION,624790,2295082.00
Ministry of Defence,Ministry of Defence,26/04/2010,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,624433,678.71
Ministry of Defence,Ministry of Defence,26/04/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,624433,428.77
Ministry of Defence,Ministry of Defence,26/04/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,624433,481.20
Ministry of Defence,National Army Museum,26/04/2010,Part payment for new boiler installation and asbestos removal,Bill Payment,HEMLOW LTD,PO1009722 ,34476.45
Ministry of Defence,Ministry of Defence,26/04/2010,Payment of utilities,Land Forces,E.ON,5000033686,414196.87
Ministry of Defence,Ministry of Defence,26/04/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,624819,2378.16
Ministry of Defence,Ministry of Defence,26/04/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,624819,43214.77
Ministry of Defence,Ministry of Defence,26/04/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,624819,357861.76
Ministry of Defence,Ministry of Defence,26/04/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,624369,3152518.32
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of buildings and military equipment ,Defence Estates,German Construction Authority,BACG000674,47883.13
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,624337,12281.89
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,624337,948.97
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,624337,467.70
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,624337,1599.79
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,624337,23066.76
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,624337,1491.80
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,624383,267015.17
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,624433,25339.48
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,624433,61.56
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,624433,3242.48
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,624433,326.98
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,624746,48201.34
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Air Command,XMA LTD,624908,12246.03
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Central TLB,XMA LTD,624908,1092.95
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,624908,7659.72
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Defence Estates,XMA LTD,624908,298.66
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Land Forces,XMA LTD,624908,13264.02
Ministry of Defence,Ministry of Defence,26/04/2010,Purchase of inventory and services ,Navy Command,XMA LTD,624908,100.72
Ministry of Defence,Ministry of Defence,26/04/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,624525,36067.38
Ministry of Defence,Ministry of Defence,26/04/2010,"Purchase of munitions, other inventory or fuel",Land Forces,FUCHS LUBRICANTS (UK) PLC,624525,141.00
Ministry of Defence,Ministry of Defence,26/04/2010,"Purchase of munitions, other inventory or fuel",Air Command,UNIVAR LIMITED,624876,1315.44
Ministry of Defence,Ministry of Defence,26/04/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,UNIVAR LIMITED,624876,91796.63
Ministry of Defence,Ministry of Defence,26/04/2010,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,624433,466.92
Ministry of Defence,Ministry of Defence,26/04/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,624433,120.61
Ministry of Defence,Ministry of Defence,26/04/2010,Research and development,Defence Equipment & Support,QINETIQ LIMITED,624754,9947.00
Ministry of Defence,Ministry of Defence,26/04/2010,Transport hire charges,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,199.50
Ministry of Defence,Ministry of Defence,26/04/2010,Transport hire charges,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,2149.35
Ministry of Defence,Ministry of Defence,26/04/2010,Transport hire charges,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,27203.97
Ministry of Defence,Ministry of Defence,26/04/2010,Transport hire charges,Navy Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,624892,1770.82
Ministry of Defence,Ministry of Defence,26/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,AUTOHAUS ULMEN,5000033671,30044.93
Ministry of Defence,Ministry of Defence,27/04/2010,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,625028,509.39
Ministry of Defence,Defence Support Group,27/04/2010,Clothing,Business Stream 2,JOSEPH GLEAVE & SON,000000419850,285.00
Ministry of Defence,Ministry of Defence,27/04/2010,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,624949,2085.60
Ministry of Defence,Ministry of Defence,27/04/2010,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,625028,1210.86
Ministry of Defence,Ministry of Defence,27/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,M.P.I. AVIATION LTD,625278,6531.88
Ministry of Defence,Ministry of Defence,27/04/2010,Design services and minor equipment purchases,Land Forces,PERMAWIL,5000033843,27027.03
