Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,16/09/2010,General services and support,Air Command,CANON (UK) LIMITED,692185,22885.09
Ministry of Defence,Ministry of Defence,16/09/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,692185,35806.86
Ministry of Defence,Ministry of Defence,27/09/2010,"Purchase of major spares armaments, medical & general stores",Land Forces,CANON (UK) LIMITED,696777,114.70
Ministry of Defence,Ministry of Defence,27/09/2010,Payments on behalf of Defence Support Group,Central TLB,CANON (UK) LIMITED,696777,2022.89
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Air Command,CANON (UK) LIMITED,696777,5740.24
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Land Forces,CANON (UK) LIMITED,696777,7583.80
Ministry of Defence,Ministry of Defence,27/09/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,696777,802.44
Ministry of Defence,Ministry of Defence,27/09/2010,Miscellaneous Administration Costs,Defence Equipment & Support,CANON (UK) LIMITED,696777,1052.62
Ministry of Defence,Ministry of Defence,27/09/2010,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,696777,509.54
Ministry of Defence,Ministry of Defence,27/09/2010,Miscellaneous Administration Costs,Air Command,CANON (UK) LIMITED,696777,2638.24
Ministry of Defence,Ministry of Defence,27/09/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,696777,4087.33
Ministry of Defence,Ministry of Defence,27/09/2010,Miscellaneous Administration Costs,Navy Command,CANON (UK) LIMITED,696777,447.53
Ministry of Defence,Ministry of Defence,27/09/2010,IT and communication services,Air Command,CANON (UK) LIMITED,696777,202.74
Ministry of Defence,Ministry of Defence,27/09/2010,IT and communication services,Land Forces,CANON (UK) LIMITED,696777,5359.97
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of inventory and services ,Defence Estates,CANON (UK) LIMITED,696777,1954.24
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,696777,3202.18
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,696777,7986.22
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,696777,5785.75
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,696777,31790.94
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,696777,793.32
Ministry of Defence,Ministry of Defence,27/09/2010,General services and support,Central TLB,CANON (UK) LIMITED,696777,170.51
Ministry of Defence,Ministry of Defence,27/09/2010,General services and support,Air Command,CANON (UK) LIMITED,696777,23298.15
Ministry of Defence,Ministry of Defence,27/09/2010,General services and support,Land Forces,CANON (UK) LIMITED,696777,7.77
Ministry of Defence,Ministry of Defence,27/09/2010,General services and support,Navy Command,CANON (UK) LIMITED,696777,64.92
Ministry of Defence,Ministry of Defence,27/09/2010,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,696777,259.84
Ministry of Defence,Ministry of Defence,27/09/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,696777,9241.58
Ministry of Defence,Ministry of Defence,27/09/2010,Design services and minor equipment purchases,Defence Estates,CANON (UK) LIMITED,696777,838.56
Ministry of Defence,Ministry of Defence,27/09/2010,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,696777,6158.03
Ministry of Defence,Ministry of Defence,17/09/2010,Rent and rates,Defence Estates,CANTERBURY CITY COUNCIL,692870,28462.12
Ministry of Defence,Defence Science and Technology Laboratory,17/09/2010,Professional Services,Operations,CAPGEMINI UK PLC,V - 9000126215 - 00089446,25360.00
Ministry of Defence,Ministry of Defence,06/09/2010,Fees for professional services,Central TLB,CAPITA RESOURCING LTD,687309,25848.80
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Navy Command,CAPITA SYMONDS LTD,691501,10316.00
Ministry of Defence,Defence Support Group,16/09/2010,Equipment Support-Other,Large Aircraft,Cardiff Airport,10114946,46025.75
Ministry of Defence,Defence Support Group,23/09/2010,Works - Fees,Large Aircraft,Carillion Enterprise Ltd,10114986,23597.55
Ministry of Defence,Ministry of Defence,07/09/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,687866,462489.45
Ministry of Defence,Ministry of Defence,07/09/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,687866,2619438.33
Ministry of Defence,Ministry of Defence,07/09/2010,Preparation of land & buildings for disposal,Defence Estates,CARILLIONENTERPRISE LIMITED,687866,8619.26
Ministry of Defence,Ministry of Defence,10/09/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,689662,373862.69
Ministry of Defence,Ministry of Defence,10/09/2010,Environmental clear up,Defence Estates,CARILLIONENTERPRISE LIMITED,689662,-698.55
Ministry of Defence,Ministry of Defence,10/09/2010,Preparation of land & buildings for disposal,Defence Estates,CARILLIONENTERPRISE LIMITED,689662,-14042.12
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,690975,537464.20
Ministry of Defence,Ministry of Defence,15/09/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,691503,1044593.31
Ministry of Defence,Ministry of Defence,16/09/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,692189,102407.56
Ministry of Defence,Ministry of Defence,17/09/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,692877,1078578.30
Ministry of Defence,Ministry of Defence,17/09/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,692877,146908.97
Ministry of Defence,Ministry of Defence,23/09/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,695487,258766.47
Ministry of Defence,Ministry of Defence,23/09/2010,Fees for professional services,Land Forces,CARILLIONENTERPRISE LIMITED,695487,20460.25
Ministry of Defence,Ministry of Defence,24/09/2010,Externally delivered education and training.,Navy Command,CARLISLE STAFFING PLC,696131,54611.88
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,686094,4993.00
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,686094,9382.85
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,686094,14785.13
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,686094,28187.23
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,686094,3963.71
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,686094,17441.33
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,686094,75.05
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,687313,4284.53
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,687313,11974.66
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,687313,16295.65
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,687313,10251.55
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,687313,565.57
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,687313,567.21
Ministry of Defence,Ministry of Defence,08/09/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,688361,10300.57
Ministry of Defence,Ministry of Defence,08/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,688361,66361.32
Ministry of Defence,Ministry of Defence,08/09/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,688361,32616.60
Ministry of Defence,Ministry of Defence,08/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,688361,2364.08
Ministry of Defence,Ministry of Defence,08/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,688361,14577.74
Ministry of Defence,Ministry of Defence,08/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,688361,652.00
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,692881,108.62
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,692881,48807.18
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,692881,4516.91
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,692881,1582.85
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,692881,596.65
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,692881,3527.94
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,692881,70.14
Ministry of Defence,Ministry of Defence,15/09/2010,Medical treatment & stores and welfare services.,Air Command,CASTLEROCK RECRUITMENT GROUP LIMITED,691506,18007.99
Ministry of Defence,Ministry of Defence,15/09/2010,Medical treatment & stores and welfare services.,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,691506,2574.58
Ministry of Defence,Ministry of Defence,17/09/2010,Rent and rates,Defence Estates,CENTRAL BEDFORDSHIRE COUNCIL,692887,98400.82
Ministry of Defence,Ministry of Defence,03/09/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009067,442365.49
Ministry of Defence,Ministry of Defence,09/09/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009106,165433.24
Ministry of Defence,Ministry of Defence,17/09/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009174,274741.74
Ministry of Defence,Defence Science and Technology Laboratory,24/09/2010,IT Software,Operations,CENTURY DYNAMICS LIMITED,V - 9000126300 - 00090131,23702.00
Ministry of Defence,Ministry of Defence,07/09/2010,Development costs for military equipment.,Defence Equipment & Support,CESG,200000009081,59.00
Ministry of Defence,Ministry of Defence,07/09/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,CESG,200000009081,3199.85
Ministry of Defence,Ministry of Defence,10/09/2010,Development costs for military equipment.,Defence Equipment & Support,CESG,200000009119,6082.40
Ministry of Defence,Ministry of Defence,22/09/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,CESG,200000009210,590.73
Ministry of Defence,Ministry of Defence,28/09/2010,Payment of utilities,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,697343,606.48
Ministry of Defence,Ministry of Defence,28/09/2010,Rent and rates,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,697343,363609.91
Ministry of Defence,Ministry of Defence,28/09/2010,Rent and rates,Land Forces,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,697343,3250.00
Ministry of Defence,United Kingdom Hydrographic Office,28/09/2010,Purchased services,Information Management & Technology,Chersoft Ltd EM,5100080608,15000.00
Ministry of Defence,United Kingdom Hydrographic Office,28/09/2010,Computer maint&hire,Information Management & Technology,Chersoft Ltd EM,5100080608,200008.77
Ministry of Defence,Ministry of Defence,17/09/2010,Rent and rates,Defence Estates,CHERWELL DISTRICT COUNCIL,692893,35514.42
Ministry of Defence,Ministry of Defence,17/09/2010,Rent and rates,Defence Estates,CHICHESTER DISTRICT COUNCIL,692894,40393.49
Ministry of Defence,Ministry of Defence,09/09/2010,Rent and rates,Defence Estates,CITY OF EDINBURGH COUNCIL,689011,90064.85
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,CITY OF WESTMINSTER,694222,32004.90
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,CITY OF YORK COUNCIL,694223,44359.51
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,687328,3098.67
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,687328,5302.85
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,687328,667.68
Ministry of Defence,Ministry of Defence,07/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,687877,2106.27
Ministry of Defence,Ministry of Defence,07/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,687877,807.79
Ministry of Defence,Ministry of Defence,16/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,692213,2107.60
Ministry of Defence,Ministry of Defence,16/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,692213,12808.88
Ministry of Defence,Ministry of Defence,16/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,692213,298.74
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,692901,9965.28
Ministry of Defence,Ministry of Defence,30/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,698649,326.90
Ministry of Defence,Ministry of Defence,30/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,698649,1280.76
Ministry of Defence,Ministry of Defence,30/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,698649,106.86
Ministry of Defence,Defence Support Group,22/09/2010,CAPEX Suspense,Land Supply,CLARK CONSTRUCTION L,000000444620,140030.00
Ministry of Defence,Defence Support Group,22/09/2010,CAPEX Suspense,Land Supply,CLARK CONSTRUCTION L,000000444620,161065.00
Ministry of Defence,Ministry of Defence,13/09/2010,Property leases,Defence Estates,COAST TO COAST WATER LTD,690386,2857196.46
Ministry of Defence,Ministry of Defence,10/09/2010,IT and communication services,Defence Equipment & Support,COKER LOGISTICS SOLUTIONS INC,689687,40352.05
Ministry of Defence,Ministry of Defence,23/09/2010,Purchase of buildings and military equipment ,Defence Estates,COLAS LTD,695508,2078657.88
Ministry of Defence,Ministry of Defence,17/09/2010,Rent and rates,Defence Estates,COLCHESTER BOROUGH COUNCIL,692909,113896.22
