Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) ,VAT Registration Number
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,"4,307.45",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,21.9,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,49,
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,"1,747.01",
FCO,FCO,25-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,"47,648.03",
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,502.53,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,388.68,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,110.36,
FCO,FCO,25-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,"3,687.50",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,225.06,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,18.49,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,123.28,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"6,361.45",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,18.49,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,18.49,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"5,397.59",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,56.13,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"7,036.15",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,71.04,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,18.49,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,44.5,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,10.69,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,122.52,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"6,939.76",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,120.06,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"6,939.76",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,10.69,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,10.69,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,120.06,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"7,132.53",
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"1,477.91",
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,206.5,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"7,228.92",
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,"1,000.61",
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,346.19,
FCO,FCO,25-Jul-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,44.5,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,19.16,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,172.42,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000246,123.28,
FCO,FCO,30-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ARTICLE 19,1051454,"25,890.56",
FCO,FCO,17-Jul-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,APSTA,5000344,"40,000.00",
FCO,FCO,17-Jul-12,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,ASSOC OF COMMONWEALTH UNIVERSITIES,1050383,"550,000.00",
FCO,FCO,17-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1050420,"104,053.00",
FCO,FCO,27-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1051452,"104,053.00",
FCO,FCO,30-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1051466,"104,053.00",
FCO,FCO,05-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NNLE - THE CENTRE FOR CULTURAL RELATIONS - CAUCASIAN HOUSE,1000760,"29,300.20",
FCO,FCO,11-Jul-12,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BBC - BRITISH BROADCASTING CORPORATION,1049859,"18,200,000.00",
FCO,FCO,11-Jul-12,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BBC - BRITISH BROADCASTING CORPORATION,1049859,"600,000.00",
FCO,FCO,12-Jul-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1050077,"44,582.30",
FCO,FCO,12-Jul-12,Training Courses,#N/A,ASHRIDGE MANAGEMENT COLLEGE,1050077,"32,118.50",
FCO,FCO,12-Jul-12,Training Courses,#N/A,ASHRIDGE MANAGEMENT COLLEGE,1050077,480,
FCO,FCO,12-Jul-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1050077,"8,916.46",
FCO,FCO,12-Jul-12,Training Courses,#N/A,ASHRIDGE MANAGEMENT COLLEGE,1050077,"6,423.70",
FCO,FCO,06-Jul-12,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1049547,"41,619.66",
FCO,FCO,31-Jul-12,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1051511,"41,619.66",
FCO,FCO,05-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,PEGASUS PROPERTY CORPORATION AKA INVESTEC BANK (UK) LTD,1005028,"214,071.86",
FCO,FCO,06-Jul-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BRITISH COUNCIL,1049548,"100,000.00",
FCO,FCO,23-Jul-12,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1050895,"500,000.00",
FCO,FCO,23-Jul-12,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1050895,"12,160,000.00",
FCO,FCO,10-Jul-12,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1049801,"115,285.86",
FCO,FCO,10-Jul-12,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1049801,"23,057.17",
FCO,FCO,18-Jul-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1050591,"353,514.19",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"19,338.33",
FCO,FCO,18-Jul-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1050591,"70,702.84",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"1,774.72",
FCO,FCO,18-Jul-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1050591,-0.01,
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"30,454.16",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"2,619.51",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"63,720.13",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"9,469.00",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"5,564.86",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"399,594.27",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"31,734.65",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"2,940.43",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"5,374.47",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"5,374.47",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"11,857.44",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"102,621.38",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"1,112.97",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,0.01,
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"-5,564.86",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"5,564.86",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"1,112.97",
FCO,FCO,18-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1050591,"-1,112.97",
FCO,FCO,12-Jul-12,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1050086,"69,563.30",
FCO,FCO,12-Jul-12,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1050086,"32,186.31",
FCO,FCO,12-Jul-12,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1050086,"112,301.98",
FCO,FCO,12-Jul-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1050086,"13,912.66",
FCO,FCO,12-Jul-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1050086,"6,437.26",
FCO,FCO,12-Jul-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1050086,"22,460.40",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"8,000.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"9,200.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"4,200.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"3,500.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"4,000.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"3,200.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"3,200.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,25.4,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"2,100.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,618.36,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,62,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"1,200.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,40.3,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"1,840.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,700,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,160,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,640,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,160,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,80,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,640,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,"1,760.00",
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,420,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,840,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,123.67,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,832,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,240,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,160,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,320,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,25.54,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,176,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,-800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,-160,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,400,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,80,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,96,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,800,
FCO,FCO,02-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1049129,160,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"5,600.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"3,500.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"2,400.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"1,200.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"2,100.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,141.6,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"1,040.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"2,400.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,72.95,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,159,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,32.3,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,78,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,400,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,400,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,400,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,800,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,800,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,160,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,"1,760.00",
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,700,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,480,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,320,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,320,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,420,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,96.77,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,32,
FCO,FCO,17-Jul-12,Equipment and Services For Disabled Staff,DG CHANGE & DELIVERY,KEY 4 LEARNING LTD,1050479,208,
FCO,FCO,24-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,DEKA IMMOBILIEN INVESTMENT GMBH,1017854,"314,925.09",
FCO,FCO,17-Jul-12,Construction Project more than £10k,#N/A,COFELY LTD - ELYO SERVICES LTD,1050399,"25,290.00",
FCO,FCO,17-Jul-12,Construction Project more than £10k,#N/A,COFELY LTD - ELYO SERVICES LTD,1050399,"1,674.00",
FCO,FCO,02-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,PLAZA TOWER LLC,40000009079,"173,164.92",
FCO,FCO,02-Jul-12,Electricity Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000009079,"3,176.21",
FCO,FCO,02-Jul-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG POLITICAL,PLAZA TOWER LLC,40000009079,781.25,
FCO,FCO,23-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,PLAZA TOWER LLC,40000009450,"181,342.82",
FCO,FCO,23-Jul-12,Electricity Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000009450,"4,209.43",
FCO,FCO,23-Jul-12,Water Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000009450,"10,886.88",
FCO,FCO,23-Jul-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG POLITICAL,PLAZA TOWER LLC,40000009450,664.26,
FCO,FCO,27-Jul-12,IT/IS Consultancy,DG CENTRAL GROUP,GARTNER UK LIMITED,1051419,"28,125.00",
FCO,FCO,27-Jul-12,IT/IS Consultancy,DG CENTRAL GROUP,GARTNER UK LIMITED,1051419,"5,625.00",
FCO,FCO,02-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,LUCONEX SRL,1003294,"63,386.18",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"768,041.45",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"187,576.20",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"234,190.71",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"34,713.77",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"438,036.57",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"1,064,570.31",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"40,447.82",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"291,189.25",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"58,237.85",
FCO,FCO,13-Jul-12,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1050212,"8,089.56",
FCO,FCO,27-Jul-12,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1051421,"22,082.85",
FCO,FCO,27-Jul-12,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1051421,"4,416.57",
FCO,FCO,20-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,THE HALO TRUST,1050874,"48,564.74",
FCO,FCO,24-Jul-12,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1051019,"40,000.00",
FCO,FCO,24-Jul-12,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1051019,"40,000.00",
FCO,FCO,24-Jul-12,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1051019,"267,463.72",
FCO,FCO,24-Jul-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1051019,"69,492.74",
FCO,FCO,24-Jul-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BALKAN INVESTIGATIVE REPORTING NETWORK (BIRN),2011516,"27,229.00",
FCO,FCO,27-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,US DEPARTMENT OF STATE,1005130,"64,491.16",
FCO,FCO,17-Jul-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11841,"4,067.28",
FCO,FCO,17-Jul-12,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11841,137.87,
FCO,FCO,17-Jul-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11841,"1,260.48",
FCO,FCO,17-Jul-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11841,18.3,
FCO,FCO,17-Jul-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11841,"4,164.07",
