UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC19691,28-Dec-11,Financial Services                 , INSURANCE SALES/UNDERWRITE,714.13,19691
MODGPC19692,28-Dec-11,Financial Services                 , INSURANCE SALES/UNDERWRITE,662.89,19692
MODGPC19693,23-Dec-11,Financial Services                 , FINANCIAL INST/MERCHANDISE,529.75,19693
MODGPC19694,21-Dec-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,750,19694
MODGPC19695,16-Dec-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,752.39,19695
MODGPC19696,21-Dec-11,Freight and Storage                , PUBLIC WAREHOUSING,"8,640.00",19696
MODGPC19697,15-Dec-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,816,19697
MODGPC19698,16-Dec-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,570.26,19698
MODGPC19699,15-Dec-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,832.8,19699
MODGPC19700,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"3,120.00",19700
MODGPC19701,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,296.00",19701
MODGPC19702,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,464.00",19702
MODGPC19703,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,233.60",19703
MODGPC19704,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,796.40",19704
MODGPC19705,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"3,317.76",19705
MODGPC19706,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"3,949.06",19706
MODGPC19707,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"3,136.32",19707
MODGPC19708,20-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,773.50",19708
MODGPC19709,16-Dec-11,General Retail and Wholesale       , HARDWARE STORES,710.52,19709
MODGPC19710,14-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"5,967.12",19710
MODGPC19711,16-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"4,810.56",19711
MODGPC19712,16-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"2,603.34",19712
MODGPC19713,16-Dec-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,508.8,19713
MODGPC19714,16-Dec-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,662.4,19714
MODGPC19715,20-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,870.40",19715
MODGPC19716,15-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"8,970.36",19716
MODGPC19717,19-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"2,190.24",19717
MODGPC19718,20-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"3,112.80",19718
MODGPC19719,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,875.83,19719
MODGPC19720,19-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"1,533.55",19720
MODGPC19721,29-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,648,19721
MODGPC19722,30-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"3,401.58",19722
MODGPC19723,30-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,904.40",19723
MODGPC19724,29-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,652.5,19724
MODGPC19725,29-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,339.56",19725
MODGPC19726,11-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"3,560.40",19726
MODGPC19727,14-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"2,552.40",19727
MODGPC19728,20-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,066.80",19728
MODGPC19729,19-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,756,19729
MODGPC19730,21-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"2,256.00",19730
MODGPC19731,22-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"5,577.60",19731
MODGPC19732,18-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,583.27,19732
MODGPC19733,06-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"3,222.00",19733
MODGPC19734,14-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,999.6,19734
MODGPC19735,14-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,609.6,19735
MODGPC19736,16-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,148.17",19736
MODGPC19737,20-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,684.3,19737
MODGPC19738,16-Nov-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"12,672.00",19738
MODGPC19739,13-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,758.4,19739
MODGPC19740,19-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"2,340.00",19740
MODGPC19741,20-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,582,19741
MODGPC19742,21-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,573.6,19742
MODGPC19743,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,641.05,19743
MODGPC19744,16-Dec-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"1,781.26",19744
MODGPC19745,22-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,612,19745
MODGPC19746,16-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,163.60",19746
MODGPC19747,13-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,"1,485.60",19747
MODGPC19748,14-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,800.49,19748
MODGPC19749,16-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,"2,769.98",19749
MODGPC19750,14-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"4,352.40",19750
MODGPC19751,22-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"1,281.60",19751
MODGPC19752,22-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"4,000.00",19752
MODGPC19753,22-Dec-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,852.6,19753
MODGPC19754,13-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,"2,096.96",19754
MODGPC19755,16-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,716.96,19755
MODGPC19756,16-Dec-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"2,890.80",19756
MODGPC19757,19-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"3,392.40",19757
MODGPC19758,19-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"7,031.52",19758
MODGPC19759,22-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"5,600.00",19759
MODGPC19760,22-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"4,212.31",19760
MODGPC19761,23-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"9,000.00",19761
MODGPC19762,14-Dec-11,General Retail and Wholesale       , HARDWARE STORES,652,19762
MODGPC19763,14-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,870.56",19763
MODGPC19764,15-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,729.6,19764
MODGPC19765,14-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,521.16",19765
MODGPC19766,14-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,175.28",19766
MODGPC19767,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,581.95",19767
MODGPC19768,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,077.36",19768
MODGPC19769,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,917.76,19769
MODGPC19770,14-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,629.64,19770
MODGPC19771,16-Dec-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"1,542.77",19771
MODGPC19772,21-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"3,162.00",19772
MODGPC19773,16-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,520.65,19773
MODGPC19774,14-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"5,355.54",19774
MODGPC19775,15-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,837.14,19775
MODGPC19776,15-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,713.1,19776
MODGPC19777,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,481.06",19777
MODGPC19778,22-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"2,577.60",19778
MODGPC19779,24-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,524.9,19779
MODGPC19780,15-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,632.79,19780
MODGPC19781,22-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"4,895.80",19781
MODGPC19782,22-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"3,975.80",19782
MODGPC19783,15-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,989.76,19783
MODGPC19784,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,761,19784
MODGPC19785,19-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,066.00",19785
MODGPC19786,19-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,264.00",19786
MODGPC19787,20-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"1,979.16",19787
MODGPC19788,21-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"7,265.00",19788
MODGPC19789,13-Dec-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,660,19789
MODGPC19790,20-Dec-11,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"3,125.40",19790
MODGPC19791,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,554.48",19791
MODGPC19792,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,243.58",19792
MODGPC19793,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"7,240.28",19793
MODGPC19794,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,489.80",19794
MODGPC19795,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,845.38,19795
MODGPC19796,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,583.76,19796
MODGPC19797,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,110.96",19797
MODGPC19798,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,437.12",19798
MODGPC19799,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,655.2,19799
MODGPC19800,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,972.98,19800
MODGPC19801,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,972.98,19801
MODGPC19802,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,910.12,19802
MODGPC19803,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,883.74,19803
MODGPC19804,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,086.91",19804
MODGPC19805,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,186.25",19805
MODGPC19806,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,655.2,19806
MODGPC19807,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,125.12",19807
MODGPC19808,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,216.98",19808
MODGPC19809,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,860.33,19809
MODGPC19810,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,051.20",19810
MODGPC19811,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,690.41,19811
MODGPC19812,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"7,845.54",19812
MODGPC19813,19-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,803.88,19813
MODGPC19814,21-Dec-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"1,872.48",19814
MODGPC19815,16-Dec-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"3,781.20",19815
MODGPC19816,14-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,915.12,19816
MODGPC19817,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,042.80",19817
MODGPC19818,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,329.12",19818
MODGPC19819,23-Dec-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,524.4,19819
MODGPC19820,20-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"2,133.60",19820
MODGPC19821,15-Dec-11,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,964.55,19821
MODGPC19822,13-Dec-11,General Retail and Wholesale       , HARDWARE STORES,"2,885.76",19822
MODGPC19823,20-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,587.77,19823
MODGPC19824,14-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,143.36",19824
MODGPC19825,14-Dec-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"1,632.00",19825
MODGPC19826,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,036.00",19826
MODGPC19827,19-Dec-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,709.53,19827
MODGPC19828,19-Dec-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,675.84,19828
MODGPC19829,15-Dec-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,629.11,19829
MODGPC19830,21-Dec-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,948.24,19830
MODGPC19831,14-Dec-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"2,805.18",19831
MODGPC19832,16-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,500.00",19832
MODGPC19833,14-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,644.57,19833
MODGPC19834,16-Dec-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"1,217.64",19834
MODGPC19835,16-Dec-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,803.94,19835
MODGPC19836,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,967.92,19836
MODGPC19837,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,134.16",19837
MODGPC19838,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,566.32",19838
MODGPC19839,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,812.21,19839
MODGPC19840,22-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,508.25,19840
MODGPC19841,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,422.00",19841
MODGPC19842,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,639.11,19842
MODGPC19843,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,622.27,19843
MODGPC19844,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,692.45,19844
MODGPC19845,16-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,646.00",19845
MODGPC19846,16-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"4,353.60",19846
MODGPC19847,16-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,011.17",19847
MODGPC19848,16-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,603.92",19848
MODGPC19849,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,080.00",19849
MODGPC19850,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,783.13",19850
MODGPC19851,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,538.43,19851
MODGPC19852,14-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,041.46",19852
MODGPC19853,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,711,19853
MODGPC19854,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,811.92,19854
MODGPC19855,15-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,912.72,19855
MODGPC19856,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"6,873.60",19856
MODGPC19857,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"11,520.00",19857
MODGPC19858,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"7,200.00",19858
MODGPC19859,20-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,066.50",19859
MODGPC19860,21-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,306.62",19860
MODGPC19861,22-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,794.56,19861
MODGPC19862,22-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,133.00",19862
MODGPC19863,22-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,794.1,19863
MODGPC19864,22-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,748.8,19864
