Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS2-03-02,EO,18763,27281,Finance Officer,2,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS2-03-02,G6,50043,67714,Senior Finance Manager,3,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS2-03-02,G7,40686,55882,Senior Finance Manager,6,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS2-03-02,SEO,28741,40917,Finance Officer,3,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,SCS2-03-03,EO,18763,27281,Internal Audit Support Officer,1,Internal Audit
Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,SCS2-03-03,G6,50043,67714,Senior Internal Auditor,3,Internal Audit
Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,SCS2-03-03,G7,40686,55882,Senior Internal Auditor,3,Internal Audit
Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,SCS2-03-03,HEO,23570,33027,Internal Auditor,4,Internal Audit
Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,SCS2-03-03,SEO,28741,40917,Internal Auditor,6,Internal Audit
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MFSS - Modernisation Fund and Shared Services,SCS2-03-04,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MFSS - Modernisation Fund and Shared Services,SCS2-03-04,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESF - Higher Education - Student Funding,SCS2-04-01,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HEP - Higher Education - Policy,SCS2-04-03,EO,18763,27281,Policy Adviser,0.79,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),SCS2-04-04,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),SCS2-04-05,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM DIR - Communications Directorate,SCS2-05-01,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM DIR - Communications Directorate,SCS2-05-01,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM DIR - Communications Directorate,SCS2-05-01,SEO,28741,40917,Policy Adviser,1.4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS2-05-02,EO,18763,27281,HR Officer,1.83,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS2-05-02,G6,50043,67714,Senior HR Manager,4,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,SCS2-05-02,G7,40686,55882,Senior HR Manager,0.86,Human Resources
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS2-05-04,0,0,0,Legal Adviser,1,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS2-05-04,AO,16325,21869,Legal Support Officer,6.78,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS2-05-04,G6,50043,67714,Senior Legal Adviser,1,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS2-05-04,G7,40686,55882,Senior Legal Adviser,5,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS2-05-04,HEO,23570,33027,Legal Adviser,42.83,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGA - Legal Services Directorate A,SCS2-05-04,SEO,28741,40917,Legal Adviser,5,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGB - Legal Services Directorate B,SCS2-05-05,AO,16325,21869,Legal Support Officer,3,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGB - Legal Services Directorate B,SCS2-05-05,EO,18763,27281,Legal Adviser,1,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGB - Legal Services Directorate B,SCS2-05-05,G7,40686,55882,Senior Legal Adviser,0.89,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGB - Legal Services Directorate B,SCS2-05-05,HEO,23570,33027,Senior Legal Adviser,2,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CE DIR - Corporate Effectiveness Directorate,SCS2-05-07,0,0,0,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CE DIR - Corporate Effectiveness Directorate,SCS2-05-07,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CE DIR - Corporate Effectiveness Directorate,SCS2-05-07,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CE DIR - Corporate Effectiveness Directorate,SCS2-05-07,G6,50043,67714,Policy Adviser,1.78,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CE DIR - Corporate Effectiveness Directorate,SCS2-05-07,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CE DIR - Corporate Effectiveness Directorate,SCS2-05-07,HEO,23570,33027,Policy Adviser,5.59,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CE DIR - Corporate Effectiveness Directorate,SCS2-05-07,SEO,28741,40917,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BE - Business Environment Directorate (MLG),SCS2-06-01,AO,16325,21869,Policy Support Officer,0.68,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BE - Business Environment Directorate (MLG),SCS2-06-01,EO,18763,27281,Policy Adviser,3.43,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BE - Business Environment Directorate (MLG),SCS2-06-01,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BE - Business Environment Directorate (MLG),SCS2-06-01,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS2-06-04,EO,18763,27281,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS2-06-04,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS2-06-04,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS2-06-04,HEO,23570,33027,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS2-06-04,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS2-07-04,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,0,0,0,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,AA,13605,18617,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,AO,16325,21869,Policy Support Officer,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,EO,18763,27281,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,G7,40686,55882,Senior Policy Adviser,7.29,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,HEO,23570,33027,Policy Adviser,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS2-08-01,SEO,28741,40917,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS2-08-02-01,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS2-08-02-01,AO,16325,21869,Policy Support Officer,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS2-08-02-01,EO,18763,27281,Policy Adviser,12,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS2-08-02-01,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS2-08-02-01,G7,40686,55882,Senior Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS2-08-02-01,HEO,23570,33027,Policy Adviser,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS2-08-02-01,SEO,28741,40917,Policy Adviser,8,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI TD - Trade Development,SCS2-08-03,EO,18763,27281,Policy Adviser,0.62,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MC - Marketing and Communications,SCS2-08-04,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MC - Marketing and Communications,SCS2-08-04,EO,18763,27281,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MC - Marketing and Communications,SCS2-08-04,G7,40686,55882,Senior Policy Adviser,2.79,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MC - Marketing and Communications,SCS2-08-04,HEO,23570,33027,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI MC - Marketing and Communications,SCS2-08-04,SEO,28741,40917,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS2-08-05,AO,16325,21869,Policy Support Officer,14.61,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS2-08-05,EO,18763,27281,Policy Adviser,19.81,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS2-08-05,G6,50043,67714,Senior Policy Adviser,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS2-08-05,G7,40686,55882,Senior Policy Adviser,16,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS2-08-05,HEO,23570,33027,Policy Adviser,20.65,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS2-08-05,SEO,28741,40917,Policy Adviser,12,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS2-08-06,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS2-08-06,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS2-08-06,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS2-08-06,G7,40686,55882,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS2-08-06,HEO,23570,33027,Policy Adviser,3.83,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS2-08-06,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS2-11-01,EO,18763,27281,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS2-11-01,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS2-11-01,HEO,23570,33027,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS3-02,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS3-02,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS3-02,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS3-02,SEO,28741,40917,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS3-03,0,0,0,Finance Officer,2,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS3-03,G6,50043,67714,Senior Finance Manager,2,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS3-03,G7,40686,55882,Senior Finance Manager,6.79,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS3-03,HEO,23570,33027,Finance Officer,1,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS3-03,SEO,28741,40917,Finance Officer,3,Finance
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEGAL GRP - Legal Services Group Support Office,SCS3-05,EO,18763,27281,Legal Adviser,0.97,Law
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MLG CS - MLG Corporate Services (MLG),SCS3-06,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MLG CS - MLG Corporate Services (MLG),SCS3-06,G6,50043,67714,Senior Policy Adviser,1.78,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MLG CS - MLG Corporate Services (MLG),SCS3-06,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MLG CS - MLG Corporate Services (MLG),SCS3-06,HEO,23570,33027,Policy Adviser,1.48,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MLG CS - MLG Corporate Services (MLG),SCS3-06,SEO,28741,40917,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS4-09,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS4-09,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS4-09,HEO,23570,33027,Policy Adviser,3.72,Policy
