Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,08/07/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106139296,"2,676.65"
Communities & Local Government,DCLG,08/07/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106140191,825.00
Communities & Local Government,DCLG,08/07/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106140193,825.00
Communities & Local Government,DCLG,08/07/2010,Capital Grant from EC to Local Authority DEL,Communities Group,OLDHAM MBC,7500029030,"-8,890.00"
Communities & Local Government,DCLG,08/07/2010,Accommodation Service Charges,Housing and Planning,SONY COMPUTER ENT EUROPE LTD,5106140228,650.89
Communities & Local Government,DCLG,08/07/2010,Electricity,Communities Group,SIEMANS METERING SERVICES,5106139752,"1,022.25"
Communities & Local Government,DCLG,08/07/2010,Web Services,Housing and Planning,CENTRAL OFFICE OF INFORMATION,5106140179,"26,786.95"
Communities & Local Government,DCLG,08/07/2010,Steady State Service Provision,Finance and Corporate Services,GARTNER UK LTD,5106140510,"-18,604.16"
Communities & Local Government,DCLG,08/07/2010,Steady State Service Provision,Finance and Corporate Services,GARTNER UK LTD,5106140513,"18,604.17"
Communities & Local Government,DCLG,08/07/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106139976,"2,361.63"
Communities & Local Government,DCLG,08/07/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,2100192708,"-1,092,901.88"
Communities & Local Government,DCLG,08/07/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106139794,"1,092,901.88"
Communities & Local Government,DCLG,08/07/2010,Property/Estates Consultancy,Finance and Corporate Services,DRIVERS JONAS (DELOITTE LLP),5106140365,"5,287.50"
Communities & Local Government,DCLG,09/07/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106140399,685.26
Communities & Local Government,DCLG,09/07/2010,Agency Staff,Finance and Corporate Services,PARITY RESOURCES LTD,5106140266,"9,448.18"
Communities & Local Government,DCLG,09/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106140353,760.55
Communities & Local Government,DCLG,09/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106140355,858.69
Communities & Local Government,DCLG,09/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106140357,883.22
Communities & Local Government,DCLG,09/07/2010,Agency Staff,Communities Group,ALPINE RESOURCING LTD,5106140232,"26,827.50"
Communities & Local Government,DCLG,09/07/2010,Conferences,Housing and Planning,FOREMARKE EXHIBITIONS LTD,5106140447,"3,760.00"
Communities & Local Government,DCLG,09/07/2010,Domestic Services,Housing and Planning,MITIE MANAGED SERVICES LTD,5106140272,473.25
Communities & Local Government,DCLG,09/07/2010,"Furniture, Fittings and carpets",Housing and Planning,METALRAX STORAGE LTD,5106140468,"5,360.53"
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Housing and Planning,MITIE CATERING SERVICES LTD,2100192709,"1,551.29"
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Finance and Corporate Services,MITIE CATERING SERVICES LTD,2100192710,873.61
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Finance and Corporate Services,MITIE CATERING SERVICES LTD,2100192712,64.45
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Communities Group,MITIE CATERING SERVICES LTD,2100192710,857.64
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Communities Group,MITIE CATERING SERVICES LTD,2100192712,160.68
Communities & Local Government,DCLG,09/07/2010,Hospitalty,"Local Gov & Reg(LG DEL,AME, RfR2)",MITIE CATERING SERVICES LTD,2100192717,642.78
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Human Resources,MITIE CATERING SERVICES LTD,2100192712,329.58
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Strategic Performance Directorate,MITIE CATERING SERVICES LTD,2100192712,325.00
Communities & Local Government,DCLG,09/07/2010,Hospitalty,Programme & Project Team,MITIE CATERING SERVICES LTD,2100192712,48.76
Communities & Local Government,DCLG,09/07/2010,"IT - PC, Network & Hardware",Communities Group,COMPUTACENTER (UK) LTD,5106139552,580.45
Communities & Local Government,DCLG,09/07/2010,IT Maintenance,Finance and Corporate Services,MANDANT SOLUTIONS LTD,5106140023,"4,159.03"
Communities & Local Government,DCLG,09/07/2010,IT Maintenance,Finance and Corporate Services,MANDANT SOLUTIONS LTD,5106140029,"3,965.63"
Communities & Local Government,DCLG,09/07/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106140413,"1,718.43"
Communities & Local Government,DCLG,09/07/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106140483,"1,308.79"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES LTD,5106140272,"1,004.04"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106140375,"4,587.28"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106139950,"35,811.11"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140278,"1,183.91"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140281,"43,078.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140285,"36,067.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140287,"1,412.06"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140289,"35,493.73"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140291,"31,311.10"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140294,"35,447.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140297,"35,241.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140299,"35,532.18"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140301,"34,512.54"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140303,"35,901.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140305,"32,472.11"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140307,"35,977.11"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140309,"35,901.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140316,"36,914.11"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140318,"35,357.11"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140320,"22,483.11"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140322,"37,004.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140324,"35,241.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140327,"35,447.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140329,"37,004.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140331,"43,078.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140333,"36,067.44"
Communities & Local Government,DCLG,09/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140336,"35,074.73"
Communities & Local Government,DCLG,09/07/2010,Travel and Subsistence Account,Housing and Planning,TAROE,2100192627,"2,160.74"
Communities & Local Government,DCLG,09/07/2010,Travel and Subsistence Account,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,5106140181,67.20
Communities & Local Government,DCLG,09/07/2010,Travel and Subsistence Account,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,5106140507,"2,441.10"
Communities & Local Government,DCLG,09/07/2010,Travel and Subsistence Account,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,5106140509,"2,249.98"
Communities & Local Government,DCLG,09/07/2010,Travel and Subsistence Account,Communities Group,WEST MIDLANDS FIRE SERVICE,5106140545,"2,914.53"
Communities & Local Government,DCLG,09/07/2010,Current Grants to Non Profit Bodies,Housing and Planning,ASPIRE FOUNDATION,5000133913,"50,250.00"
Communities & Local Government,DCLG,09/07/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",COMMISSION LOCAL ADMINISTRATION,2600061668,"1,119,409.00"
Communities & Local Government,DCLG,09/07/2010,Grant in Aid NDPB's,"Local Gov & Reg(LG DEL,AME, RfR2)",STANDARDS BOARD FOR ENGLAND,2600061667,"480,000.00"
Communities & Local Government,DCLG,09/07/2010,EC Current Grants to Local Authorities,Communities Group,TRAFFORD MBC,7500029032,"-1,152.00"
Communities & Local Government,DCLG,09/07/2010,EC Current Grants to Local Authorities,Communities Group,TRAFFORD MBC,7500029038,-626.00
Communities & Local Government,DCLG,09/07/2010,EC Current Grants to Local Authorities,Communities Group,NEWCASTLE CITY COUNCIL,7500028965,"-16,058.00"
Communities & Local Government,DCLG,09/07/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106139433,"3,994.80"
Communities & Local Government,DCLG,09/07/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106139450,"27,649.06"
Communities & Local Government,DCLG,09/07/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106139464,"20,164.21"
Communities & Local Government,DCLG,09/07/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106139466,"20,157.76"
Communities & Local Government,DCLG,09/07/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106140252,"22,723.72"
Communities & Local Government,DCLG,09/07/2010,Printing,Housing and Planning,FORMARA LTD,5106140380,"1,457.27"
Communities & Local Government,DCLG,09/07/2010,Printing,Communities Group,FORMARA LTD,5106140380,859.70
Communities & Local Government,DCLG,09/07/2010,Publications,Communities Group,DIGIRATI LTD,5106140360,"5,050.15"
Communities & Local Government,DCLG,09/07/2010,Publications,Communities Group,DIGIRATI LTD,5106140362,630.59
Communities & Local Government,DCLG,09/07/2010,Publications,Communities Group,DIGIRATI LTD,5106140364,"9,349.09"
Communities & Local Government,DCLG,09/07/2010,Publicity,Communities Group,PRESS ASSOCIATION,5106140397,"1,071.14"
Communities & Local Government,DCLG,09/07/2010,Research,Housing and Planning,AECOM LTD,5106140186,"11,378.34"
Communities & Local Government,DCLG,09/07/2010,Research,Housing and Planning,SEERA LTD,5106140554,"6,624.47"
Communities & Local Government,DCLG,09/07/2010,Safety equipment,Finance and Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,5106140375,761.40
Communities & Local Government,DCLG,09/07/2010,Software Licences,Housing and Planning,QAS SYSTEMS LTD,5106140431,"3,019.50"
Communities & Local Government,DCLG,09/07/2010,Training,Housing and Planning,REED LEARNING PLC,5106140452,427.20
Communities & Local Government,DCLG,09/07/2010,Training,Housing and Planning,CENTRE FOR PARLIAMENTARY STUDIES,5106139421,480.00
Communities & Local Government,DCLG,09/07/2010,Training,Finance and Corporate Services,THINKING PARTNERSHIP LTD T/A OCG LT,5106140351,"1,952.50"
Communities & Local Government,DCLG,09/07/2010,Training,Communities Group,NATIONAL SCHOOL OF GOVERNMENT,5106138976,595.00
Communities & Local Government,DCLG,09/07/2010,Training,Communities Group,DEVON FIRE AUTHORITY,5106140543,"11,724.34"
Communities & Local Government,DCLG,09/07/2010,Training,Communities Group,OPEN UNIVERSITY,5106140502,611.98
Communities & Local Government,DCLG,09/07/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106140505,680.25
Communities & Local Government,DCLG,09/07/2010,Medals,Communities Group,ROYAL MINT,5106140384,610.71
Communities & Local Government,DCLG,09/07/2010,Medals,Communities Group,ROYAL MINT,5106140386,668.87
Communities & Local Government,DCLG,09/07/2010,Electricity,Housing and Planning,EDF ENERGY 1 LIMITED,5106140489,"1,757.78"
Communities & Local Government,DCLG,09/07/2010,Electricity,Housing and Planning,EDF ENERGY 1 LIMITED,5106140491,"6,546.68"
Communities & Local Government,DCLG,09/07/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106140487,"6,075.75"
Communities & Local Government,DCLG,09/07/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,2100192754,"-173,095.41"
Communities & Local Government,DCLG,09/07/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,2100192755,"-56,975.00"
Communities & Local Government,DCLG,09/07/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106139945,"56,975.00"
Communities & Local Government,DCLG,09/07/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106140188,"173,095.41"
Communities & Local Government,DCLG,09/07/2010,IT Consultancy,Communities Group,AMQIS CONSORTIUM,5106140435,"10,256.12"
Communities & Local Government,DCLG,09/07/2010,IT Consultancy,Communities Group,VERIZON UK LTD,5106140548,"6,996.54"
Communities & Local Government,DCLG,09/07/2010,Management Consultancy,Communities Group,ACTICA CONSULTING LTD,5106140479,"2,645.34"
Communities & Local Government,DCLG,09/07/2010,Management Consultancy,Communities Group,INTELLIGENT ADDRESSING LTD,5106140457,"11,050.00"
Communities & Local Government,DCLG,09/07/2010,Transport Consultancy,Housing and Planning,FOOT ANSTEY SARGENT,5106140234,978.54
Communities & Local Government,DCLG,09/07/2010,Transport Consultancy,Housing and Planning,FOOT ANSTEY SARGENT,5106140236,"1,547.36"
Communities & Local Government,DCLG,09/07/2010,LA General GLA  Grant Payable,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY,2600061665,"2,005,000.00"
Communities & Local Government,DCLG,12/07/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100192753,"1,900,558,576.00"
Communities & Local Government,DCLG,12/07/2010,NNDR Central List Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100192753,"118,055,370.00"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,BADENOCH & CLARK,5106140600,"1,586.25"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,SBS GROUP (UK) LTD,5106140590,"14,943.20"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106140557,"1,574.50"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106140576,"1,968.13"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106140578,"1,968.13"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106140597,"1,426.45"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106140598,"1,185.72"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Finance and Corporate Services,SAND RESOURCES LTD,5106140630,"7,490.25"
Communities & Local Government,DCLG,12/07/2010,Agency Staff,Communities Group,MONARCH RECRUITMENT LTD,5106140670,"1,850.63"
Communities & Local Government,DCLG,12/07/2010,Conferences,Communities Group,FIRE SERVICE COLLEGE,5106140562,345.00
Communities & Local Government,DCLG,12/07/2010,Hospitalty,Communities Group,FIRE SERVICE COLLEGE,5106140562,671.60
Communities & Local Government,DCLG,12/07/2010,Fixed Maintenance,Housing and Planning,ISLINGTON GLASS,5106140588,680.00
Communities & Local Government,DCLG,12/07/2010,Fixed Maintenance,Communities Group,RE DEW & CO LTD,5106140611,480.00
Communities & Local Government,DCLG,12/07/2010,Travel and Subsistence Account,Communities Group,FIRE SERVICE COLLEGE,5106140562,966.00
Communities & Local Government,DCLG,12/07/2010,Current Grants to Non Profit Bodies,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,2100192748,"65,102.88"
Communities & Local Government,DCLG,12/07/2010,Water,Finance and Corporate Services,THAMES WATER UTILITIES,5106140595,"1,897.59"
Communities & Local Government,DCLG,12/07/2010,Publicity,Finance and Corporate Services,BOILERHOUSE,2100192804,"-1,808.09"
Communities & Local Government,DCLG,12/07/2010,Publicity,Finance and Corporate Services,BOILERHOUSE,5106140633,"1,808.09"
Communities & Local Government,DCLG,12/07/2010,Research,Housing and Planning,LSE ENTERPRISE LTD,5106140604,"12,259.66"
Communities & Local Government,DCLG,12/07/2010,Training,Housing and Planning,HIGHGATE HOUSE,5106140605,"8,049.11"
Communities & Local Government,DCLG,12/07/2010,Training,Finance and Corporate Services,QT&C LTD,5106140591,"1,250.00"
Communities & Local Government,DCLG,12/07/2010,Training,Finance and Corporate Services,QT&C LTD,5106140656,"1,250.00"
Communities & Local Government,DCLG,12/07/2010,Training,Human Resources,CIPD,5106140618,"1,731.80"
Communities & Local Government,DCLG,12/07/2010,Training,Human Resources,CIPD,5106140635,"1,731.80"
Communities & Local Government,DCLG,12/07/2010,Training,Human Resources,FARADAY PARTNERSHIP LTD,5106140668,"1,761.90"
Communities & Local Government,DCLG,12/07/2010,Capital Grant from EC to Local Authority DEL,Communities Group,SUNDERLAND CITY COUNCIL,7500029072,"-74,134.00"
Communities & Local Government,DCLG,12/07/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106140187,"7,136.36"
Communities & Local Government,DCLG,12/07/2010,Web Services,Housing and Planning,BUFFALO DESIGN LTD,5106140437,"4,112.50"
Communities & Local Government,DCLG,12/07/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106140512,"9,907.20"
Communities & Local Government,DCLG,12/07/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106140515,"1,108.10"
Communities & Local Government,DCLG,12/07/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106140517,645.37
Communities & Local Government,DCLG,12/07/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106140521,"4,017.60"
Communities & Local Government,DCLG,12/07/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106140523,"3,214.08"
Communities & Local Government,DCLG,12/07/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106140525,"4,955.04"
