Post Date,Publishable label,Amount,Publishable label is provided by Bank and is industry standard.  May not however give true indication of purchase - additional comment provided as necessary
14/04/2011,Travel - Air/Rail/Road,£605.73,
15/04/2011,Automobile Rental Agency,£817.36,
15/04/2011,Hotels/Motels/Resorts,"£1,235.45",
15/04/2011,Hotels/Motels/Resorts,£640.00,
15/04/2011,Misc Publishing & Printing,£529.80,
15/04/2011,Travel - Air/Rail/Road,£741.53,
15/04/2011,Travel - Air/Rail/Road,£513.60,
15/04/2011,Travel - Air/Rail/Road,£534.70,
15/04/2011,Travel - Air/Rail/Road,£625.70,
15/04/2011,Travel - Air/Rail/Road,£625.70,
15/04/2011,Travel - Air/Rail/Road,£530.93,
15/04/2011,Travel - Air/Rail/Road,£536.13,
15/04/2011,Travel - Air/Rail/Road,£536.13,
15/04/2011,Travel - Air/Rail/Road,£536.13,
15/04/2011,Travel - Air/Rail/Road,£854.04,
15/04/2011,Travel - Air/Rail/Road,"£1,306.70",
15/04/2011,Travel - Air/Rail/Road,"£1,782.20",
15/04/2011,Travel - Air/Rail/Road,£732.61,
15/04/2011,Travel - Air/Rail/Road,"£1,031.33",
15/04/2011,Travel - Air/Rail/Road,"-£1,071.57",
15/04/2011,Travel - Air/Rail/Road,"-£2,578.47",
15/04/2011,Travel - Air/Rail/Road,"£3,175.10",
15/04/2011,Travel - Air/Rail/Road,"£3,175.10",
15/04/2011,Travel - Air/Rail/Road,"£1,683.10",
15/04/2011,Travel - Air/Rail/Road,"£1,683.10",
15/04/2011,Travel - Air/Rail/Road,"£1,516.83",
15/04/2011,Travel - Air/Rail/Road,"£1,941.43",
15/04/2011,Travel - Air/Rail/Road,"£1,472.50",
15/04/2011,Travel - Air/Rail/Road,"£1,120.20",
15/04/2011,Travel - Air/Rail/Road,£622.10,
15/04/2011,Travel - Air/Rail/Road,"£2,524.00",
15/04/2011,Travel - Air/Rail/Road,"£1,120.61",
15/04/2011,Travel - Air/Rail/Road,"£2,520.53",
15/04/2011,Travel - Air/Rail/Road,"-£1,977.80",
15/04/2011,Travel - Air/Rail/Road,£514.70,
15/04/2011,Travel - Air/Rail/Road,£939.32,
15/04/2011,Travel - Air/Rail/Road,"£2,328.24",
15/04/2011,Travel - Air/Rail/Road,£803.48,
16/04/2011,Travel - Air/Rail/Road,£710.09,
16/04/2011,Travel - Air/Rail/Road,£851.25,
16/04/2011,Travel - Air/Rail/Road,£528.80,
16/04/2011,Travel - Air/Rail/Road,£535.10,
16/04/2011,Travel - Air/Rail/Road,"£1,000.00",
16/04/2011,Travel - Air/Rail/Road,"£1,000.00",
16/04/2011,Travel - Air/Rail/Road,"£1,000.00",
16/04/2011,Travel - Air/Rail/Road,"£1,000.00",
16/04/2011,Travel - Air/Rail/Road,£755.46,
17/04/2011,Travel - Air/Rail/Road,£657.03,
17/04/2011,Travel - Air/Rail/Road,£601.10,
17/04/2011,Travel - Air/Rail/Road,£595.00,
17/04/2011,Travel - Air/Rail/Road,"£1,625.48",
18/04/2011,Business Services - Default,£509.16,
18/04/2011,Computer Program/Sys Design,£800.83,
18/04/2011,Hotels/Motels/Resorts,"£2,242.60",
18/04/2011,Hotels/Motels/Resorts,"£8,781.39",
18/04/2011,Travel - Air/Rail/Road,£727.53,
18/04/2011,Travel - Air/Rail/Road,£535.10,
18/04/2011,Travel - Air/Rail/Road,£727.60,
18/04/2011,Travel - Air/Rail/Road,"-£1,380.02",
18/04/2011,Travel - Air/Rail/Road,"£1,404.20",
18/04/2011,Travel - Air/Rail/Road,£608.10,
18/04/2011,Travel - Air/Rail/Road,"£3,087.03",
18/04/2011,Travel - Air/Rail/Road,"£1,467.52",
18/04/2011,Travel - Air/Rail/Road,"£1,467.52",
18/04/2011,Travel - Air/Rail/Road,-£526.60,
18/04/2011,Travel - Air/Rail/Road,£547.50,
18/04/2011,Travel - Air/Rail/Road,£547.50,
18/04/2011,Travel - Air/Rail/Road,£871.52,
18/04/2011,Travel - Air/Rail/Road,"£1,065.52",
18/04/2011,Travel - Air/Rail/Road,£500.02,
18/04/2011,Travel - Air/Rail/Road,"£1,022.00",
18/04/2011,Travel - Air/Rail/Road,"£1,022.00",
18/04/2011,Travel - Air/Rail/Road,"£2,045.93",
18/04/2011,Travel - Air/Rail/Road,£815.70,
18/04/2011,Travel - Air/Rail/Road,£815.70,
18/04/2011,Travel - Air/Rail/Road,-£613.40,
18/04/2011,Travel - Air/Rail/Road,£529.50,
18/04/2011,Travel - Air/Rail/Road,"£2,559.83",
18/04/2011,Travel - Air/Rail/Road,"£2,559.83",
18/04/2011,Travel - Air/Rail/Road,"£2,141.13",
18/04/2011,Travel - Air/Rail/Road,"-£1,336.40",
18/04/2011,Travel - Air/Rail/Road,"£2,787.19",
18/04/2011,Travel - Air/Rail/Road,"£5,488.53",
18/04/2011,Travel - Air/Rail/Road,"£1,077.00",
18/04/2011,Travel - Air/Rail/Road,£518.97,
18/04/2011,Travel - Air/Rail/Road,£518.97,
18/04/2011,Travel - Air/Rail/Road,"£1,819.96",
18/04/2011,Travel - Air/Rail/Road,"-£2,510.27",
18/04/2011,Travel - Air/Rail/Road,"-£2,510.27",
18/04/2011,Travel - Air/Rail/Road,-£949.32,
18/04/2011,Travel - Air/Rail/Road,"-£1,819.96",
19/04/2011,Travel - Air/Rail/Road,"-£1,739.01",
19/04/2011,Travel - Air/Rail/Road,£556.77,
19/04/2011,Travel - Air/Rail/Road,£609.23,
19/04/2011,Travel - Air/Rail/Road,£695.70,
19/04/2011,Travel - Air/Rail/Road,£740.40,
19/04/2011,Travel - Air/Rail/Road,-£861.57,
19/04/2011,Travel - Air/Rail/Road,£529.83,
19/04/2011,Travel - Air/Rail/Road,£874.83,
19/04/2011,Travel - Air/Rail/Road,£912.13,
19/04/2011,Travel - Air/Rail/Road,"£3,653.63",
19/04/2011,Travel - Air/Rail/Road,"-£2,680.67",
19/04/2011,Travel - Air/Rail/Road,£588.83,
19/04/2011,Travel - Air/Rail/Road,£524.83,
19/04/2011,Travel - Air/Rail/Road,£598.13,
19/04/2011,Travel - Air/Rail/Road,£588.83,
19/04/2011,Travel - Air/Rail/Road,"£1,487.20",
19/04/2011,Travel - Air/Rail/Road,£598.45,
19/04/2011,Travel - Air/Rail/Road,£691.20,
19/04/2011,Travel - Air/Rail/Road,"£2,569.63",
20/04/2011,Computer Program/Sys Design,£946.39,
20/04/2011,Computer Program/Sys Design,£790.34,
20/04/2011,Computer Program/Sys Design,£972.47,
20/04/2011,Professional Services - Def,"£1,223.60",
20/04/2011,Travel - Air/Rail/Road,"£2,178.03",
20/04/2011,Travel - Air/Rail/Road,"£2,178.03",
20/04/2011,Travel - Air/Rail/Road,"£2,678.80",
20/04/2011,Travel - Air/Rail/Road,-£624.20,
20/04/2011,Travel - Air/Rail/Road,-£624.20,
20/04/2011,Travel - Air/Rail/Road,-£624.20,
20/04/2011,Travel - Air/Rail/Road,£602.61,
20/04/2011,Travel - Air/Rail/Road,£624.20,
20/04/2011,Travel - Air/Rail/Road,£624.20,
20/04/2011,Travel - Air/Rail/Road,£624.20,
20/04/2011,Travel - Air/Rail/Road,£530.93,
20/04/2011,Travel - Air/Rail/Road,£764.93,
20/04/2011,Travel - Air/Rail/Road,£764.93,
20/04/2011,Travel - Air/Rail/Road,£764.93,
20/04/2011,Travel - Air/Rail/Road,£573.03,
20/04/2011,Travel - Air/Rail/Road,£850.60,
20/04/2011,Travel - Air/Rail/Road,£850.60,
20/04/2011,Travel - Air/Rail/Road,£984.73,
20/04/2011,Travel - Air/Rail/Road,£984.73,
20/04/2011,Travel - Air/Rail/Road,£984.73,
20/04/2011,Travel - Air/Rail/Road,"£1,211.80",
20/04/2011,Travel - Air/Rail/Road,"£1,231.63",
20/04/2011,Travel - Air/Rail/Road,"£2,127.03",
20/04/2011,Travel - Air/Rail/Road,£756.83,
20/04/2011,Travel - Air/Rail/Road,£718.10,
20/04/2011,Travel - Air/Rail/Road,"£1,297.41",
20/04/2011,Travel - Air/Rail/Road,"-£2,338.67",
20/04/2011,Travel - Air/Rail/Road,£944.90,
20/04/2011,Travel - Air/Rail/Road,"£3,212.43",
20/04/2011,Travel - Air/Rail/Road,"£3,212.43",
20/04/2011,Travel - Air/Rail/Road,"£1,032.90",
20/04/2011,Travel - Air/Rail/Road,£796.82,
20/04/2011,Travel - Air/Rail/Road,£535.99,
20/04/2011,Travel - Air/Rail/Road,£531.43,
20/04/2011,Travel - Air/Rail/Road,£776.15,
20/04/2011,Travel - Air/Rail/Road,"£1,774.95",
21/04/2011,Books/Periodicals/Newspapers,"£1,078.90",
21/04/2011,Electrical Parts/Equipment,"£1,122.13",
21/04/2011,Trade/Vocational Schools,£858.50,
21/04/2011,Trade/Vocational Schools,£977.50,
21/04/2011,Travel - Air/Rail/Road,£875.93,
21/04/2011,Travel - Air/Rail/Road,£902.00,
21/04/2011,Travel - Air/Rail/Road,£941.52,
21/04/2011,Travel - Air/Rail/Road,"£1,308.02",
21/04/2011,Travel - Air/Rail/Road,£612.25,
21/04/2011,Travel - Air/Rail/Road,£698.53,
21/04/2011,Travel - Air/Rail/Road,"£1,112.23",
21/04/2011,Travel - Air/Rail/Road,£517.83,
21/04/2011,Travel - Air/Rail/Road,"£1,321.20",
21/04/2011,Travel - Air/Rail/Road,"£1,613.10",
21/04/2011,Travel - Air/Rail/Road,"£1,856.26",
21/04/2011,Travel - Air/Rail/Road,"£4,129.93",
21/04/2011,Travel - Air/Rail/Road,"£2,568.00",
21/04/2011,Travel - Air/Rail/Road,"£2,568.00",
21/04/2011,Travel - Air/Rail/Road,£740.40,
21/04/2011,Travel - Air/Rail/Road,£740.40,
21/04/2011,Travel - Air/Rail/Road,£740.40,
21/04/2011,Travel - Air/Rail/Road,£663.40,
21/04/2011,Travel - Air/Rail/Road,£720.43,
21/04/2011,Travel - Air/Rail/Road,£847.83,
21/04/2011,Travel - Air/Rail/Road,"-£1,203.60",
21/04/2011,Travel - Air/Rail/Road,-£875.20,
21/04/2011,Travel - Air/Rail/Road,£626.30,
21/04/2011,Travel - Air/Rail/Road,"£1,085.93",
21/04/2011,Travel - Air/Rail/Road,"£1,085.93",
21/04/2011,Travel - Air/Rail/Road,£628.93,
21/04/2011,Travel - Air/Rail/Road,"£4,004.13",
21/04/2011,Travel - Air/Rail/Road,"£4,004.13",
21/04/2011,Travel - Air/Rail/Road,"£1,149.43",
21/04/2011,Travel - Air/Rail/Road,"£1,149.43",
21/04/2011,Travel - Air/Rail/Road,"£1,325.43",
21/04/2011,Travel - Air/Rail/Road,"£1,304.43",
21/04/2011,Travel - Air/Rail/Road,"£1,319.43",
21/04/2011,Travel - Air/Rail/Road,"£1,016.43",
21/04/2011,Travel - Air/Rail/Road,"£2,352.85",
22/04/2011,Automobile Rental Agency,"£1,554.62",
22/04/2011,Business Services - Default,"£1,136.70",
22/04/2011,Business Services - Default,£921.84,
22/04/2011,Computer Program/Sys Design,£665.80,
22/04/2011,Computer Program/Sys Design,£748.62,
22/04/2011,Travel - Air/Rail/Road,£679.33,
22/04/2011,Travel - Air/Rail/Road,£990.83,
22/04/2011,Travel - Air/Rail/Road,£669.85,
22/04/2011,Travel - Air/Rail/Road,"£1,096.77",
22/04/2011,Travel - Air/Rail/Road,£690.22,
22/04/2011,Travel - Air/Rail/Road,"£2,714.43",
22/04/2011,Travel - Air/Rail/Road,"£2,714.43",
22/04/2011,Travel - Air/Rail/Road,"£1,383.60",
22/04/2011,Travel - Air/Rail/Road,£720.73,
22/04/2011,Travel - Air/Rail/Road,"£1,303.13",
22/04/2011,Travel - Air/Rail/Road,"£2,714.43",
22/04/2011,Travel - Air/Rail/Road,"£2,714.43",
22/04/2011,Travel - Air/Rail/Road,-£720.43,
22/04/2011,Travel - Air/Rail/Road,£626.30,
22/04/2011,Travel - Air/Rail/Road,"£3,740.03",
22/04/2011,Travel - Air/Rail/Road,"£1,875.43",
22/04/2011,Travel - Air/Rail/Road,£626.60,
22/04/2011,Travel - Air/Rail/Road,£894.80,
22/04/2011,Travel - Air/Rail/Road,-£878.00,
22/04/2011,Travel - Air/Rail/Road,"£2,751.50",
22/04/2011,Travel - Air/Rail/Road,"£2,751.50",
22/04/2011,Travel - Air/Rail/Road,"£5,028.50",
22/04/2011,Travel - Air/Rail/Road,"£1,567.83",
22/04/2011,Travel - Air/Rail/Road,"£1,567.83",
22/04/2011,Travel - Air/Rail/Road,£801.80,
22/04/2011,Travel - Air/Rail/Road,£913.80,
22/04/2011,Travel - Air/Rail/Road,"£1,490.73",
23/04/2011,Travel - Air/Rail/Road,"£2,656.65",
23/04/2011,Travel - Air/Rail/Road,"£1,038.83",
23/04/2011,Travel - Air/Rail/Road,"£1,038.83",
23/04/2011,Travel - Air/Rail/Road,"£1,234.83",
23/04/2011,Travel - Air/Rail/Road,£736.69,
23/04/2011,Travel - Air/Rail/Road,£716.82,
24/04/2011,Automobile Rental Agency,£941.94,
24/04/2011,Travel - Air/Rail/Road,£514.14,
24/04/2011,Travel - Air/Rail/Road,£526.32,
24/04/2011,Travel - Air/Rail/Road,"£7,066.00",
24/04/2011,Travel - Air/Rail/Road,£897.08,
25/04/2011,Computer Software Stores,"£1,394.95",
25/04/2011,Travel - Air/Rail/Road,"£1,791.77",
25/04/2011,Travel - Air/Rail/Road,"£5,724.46",
25/04/2011,Travel - Air/Rail/Road,£770.60,
25/04/2011,Travel - Air/Rail/Road,£568.13,
25/04/2011,Travel - Air/Rail/Road,£902.80,
25/04/2011,Travel - Air/Rail/Road,£969.80,
25/04/2011,Travel - Air/Rail/Road,"£1,699.53",
25/04/2011,Travel - Air/Rail/Road,"£1,580.13",
25/04/2011,Travel - Air/Rail/Road,"£1,580.13",
25/04/2011,Travel - Air/Rail/Road,£612.20,
25/04/2011,Travel - Air/Rail/Road,"-£4,424.33",
25/04/2011,Travel - Air/Rail/Road,"£1,654.90",
25/04/2011,Travel - Air/Rail/Road,£766.10,
25/04/2011,Travel - Air/Rail/Road,£766.10,
25/04/2011,Travel - Air/Rail/Road,£766.10,
25/04/2011,Travel - Air/Rail/Road,£766.10,
26/04/2011,Travel - Air/Rail/Road,£913.33,
26/04/2011,Travel - Air/Rail/Road,"£1,131.33",
26/04/2011,Travel - Air/Rail/Road,£520.50,
26/04/2011,Travel - Air/Rail/Road,"£2,268.01",
26/04/2011,Travel - Air/Rail/Road,-£853.60,
26/04/2011,Travel - Air/Rail/Road,£853.60,
26/04/2011,Travel - Air/Rail/Road,£853.60,
26/04/2011,Travel - Air/Rail/Road,£984.73,
26/04/2011,Travel - Air/Rail/Road,£681.55,
26/04/2011,Travel - Air/Rail/Road,"£4,499.00",
27/04/2011,Caterers,"£1,321.32",
27/04/2011,Travel - Air/Rail/Road,"£1,044.50",
27/04/2011,Travel - Air/Rail/Road,"£1,044.50",
27/04/2011,Travel - Air/Rail/Road,£585.82,
27/04/2011,Travel - Air/Rail/Road,£634.43,
27/04/2011,Travel - Air/Rail/Road,"£1,432.64",
27/04/2011,Travel - Air/Rail/Road,£728.81,
27/04/2011,Travel - Air/Rail/Road,£910.32,
27/04/2011,Travel - Air/Rail/Road,"£1,332.60",
27/04/2011,Travel - Air/Rail/Road,"£5,018.53",
27/04/2011,Travel - Air/Rail/Road,-£624.10,
27/04/2011,Travel - Air/Rail/Road,£577.70,
27/04/2011,Travel - Air/Rail/Road,£624.10,
27/04/2011,Travel - Air/Rail/Road,"-£1,736.90",
27/04/2011,Travel - Air/Rail/Road,"£1,121.93",
27/04/2011,Travel - Air/Rail/Road,£826.90,
27/04/2011,Travel - Air/Rail/Road,£826.90,
27/04/2011,Travel - Air/Rail/Road,£842.40,
27/04/2011,Travel - Air/Rail/Road,£842.40,
27/04/2011,Travel - Air/Rail/Road,£984.73,
27/04/2011,Travel - Air/Rail/Road,£721.71,
27/04/2011,Travel - Air/Rail/Road,"£1,585.92",
27/04/2011,Travel - Air/Rail/Road,£649.80,
27/04/2011,Travel - Air/Rail/Road,£649.80,
27/04/2011,Travel - Air/Rail/Road,"£4,114.40",
27/04/2011,Travel - Air/Rail/Road,"£3,137.07",
27/04/2011,Travel - Air/Rail/Road,"£1,721.03",
27/04/2011,Travel - Air/Rail/Road,£642.73,
27/04/2011,Travel - Air/Rail/Road,£670.73,
27/04/2011,Travel - Air/Rail/Road,"£1,499.13",
27/04/2011,Travel - Air/Rail/Road,£670.73,
27/04/2011,Travel - Air/Rail/Road,"£1,344.83",
27/04/2011,Travel - Air/Rail/Road,£625.91,
27/04/2011,Travel - Air/Rail/Road,"£2,666.22",
27/04/2011,Travel - Air/Rail/Road,£601.12,
27/04/2011,Travel - Air/Rail/Road,"-£6,513.27",
27/04/2011,Travel - Air/Rail/Road,"-£6,513.27",
27/04/2011,Travel - Air/Rail/Road,"-£6,513.27",
27/04/2011,Travel - Air/Rail/Road,"-£6,513.27",
27/04/2011,Travel - Air/Rail/Road,"-£6,513.27",
27/04/2011,Travel - Air/Rail/Road,"-£6,513.27",
27/04/2011,Travel - Air/Rail/Road,"£1,974.71",
27/04/2011,Travel - Air/Rail/Road,£643.00,
27/04/2011,Travel - Air/Rail/Road,"£4,910.63",
27/04/2011,Travel - Air/Rail/Road,£575.50,
27/04/2011,Travel - Air/Rail/Road,"£2,127.03",
27/04/2011,Travel - Air/Rail/Road,"£2,127.03",
27/04/2011,Travel - Air/Rail/Road,"£3,179.83",
27/04/2011,Travel - Air/Rail/Road,"£3,179.83",
27/04/2011,Travel - Air/Rail/Road,"-£2,018.40",
27/04/2011,Travel - Air/Rail/Road,"-£1,021.47",
27/04/2011,Travel - Air/Rail/Road,-£606.77,
27/04/2011,Travel - Air/Rail/Road,£964.13,
27/04/2011,Travel - Air/Rail/Road,"-£6,513.27",
28/04/2011,Automobile Rental Agency,"£1,560.10",
28/04/2011,Automobile Rental Agency,£797.59,
28/04/2011,Computer Program/Sys Design,£592.27,
28/04/2011,Travel - Air/Rail/Road,£604.01,
28/04/2011,Travel - Air/Rail/Road,£631.70,
28/04/2011,Travel - Air/Rail/Road,£732.61,
28/04/2011,Travel - Air/Rail/Road,£688.60,
28/04/2011,Travel - Air/Rail/Road,£778.60,
28/04/2011,Travel - Air/Rail/Road,£778.60,
28/04/2011,Travel - Air/Rail/Road,"£2,347.34",
28/04/2011,Travel - Air/Rail/Road,£540.00,
28/04/2011,Travel - Air/Rail/Road,£934.63,
28/04/2011,Travel - Air/Rail/Road,£958.63,
28/04/2011,Travel - Air/Rail/Road,"£1,127.63",
28/04/2011,Travel - Air/Rail/Road,"£1,127.63",
28/04/2011,Travel - Air/Rail/Road,-£514.72,
28/04/2011,Travel - Air/Rail/Road,£522.34,
28/04/2011,Travel - Air/Rail/Road,£617.90,
28/04/2011,Travel - Air/Rail/Road,£684.70,
28/04/2011,Travel - Air/Rail/Road,£704.70,
28/04/2011,Travel - Air/Rail/Road,£522.00,
28/04/2011,Travel - Air/Rail/Road,£936.77,
28/04/2011,Travel - Air/Rail/Road,£659.20,
28/04/2011,Travel - Air/Rail/Road,"£4,277.53",
28/04/2011,Travel - Air/Rail/Road,£597.73,
28/04/2011,Travel - Air/Rail/Road,£597.73,
28/04/2011,Travel - Air/Rail/Road,"£1,322.40",
28/04/2011,Travel - Air/Rail/Road,"£1,322.40",
28/04/2011,Travel - Air/Rail/Road,"£1,322.40",
28/04/2011,Travel - Air/Rail/Road,"£2,127.40",
28/04/2011,Travel - Air/Rail/Road,"£1,573.00",
28/04/2011,Travel - Air/Rail/Road,"£2,127.40",
28/04/2011,Travel - Air/Rail/Road,"£2,127.40",
28/04/2011,Travel - Air/Rail/Road,"£2,497.50",
28/04/2011,Travel - Air/Rail/Road,£879.92,
28/04/2011,Travel - Air/Rail/Road,"-£1,275.47",
28/04/2011,Travel - Air/Rail/Road,£655.23,
28/04/2011,Travel - Air/Rail/Road,"£1,504.63",
28/04/2011,Travel - Air/Rail/Road,"£1,504.63",
28/04/2011,Travel - Air/Rail/Road,"£1,504.63",
28/04/2011,Travel - Air/Rail/Road,"£1,504.63",
28/04/2011,Travel - Air/Rail/Road,"-£1,194.17",
28/04/2011,Travel - Air/Rail/Road,"-£1,194.17",
28/04/2011,Travel - Air/Rail/Road,"-£1,194.17",
28/04/2011,Travel - Air/Rail/Road,"£1,733.92",
28/04/2011,Travel - Air/Rail/Road,"£1,140.80",
28/04/2011,Travel - Air/Rail/Road,"£2,310.64",
28/04/2011,Travel - Air/Rail/Road,"£1,729.47",
28/04/2011,Travel - Air/Rail/Road,"£2,440.63",
28/04/2011,Travel - Air/Rail/Road,"£1,887.51",
28/04/2011,Travel - Air/Rail/Road,"£3,266.65",
28/04/2011,Travel - Air/Rail/Road,"£3,266.65",
28/04/2011,Travel - Air/Rail/Road,"£3,633.85",
28/04/2011,Travel - Air/Rail/Road,£605.73,
28/04/2011,Travel - Air/Rail/Road,£605.73,
28/04/2011,Travel - Air/Rail/Road,"£3,668.25",
28/04/2011,Travel - Air/Rail/Road,"£2,678.24",
28/04/2011,Travel - Air/Rail/Road,"£1,871.85",
28/04/2011,Travel - Air/Rail/Road,-£847.30,
28/04/2011,Travel - Air/Rail/Road,-£847.30,
28/04/2011,Travel - Air/Rail/Road,"-£1,729.47",
29/04/2011,Travel - Air/Rail/Road,-£597.87,
29/04/2011,Travel - Air/Rail/Road,"£1,342.20",
29/04/2011,Travel - Air/Rail/Road,"£1,342.20",
29/04/2011,Travel - Air/Rail/Road,"£1,342.20",
29/04/2011,Travel - Air/Rail/Road,"£1,342.20",
29/04/2011,Travel - Air/Rail/Road,£875.60,
29/04/2011,Travel - Air/Rail/Road,£676.50,
29/04/2011,Travel - Air/Rail/Road,£676.50,
29/04/2011,Travel - Air/Rail/Road,£926.50,
29/04/2011,Travel - Air/Rail/Road,"-£1,504.63",
29/04/2011,Travel - Air/Rail/Road,"-£1,504.63",
29/04/2011,Travel - Air/Rail/Road,"£1,978.13",
29/04/2011,Travel - Air/Rail/Road,£846.13,
29/04/2011,Travel - Air/Rail/Road,£752.12,
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,£870.63,
29/04/2011,Travel - Air/Rail/Road,"£3,880.83",
29/04/2011,Travel - Air/Rail/Road,"£3,519.83",
29/04/2011,Travel - Air/Rail/Road,"£1,596.03",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"-£1,142.10",
29/04/2011,Travel - Air/Rail/Road,"£3,699.93",
29/04/2011,Travel - Air/Rail/Road,-£724.47,
29/04/2011,Travel - Air/Rail/Road,£578.32,
29/04/2011,Travel - Air/Rail/Road,£578.32,
30/04/2011,Travel - Air/Rail/Road,£698.53,
30/04/2011,Travel - Air/Rail/Road,£923.63,
30/04/2011,Travel - Air/Rail/Road,"£2,450.69",
30/04/2011,Travel - Air/Rail/Road,£586.36,
30/04/2011,Travel - Air/Rail/Road,£786.80,
01/05/2011,Travel - Air/Rail/Road,"£1,963.22",
01/05/2011,Travel - Air/Rail/Road,£606.93,
01/05/2011,Travel - Air/Rail/Road,£633.80,
01/05/2011,Travel - Air/Rail/Road,£740.52,
01/05/2011,Travel - Air/Rail/Road,"£3,212.00",
02/05/2011,Travel - Air/Rail/Road,£596.90,
02/05/2011,Travel - Air/Rail/Road,£662.13,
02/05/2011,Travel - Air/Rail/Road,"£1,886.48",
02/05/2011,Travel - Air/Rail/Road,£981.80,
02/05/2011,Travel - Air/Rail/Road,£630.43,
02/05/2011,Travel - Air/Rail/Road,£761.83,
02/05/2011,Travel - Air/Rail/Road,£761.83,
02/05/2011,Travel - Air/Rail/Road,£696.76,
02/05/2011,Travel - Air/Rail/Road,"£1,609.10",
02/05/2011,Travel - Air/Rail/Road,£618.00,
03/05/2011,Hotels/Motels/Resorts,£595.88,
03/05/2011,Travel - Air/Rail/Road,£683.93,
03/05/2011,Travel - Air/Rail/Road,£977.20,
03/05/2011,Travel - Air/Rail/Road,£551.33,
03/05/2011,Travel - Air/Rail/Road,£634.33,
03/05/2011,Travel - Air/Rail/Road,£634.33,
03/05/2011,Travel - Air/Rail/Road,£613.70,
03/05/2011,Travel - Air/Rail/Road,£679.90,
03/05/2011,Travel - Air/Rail/Road,£679.90,
03/05/2011,Travel - Air/Rail/Road,"£1,430.40",
03/05/2011,Travel - Air/Rail/Road,"£2,675.30",
03/05/2011,Travel - Air/Rail/Road,"£2,170.80",
03/05/2011,Travel - Air/Rail/Road,£586.69,
03/05/2011,Travel - Air/Rail/Road,"£1,114.32",
03/05/2011,Travel - Air/Rail/Road,"£1,249.39",
03/05/2011,Travel - Air/Rail/Road,£885.20,
03/05/2011,Travel - Air/Rail/Road,£558.19,
03/05/2011,Travel - Air/Rail/Road,£558.19,
03/05/2011,Travel - Air/Rail/Road,£694.57,
03/05/2011,Travel - Air/Rail/Road,£694.57,
03/05/2011,Travel - Air/Rail/Road,"£1,831.89",
03/05/2011,Travel - Air/Rail/Road,£544.67,
03/05/2011,Travel - Air/Rail/Road,£539.30,
04/05/2011,Travel - Air/Rail/Road,£879.62,
04/05/2011,Travel - Air/Rail/Road,"£1,076.12",
04/05/2011,Travel - Air/Rail/Road,£771.63,
04/05/2011,Travel - Air/Rail/Road,£776.00,
04/05/2011,Travel - Air/Rail/Road,£776.00,
04/05/2011,Travel - Air/Rail/Road,"£3,892.10",
04/05/2011,Travel - Air/Rail/Road,"£1,048.90",
04/05/2011,Travel - Air/Rail/Road,"£1,066.70",
04/05/2011,Travel - Air/Rail/Road,"£1,066.70",
04/05/2011,Travel - Air/Rail/Road,£824.13,
04/05/2011,Travel - Air/Rail/Road,"£1,351.22",
04/05/2011,Travel - Air/Rail/Road,£841.43,
