Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,17/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,M.P.I. AVIATION LTD,635069,1338.76
Ministry of Defence,Ministry of Defence,21/05/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,637900,60074.28
Ministry of Defence,Ministry of Defence,25/05/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,640022,43817.39
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000034816,27221.81
Ministry of Defence,Ministry of Defence,21/05/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000035298,26007.98
Ministry of Defence,Ministry of Defence,26/05/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000035573,68440.05
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000035653,34526.99
Ministry of Defence,Ministry of Defence,28/05/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000035742,27954.83
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,MAIDSTONE BOROUGH COUNCIL,635072,28707.34
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,MAIDSTONE BOROUGH COUNCIL,637903,28707.34
Ministry of Defence,Ministry of Defence,18/05/2010,Externally delivered education and training.,Land Forces,MAINSTREAM TRAINING LIMITED,635776,26070.00
Ministry of Defence,Ministry of Defence,20/05/2010,Externally delivered education and training.,Land Forces,MAINSTREAM TRAINING LIMITED,637196,31030.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Consumable Materials,Operations,MARACOM LIMITED,V - 9000122866 - 00078950,45510.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Materials & Equipment,Operations,MARKES INTERNATIONAL LIMITED,V - 9000123003 - 00078726,43211.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Programme Office,MATHSHOP,V - 9000122770 - 00081138,25800.00
Ministry of Defence,Ministry of Defence,12/05/2010,IT and communication services,Air Command,MATRIX DISPLAY SYSTEMS LTD,632804,65466.30
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,MBDA UK LIMITED,V - 9000122745 - 00080277,31574.00
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Professional Services,Programme Office,MBDA UK LIMITED,V - 9000123166 - 00076833,199125.00
Ministry of Defence,Ministry of Defence,25/05/2010,Rent and rates,Navy Command,MCR PROPERTY GROUP,640037,34304.71
Ministry of Defence,Defence Support Group,20/05/2010,Travel & Subsistence,Business Stream 2,MEDICINE HAT LODGE,000000426209,27701.95
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,MEDWAY COUNCIL,635084,45396.09
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,MEDWAY COUNCIL,637914,45396.09
Ministry of Defence,Met Office,26/05/2010,07 Equipment,Operations,Meteo Modem.Com,10938,35672.33
Ministry of Defence,Ministry of Defence,12/05/2010,Fees for professional services,Air Command,METEOROLOGICAL OFFICE,632816,138501.27
Ministry of Defence,Ministry of Defence,26/05/2010,Design services and minor equipment purchases,Central TLB,METEOROLOGICAL OFFICE,640834,5543166.67
Ministry of Defence,Ministry of Defence,20/05/2010,IT and communication services,Central TLB,METHODS CONSULTING LTD,637213,10500.00
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,MID SUFFOLK DISTRICT COUNCIL,635091,31269.89
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,MID SUFFOLK DISTRICT COUNCIL,637921,31269.89
Ministry of Defence,Ministry of Defence,14/05/2010,Rent and rates,Defence Estates,MIDLOTHIAN COUNCIL,634326,46923.80
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,MIDLOTHIAN COUNCIL,635092,29585.88
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,MIDLOTHIAN COUNCIL,637922,29585.88
Ministry of Defence,Ministry of Defence,17/05/2010,Fees for professional services,Land Forces,MILLS & REEVE LLP,635093,12391.93
Ministry of Defence,Ministry of Defence,28/05/2010,Fees for professional services,Land Forces,MIND PROFESSIONALS LTD,642248,92893.31
Ministry of Defence,Ministry of Defence,18/05/2010,Property leases,Central TLB,MINERVA EDUCATION AND TRAINING  LIMITED,635795,1018956.82
Ministry of Defence,Ministry of Defence,26/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,Minolta Ltd,Pv 222,42824.75
Ministry of Defence,Ministry of Defence,27/05/2010,Estate management,Land Forces,MITIE CATERING SERVICES LTD,641569,25278.61
Ministry of Defence,Ministry of Defence,27/05/2010,Food and clothing,Land Forces,MITIE CATERING SERVICES LTD,641569,32645.78
Ministry of Defence,RAF Museum,20/05/2010,Maintenance Subcontract,RAF Museum,Mitie Engineering Maintenance,210411503,29883.51
Ministry of Defence,RAF Museum,20/05/2010,Maintenance Subcontract,RAF Museum,Mitie Engineering Maintenance,38616,29883.61
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Land Forces,MITIE SECURITY LIMITED,636479,7564.46
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Land Forces,MITIE SECURITY LIMITED,636479,17772.88
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Air Command,MOBILE MINI UK LTD,634329,1123.00
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,MOBILE MINI UK LTD,634329,276.97
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,636482,531348.95
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,636482,9407098.81
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,636483,733031.83
Ministry of Defence,Ministry of Defence,26/05/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,640839,30482.03
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,642252,8071.46
Ministry of Defence,Ministry of Defence,28/05/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,642252,20734.39
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,635096,6849318.68
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,636484,411203.67
Ministry of Defence,Ministry of Defence,26/05/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,640840,60271.69
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 9000123236 - 00077373,33780.68
Ministry of Defence,Ministry of Defence,12/05/2010,Estate management,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,135324,37750.60
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of buildings and military equipment ,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,135553,50959.00
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of buildings and military equipment ,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,135833,50355.56
Ministry of Defence,Ministry of Defence,25/05/2010,Fees for professional services,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,640052,52597.00
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Land Forces,MOUNT KENYA SAFARI CLUB,2000008338,38571.43
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Materials & Equipment,Operations,MS INSTRUMENTS PLC,V - 9000122960 - 00081441,25100.00
Ministry of Defence,Ministry of Defence,19/05/2010,International contributions,Defence Equipment & Support,NAMSA,5000035117,289043.48
Ministry of Defence,Ministry of Defence,21/05/2010,Externally delivered education and training.,Central TLB,NATIONAL SCHOOL OF GOVERNMENT,637952,37860.00
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of buildings and military equipment ,Land Forces,NATO,5000035517,2003780.72
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Land Forces,NAVAL MILITARY & AIR FORCE BIBLE SOCIETY,638690,31284.00
Ministry of Defence,Ministry of Defence,14/05/2010,Purchase of inventory and services ,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000034959,750.77
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000034828,110324.16
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000034909,87597.66
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,NEW FOREST DISTRICT COUNCIL,635119,29954.65
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,NEW FOREST DISTRICT COUNCIL,637959,29954.65
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Land Forces,NIERSVERBAND VIERSEN,5000034829,34327.82
Ministry of Defence,Ministry of Defence,18/05/2010,Estates - Equipment/Works,Defence Estate - SSG,NORBAIN SD LTD                  ,PMT - 004,202013.77
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,NORTH DEVON DISTRICT COUNCIL,635220,34472.52
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,NORTH DEVON DISTRICT COUNCIL,638066,34472.46
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,NORTH DORSET DISTRICT COUNCIL,635221,62458.93
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,NORTH DORSET DISTRICT COUNCIL,638067,62458.95
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,NORTH KESTEVEN DISTRICT COUNCIL,635222,100261.15
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,NORTH KESTEVEN DISTRICT COUNCIL,638069,100261.15
Ministry of Defence,Defence Support Group,26/05/2010,IT Software,Corporate,NORTHGATEARINSO  UK,000000427553,92000.00
Ministry of Defence,Defence Support Group,26/05/2010,IT Software,Corporate,NORTHGATEARINSO  UK,000000427553,92000.00
Ministry of Defence,Defence Support Group,26/05/2010,IT Software,Corporate,NORTHGATEARINSO  UK,000000427553,92000.00
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,NORTHUMBERLAND COUNTY COUNCIL,635227,28689.84
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,NORTHUMBERLAND COUNTY COUNCIL,638077,28689.84
Ministry of Defence,Met Office,28/05/2010,11 Services,Science And Technology,Norwegian Meteorological Inst,283520,41480.00
Ministry of Defence,Ministry of Defence,14/05/2010,Medical treatment & stores and welfare services.,Central TLB,NUFFIELD ORTHOPAEDIC CENTRE NHS  TRUST,634484,84067.00
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000034830,69401.73
Ministry of Defence,Ministry of Defence,26/05/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000035581,29949.50
Ministry of Defence,United Kingdom Hydrographic Office,14/05/2010,Assets under constuction,Print & Supply,Oce UK Ltd,5100077695,34890.00
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Defence Estates,OFFICE DEPOT UK LTD,635918,93.57
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Defence Equipment & Support,OFFICE DEPOT UK LTD,635918,574.67
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Central TLB,OFFICE DEPOT UK LTD,635918,1077.96
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Air Command,OFFICE DEPOT UK LTD,635918,5175.51
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,635918,12736.58
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,635918,848.83
Ministry of Defence,Defence Support Group,26/05/2010,Equipment Support-Projects,Large Aircraft,OPCO LIMITED,10113655,250792.95
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IT Software,Infrastructure,ORACLE CORPORATION UK LIMITED,V - 9000122781 - 00080261,234292.43
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IT Software,Infrastructure,ORACLE CORPORATION UK LIMITED,V - 9000122781 - 00080462,66624.35
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IT Software,Programme Office,ORACLE CORPORATION UK LIMITED,V - 9000122781 - 00079983,70601.40
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IT Software,Programme Office,ORACLE CORPORATION UK LIMITED,V - 9000122781 - 00079985,213728.15
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Programme Office,OWLSTONE LIMITED,V - 9000122865 - 00081202,49592.00
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PALLETWAYS (U K) LTD,632976,1481.28
Ministry of Defence,Ministry of Defence,25/05/2010,IT and communication services,Command Joint Operations,PARADIGM SERVICES LTD,640201,977.01
Ministry of Defence,Ministry of Defence,17/05/2010,IT and communication services,Land Forces,PARITY SOLUTIONS LTD,635258,-3740.00
Ministry of Defence,Ministry of Defence,17/05/2010,Fees for professional services,Land Forces,PARITY SOLUTIONS LTD,635258,6916.00
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of buildings and military equipment ,Defence Estates,PCG GROUP,632978,51169.55
Ministry of Defence,Ministry of Defence,14/05/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,634504,46545.00
Ministry of Defence,Ministry of Defence,20/05/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,637332,66411.73
Ministry of Defence,Ministry of Defence,18/05/2010,Medical treatment & stores and welfare services.,Central TLB,PETERBOROUGH AND STAMFORD  HOSPITALS NHS FOUNDATION TRUST,635945,404763.46
Ministry of Defence,Ministry of Defence,21/05/2010,Externally delivered education and training.,Central TLB,PETERBOROUGH AND STAMFORD  HOSPITALS NHS FOUNDATION TRUST,638111,1925.00
Ministry of Defence,Ministry of Defence,21/05/2010,Medical treatment & stores and welfare services.,Central TLB,PETERBOROUGH AND STAMFORD  HOSPITALS NHS FOUNDATION TRUST,638111,299968.00
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,PETERBOROUGH CITY COUNCIL,635268,46604.07
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,PETERBOROUGH CITY COUNCIL,638112,46604.07
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Command Joint Operations,PFIZER LIMITED,632986,8554.36
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Defence Equipment & Support,PFIZER LIMITED,632986,1128.73
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Central TLB,PFIZER LIMITED,632986,108.43
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Air Command,PFIZER LIMITED,632986,4576.97
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Land Forces,PFIZER LIMITED,632986,11913.22
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Navy Command,PFIZER LIMITED,632986,91.18
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Programme Office,PHOTONIS FRANCE SAS,V - 0000000496 - 00082591,524304.63
Ministry of Defence,Ministry of Defence,26/05/2010,Estates - Stores/Equipment,Defence Estate - SSG,PIONEER WELDING CO LTD          ,PMT - 027,50915.50
Ministry of Defence,Ministry of Defence,26/05/2010,Purchase of inventory and services ,Navy Command,PITNEY BOWES LIMITED,640994,710.88
Ministry of Defence,Ministry of Defence,25/05/2010,"Transporation of personnel, freight and travel expenses",Air Command,PLANT SPEED LIMITED,640214,510.25
Ministry of Defence,Ministry of Defence,25/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,640214,23906.68
Ministry of Defence,Ministry of Defence,25/05/2010,"Transporation of personnel, freight and travel expenses",Navy Command,PLANT SPEED LIMITED,640214,4644.78
Ministry of Defence,Ministry of Defence,14/05/2010,Medical treatment & stores and welfare services.,Central TLB,PLYMOUTH HOSPITALS NHS TRUST,634522,311667.00
Ministry of Defence,Ministry of Defence,24/05/2010,Medical treatment & stores and welfare services.,Central TLB,PLYMOUTH HOSPITALS NHS TRUST,638806,120000.00
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,PORTSMOUTH CITY COUNCIL,638122,88399.82
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of buildings and military equipment ,Defence Estates,PRIDE (SERP) LTD,633004,110821.27
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of buildings and military equipment ,Defence Estates,PRIDE (SERP) LTD,637352,360682.00
Ministry of Defence,Ministry of Defence,26/05/2010,Purchase of buildings and military equipment ,Defence Estates,PRIDE (SERP) LTD,641004,145899.62
Ministry of Defence,Ministry of Defence,26/05/2010,Estate management,Defence Estates,PRIDE (SERP) LTD,641004,1469259.86
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Energy & Utility,Infrastructure,PUBLIC SUB ACCOUNT HMG 4780,V - 9000122804 - 00080868,145108.64
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,PURBECK DISTRICT COUNCIL,638133,49348.70
Ministry of Defence,Ministry of Defence,12/05/2010,Design services and minor equipment purchases,Air Command,QINETIQ LIMITED,633011,2360.75
Ministry of Defence,Ministry of Defence,13/05/2010,Externally delivered education and training.,Central TLB,QINETIQ LIMITED,633721,8304.00
Ministry of Defence,Ministry of Defence,13/05/2010,Fuel for military use,Land Forces,QINETIQ LIMITED,633721,1263.70
Ministry of Defence,Ministry of Defence,14/05/2010,Estate management,Defence Estates,QINETIQ LIMITED,634531,9575.17
Ministry of Defence,Ministry of Defence,14/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,634531,2306.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122836 - 00079759,34196.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122900 - 00079304,30542.85
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122900 - 00079913,106886.45
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122900 - 00079915,22048.11
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Professional Services,Programme Office,QINETIQ LIMITED,V - 9000122836 - 00080957,34525.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000122900 - 00080748,419909.45
Ministry of Defence,Ministry of Defence,18/05/2010,Development costs for military equipment.,Land Forces,QINETIQ LIMITED,635970,59971.28
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Air Command,QINETIQ LIMITED,636684,22520.05
Ministry of Defence,Ministry of Defence,20/05/2010,Externally delivered education and training.,Navy Command,QINETIQ LIMITED,637356,10565.58
Ministry of Defence,Ministry of Defence,20/05/2010,IT and communication services,Land Forces,QINETIQ LIMITED,637356,195404.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123101 - 00080644,44839.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123101 - 00081329,28614.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Programme Office,QINETIQ LIMITED,V - 9000123034 - 00078036,53448.02
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Professional Services,Operations,QINETIQ LIMITED,V - 9000123034 - 00081468,24824.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000123101 - 00081506,82346.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000123101 - 00081843,258300.00
Ministry of Defence,Ministry of Defence,24/05/2010,Rent and rates,Land Forces,QINETIQ LIMITED,638815,17797.73
Ministry of Defence,Ministry of Defence,27/05/2010,Design services and minor equipment purchases,Land Forces,QINETIQ LIMITED,641686,1457.98
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123227 - 00081631,43200.00
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123283 - 00079305,29206.00
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123283 - 00081430,193078.47
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123283 - 00081568,119346.06
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123283 - 00081569,30063.38
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123283 - 00081575,22351.03
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123283 - 00082248,-69980.00
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000123283 - 00082261,69980.00
Ministry of Defence,Ministry of Defence,19/05/2010,Medical treatment & stores and welfare services.,Central TLB,QUEEN ELIZABETHS FOUNDATION FOR DISABLED PEOPLE,636687,57832.42
Ministry of Defence,Ministry of Defence,25/05/2010,Medical treatment & stores and welfare services.,Central TLB,QUEEN ELIZABETHS FOUNDATION FOR DISABLED PEOPLE,640225,50900.49
Ministry of Defence,Ministry of Defence,24/05/2010,Research and development,Defence Equipment & Support,QUINTEC ASSOCIATES LTD,638819,11628.00
Ministry of Defence,Ministry of Defence,19/05/2010,IT and communication services,Central TLB,QUINTICA KENYA LTD ,58,39404.85
Ministry of Defence,Ministry of Defence,27/05/2010,Fuel for military use,Land Forces,R.H. Devani Ltd,Pv 262,53656.89
Ministry of Defence,Ministry of Defence,19/05/2010,Payments on behalf of Defence Support Group,Central TLB,RAIL SETTLEMENT PLAN LIMITED,636691,288.00
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,636691,573.00
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,RAIL SETTLEMENT PLAN LIMITED,636691,1424.10
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,636691,1249.60
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,636691,70384.65
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,636691,37048.00
Ministry of Defence,Ministry of Defence,27/05/2010,Payments on behalf of Defence Support Group,Central TLB,RAIL SETTLEMENT PLAN LIMITED,641696,76.00
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,641696,556.00
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,RAIL SETTLEMENT PLAN LIMITED,641696,706.80
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,641696,563.30
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,641696,9.00
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,641696,115253.75
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,641696,21405.20
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Materials & Equipment,Operations,RETROTEC LIMITED,V - 9000123293 - 00080959,25505.42
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Materials & Equipment,Operations,RETROTEC LIMITED,V - 9000123293 - 00082404,-25505.42
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Materials & Equipment,Operations,RETROTEC LIMITED,V - 9000123293 - 00082405,21739.35
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,RICHMONDSHIRE DISTRICT COUNCIL,638152,238146.27
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of inventory and services ,Defence Estates,RICOH UK LIMITED.,637373,475.86
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of buildings and military equipment ,Defence Estates,RIDER LEVETT BUCKNALL UK LIMITED,642450,82562.57
Ministry of Defence,Ministry of Defence,20/05/2010,Externally delivered education and training.,Central TLB,RIGHT MANAGEMENT LIMITED,637374,42014.82
Ministry of Defence,Ministry of Defence,20/05/2010,Fees for professional services,Central TLB,RIGHT MANAGEMENT LIMITED,637374,6790.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000122806 - 00080133,54972.88
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Contracted out Office Services,Operations,RISKAWARE LIMITED,V - 9000122806 - 00080134,97282.38
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000123016 - 00080209,36000.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000123016 - 00081360,24447.72
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,RJD TECHNOLOGY LIMITED,V - 9000123089 - 00075898,54667.50
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Materials & Equipment,Operations,ROCHE DIAGNOSTICS LIMITED,V - 9000123174 - 00082271,25000.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,V - 9000122982 - 00077944,79820.00
Ministry of Defence,Ministry of Defence,12/05/2010,Research and development,Defence Equipment & Support,ROLLS-ROYCE MARINE ELECTRICAL SYSTEMS LIMITED,633028,105225.00
