Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Defence Science and Technology Laboratory,20/08/2010,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000125504 - 00087901,37330.00
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 0000001256 - 00089454,140000.00
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 0000001256 - 00089453,148300.63
Ministry of Defence,United Kingdom Hydrographic Office,05/08/2010,SAP Upgrade - Devl - External,Print & Supply,Atos Origin,5100079471,23000.00
Ministry of Defence,Ministry of Defence,02/08/2010,Estate management,Land Forces,AVENANCE PLC,672303,17946.71
Ministry of Defence,Ministry of Defence,02/08/2010,Food and clothing,Land Forces,AVENANCE PLC,672303,35394.13
Ministry of Defence,Ministry of Defence,03/08/2010,Estate management,Air Command,AVENANCE PLC,672850,55.00
Ministry of Defence,Ministry of Defence,03/08/2010,Estate management,Land Forces,AVENANCE PLC,672850,1848.33
Ministry of Defence,Ministry of Defence,03/08/2010,Food and clothing,Air Command,AVENANCE PLC,672850,612.98
Ministry of Defence,Ministry of Defence,03/08/2010,Food and clothing,Land Forces,AVENANCE PLC,672850,3695.22
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Defence Estates,AVENANCE PLC,674198,750.43
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Air Command,AVENANCE PLC,674198,71.09
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Land Forces,AVENANCE PLC,674198,62608.65
Ministry of Defence,Ministry of Defence,05/08/2010,Food and clothing,Land Forces,AVENANCE PLC,674198,155285.94
Ministry of Defence,Ministry of Defence,06/08/2010,Estate management,Land Forces,AVENANCE PLC,674789,19497.28
Ministry of Defence,Ministry of Defence,06/08/2010,Food and clothing,Land Forces,AVENANCE PLC,674789,8338.33
Ministry of Defence,Ministry of Defence,11/08/2010,Estate management,Defence Estates,AVENANCE PLC,676686,24.02
Ministry of Defence,Ministry of Defence,11/08/2010,Estate management,Air Command,AVENANCE PLC,676686,230.79
Ministry of Defence,Ministry of Defence,11/08/2010,Estate management,Land Forces,AVENANCE PLC,676686,97908.54
Ministry of Defence,Ministry of Defence,11/08/2010,Food and clothing,Land Forces,AVENANCE PLC,676686,333312.42
Ministry of Defence,Ministry of Defence,19/08/2010,Estate management,Defence Estates,AVENANCE PLC,680594,207.44
Ministry of Defence,Ministry of Defence,19/08/2010,Estate management,Air Command,AVENANCE PLC,680594,74224.69
Ministry of Defence,Ministry of Defence,19/08/2010,Estate management,Land Forces,AVENANCE PLC,680594,89823.02
Ministry of Defence,Ministry of Defence,19/08/2010,Food and clothing,Air Command,AVENANCE PLC,680594,144486.51
Ministry of Defence,Ministry of Defence,19/08/2010,Food and clothing,Land Forces,AVENANCE PLC,680594,204789.59
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,683090,328.29
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Air Command,AVENANCE PLC,683090,16387.67
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Land Forces,AVENANCE PLC,683090,158682.96
Ministry of Defence,Ministry of Defence,25/08/2010,Food and clothing,Air Command,AVENANCE PLC,683090,39435.81
Ministry of Defence,Ministry of Defence,25/08/2010,Food and clothing,Land Forces,AVENANCE PLC,683090,268176.94
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Sub Contracted Work,Programme Office,AWE,V - 9000125223 - 00087450,21360.00
Ministry of Defence,Defence Science and Technology Laboratory,20/08/2010,Sub Contracted Work,Programme Office,AWE,V - 9000125418 - 00078225,142915.00
Ministry of Defence,Ministry of Defence,18/08/2010,Rent and rates,Defence Estates,AYLESBURY VALE DISTRICT COUNCIL,679876,64054.83
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,151382,1523011.00
Ministry of Defence,Ministry of Defence,09/08/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,675523,5022969.31
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,677953,1505873.00
Ministry of Defence,Ministry of Defence,18/08/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,679881,802588.81
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,682490,306834.00
Ministry of Defence,Ministry of Defence,02/08/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,525.00
Ministry of Defence,Ministry of Defence,02/08/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,99.75
Ministry of Defence,Ministry of Defence,02/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,10479.14
Ministry of Defence,Ministry of Defence,02/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,19518.45
Ministry of Defence,Ministry of Defence,02/08/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,247880.19
Ministry of Defence,Ministry of Defence,02/08/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,1542.45
Ministry of Defence,Ministry of Defence,02/08/2010,Design services and minor equipment purchases,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,547.32
Ministry of Defence,Ministry of Defence,02/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,4574.07
Ministry of Defence,Ministry of Defence,02/08/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,1031.71
Ministry of Defence,Ministry of Defence,02/08/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,6917.86
Ministry of Defence,Ministry of Defence,02/08/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,672306,84859.54
Ministry of Defence,Ministry of Defence,05/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,477.75
Ministry of Defence,Ministry of Defence,05/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,1748.25
Ministry of Defence,Ministry of Defence,05/08/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,155597.74
Ministry of Defence,Ministry of Defence,05/08/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,10592.88
Ministry of Defence,Ministry of Defence,05/08/2010,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,1303.07
Ministry of Defence,Ministry of Defence,05/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,181.01
Ministry of Defence,Ministry of Defence,05/08/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,11369.23
Ministry of Defence,Ministry of Defence,05/08/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674204,11948.97
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,10014.06
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,14532.57
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,16589.05
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,40379.08
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,70453.57
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,499968.94
Ministry of Defence,Ministry of Defence,06/08/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,47364.99
Ministry of Defence,Ministry of Defence,06/08/2010,Design services and minor equipment purchases,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,2689.76
Ministry of Defence,Ministry of Defence,06/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,6273.27
Ministry of Defence,Ministry of Defence,06/08/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,468.76
Ministry of Defence,Ministry of Defence,06/08/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,15838.74
Ministry of Defence,Ministry of Defence,06/08/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,674801,69261.12
Ministry of Defence,Ministry of Defence,13/08/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,677955,10680.01
Ministry of Defence,Ministry of Defence,13/08/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,677955,8316.34
Ministry of Defence,Ministry of Defence,13/08/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,677955,20305.67
Ministry of Defence,Ministry of Defence,13/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,677955,32023.15
Ministry of Defence,Ministry of Defence,13/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,677955,65296.40
Ministry of Defence,Ministry of Defence,13/08/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,677955,311509.77
Ministry of Defence,Ministry of Defence,13/08/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,677955,27312.62
Ministry of Defence,Ministry of Defence,17/08/2010,Payments on behalf of Defence Support Group,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,9100.69
Ministry of Defence,Ministry of Defence,17/08/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,24597.00
Ministry of Defence,Ministry of Defence,17/08/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,113999.67
Ministry of Defence,Ministry of Defence,17/08/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,466981.35
Ministry of Defence,Ministry of Defence,17/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,77234.34
Ministry of Defence,Ministry of Defence,17/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,1921070.10
Ministry of Defence,Ministry of Defence,17/08/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,2607194.25
Ministry of Defence,Ministry of Defence,17/08/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,327857.74
Ministry of Defence,Ministry of Defence,17/08/2010,Design services and minor equipment purchases,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,1115.13
Ministry of Defence,Ministry of Defence,17/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,644.00
Ministry of Defence,Ministry of Defence,17/08/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,1027.48
Ministry of Defence,Ministry of Defence,17/08/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,34880.95
Ministry of Defence,Ministry of Defence,17/08/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679240,38819.75
Ministry of Defence,Ministry of Defence,18/08/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679883,9775.32
Ministry of Defence,Ministry of Defence,18/08/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679883,15396.59
Ministry of Defence,Ministry of Defence,18/08/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679883,7660.11
Ministry of Defence,Ministry of Defence,18/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679883,26180.59
Ministry of Defence,Ministry of Defence,18/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679883,48694.88
Ministry of Defence,Ministry of Defence,18/08/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679883,411494.31
Ministry of Defence,Ministry of Defence,18/08/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,679883,26690.64
Ministry of Defence,Ministry of Defence,23/08/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,496.64
Ministry of Defence,Ministry of Defence,23/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,1254.75
Ministry of Defence,Ministry of Defence,23/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,3114.63
Ministry of Defence,Ministry of Defence,23/08/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,137432.81
Ministry of Defence,Ministry of Defence,23/08/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,981.98
Ministry of Defence,Ministry of Defence,23/08/2010,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,1640.97
Ministry of Defence,Ministry of Defence,23/08/2010,Design services and minor equipment purchases,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,2754.53
Ministry of Defence,Ministry of Defence,23/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,1503.93
Ministry of Defence,Ministry of Defence,23/08/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,234.10
Ministry of Defence,Ministry of Defence,23/08/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,10857.72
Ministry of Defence,Ministry of Defence,23/08/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,681877,19629.48
Ministry of Defence,Ministry of Defence,26/08/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,683733,10343.06
Ministry of Defence,Ministry of Defence,26/08/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,683733,17215.57
Ministry of Defence,Ministry of Defence,26/08/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,683733,11163.94
Ministry of Defence,Ministry of Defence,26/08/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,683733,28628.41
Ministry of Defence,Ministry of Defence,26/08/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,683733,42715.61
