Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,02/11/2010,Estate management,Land Forces,REMONDIS GMBH & CO KG,5000044474,28107.97
Ministry of Defence,Ministry of Defence,30/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,REMOY MANAGEMENT AS,2095319,147021.91
Ministry of Defence,United Kingdom Hydrographic Office,03/11/2010,Accomm expenses,Corporate Services,Rentokil Initial UK Cleaning Ltd,5100081345,23909.21
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Defence Equipment & Support,REXEL UK LTD,720015,19224.04
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Land Forces,REXEL UK LTD,720015,2848.03
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Navy Command,REXEL UK LTD,720015,798.91
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Air Command,REXEL UK LTD,720015,175.43
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Equipment & Support,REXEL UK LTD,718112,161646.93
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Land Forces,REXEL UK LTD,718112,34371.81
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Air Command,REXEL UK LTD,718112,19608.36
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Command Joint Operations,REXEL UK LTD,718112,11065.63
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Navy Command,REXEL UK LTD,718112,3420.60
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,RICHMONDSHIRE DISTRICT COUNCIL,722804,239148.88
Ministry of Defence,Ministry of Defence,30/11/2010,Fees for professional services,Defence Estates,RIDER LEVETT BUCKNALL UK LIMITED,726723,32218.00
Ministry of Defence,Ministry of Defence,26/11/2010,Purchase of buildings and military equipment ,Land Forces,RIDER LEVETT BUCKNALL UK LIMITED,725518,23039.00
Ministry of Defence,Ministry of Defence,04/11/2010,Purchase of buildings and military equipment ,Land Forces,RIDER LEVETT BUCKNALL UK LIMITED,714831,31481.00
Ministry of Defence,Ministry of Defence,23/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,RIDGEWAY COMPONENTS LIMITED,723479,79648.00
Ministry of Defence,Ministry of Defence,25/11/2010,Externally delivered education and training.,Land Forces,RIGHT MANAGEMENT LIMITED,724863,33518.43
Ministry of Defence,Ministry of Defence,23/11/2010,IT and communication services,Defence Equipment & Support,RISK DECISIONS LTD,723481,90091.59
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000127663 - 00094161,25886.00
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000127474 - 00094149,34834.00
Ministry of Defence,Ministry of Defence,11/11/2010,Property leases,Land Forces,RMPA SERVICES PLC,718119,5381964.88
Ministry of Defence,Ministry of Defence,04/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ROCHE PRODUCTS LTD,714836,34145.50
Ministry of Defence,Ministry of Defence,23/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ROCKWELL COLLINS UK LIMITED,723483,2875.34
Ministry of Defence,Ministry of Defence,10/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ROCKWELL COLLINS UK LIMITED,717404,4500.90
Ministry of Defence,Ministry of Defence,01/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ROCKWELL COLLINS UK LIMITED,713009,1987.83
Ministry of Defence,Defence Science and Technology Laboratory,30/11/2010,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,V - 9000128197 - 00096414,48500.00
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Research,Programme Office,ROLLS ROYCE PLC,V - 9000127628 - 00092429,197586.00
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Sub Contracted Work,Operations,ROLLS ROYCE PLC,V - 9000127438 - 00092141,38686.00
Ministry of Defence,Ministry of Defence,19/11/2010,Research and development,Defence Equipment & Support,ROLLS-ROYCE MARINE ELECTRICAL SYSTEMS LIMITED,722125,13713.00
Ministry of Defence,Ministry of Defence,01/11/2010,Externally delivered education and training.,Air Command,ROLLS-ROYCE PLC,713010,26645.80
Ministry of Defence,Ministry of Defence,17/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,720645,25330.52
Ministry of Defence,Ministry of Defence,15/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,719408,31478.31
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,718794,51007.92
Ministry of Defence,Ministry of Defence,12/11/2010,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,718793,488185.49
Ministry of Defence,Ministry of Defence,12/11/2010,Taxation,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,718793,-72708.49
Ministry of Defence,Ministry of Defence,09/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,716708,12801.73
Ministry of Defence,Ministry of Defence,03/11/2010,Property leases,Defence Estates,ROSELEAD LIMITED,714093,387192.93
Ministry of Defence,Ministry of Defence,03/11/2010,Grants to NDPBs,Air Command,ROYAL AIR FORCE MUSEUM,714096,700000.00
Ministry of Defence,Ministry of Defence,19/11/2010,Externally delivered education and training.,Land Forces,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,722131,124499.40
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,ROYAL BOROUGH OF KINGSTON  UPON THAMES,722132,28872.14
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,ROYAL BRUNEI AIRLINES SDN BHD,713337,256498.22
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,ROYAL BRUNEI AIRLINES SDN BHD,713337,2427.74
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,ROYAL BRUNEI AIRLINES SDN BHD,713337,1948.87
Ministry of Defence,Ministry of Defence,12/11/2010,Grants to NDPBs,Land Forces,ROYAL HOSPITAL,718797,904417.00
Ministry of Defence,Ministry of Defence,26/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,725537,106138.15
Ministry of Defence,Ministry of Defence,01/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,713014,92059.86
Ministry of Defence,Ministry of Defence,04/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP PLC,714846,32491.78
Ministry of Defence,Ministry of Defence,04/11/2010,Miscellaneous Administration Costs,Land Forces,ROYAL MAIL GROUP PLC,714846,1538.06
Ministry of Defence,Ministry of Defence,04/11/2010,Miscellaneous Administration Costs,Navy Command,ROYAL MAIL GROUP PLC,714846,500.00
Ministry of Defence,Ministry of Defence,04/11/2010,Miscellaneous Administration Costs,Air Command,ROYAL MAIL GROUP PLC,714846,318.64
Ministry of Defence,Ministry of Defence,04/11/2010,Miscellaneous Administration Costs,Central TLB,ROYAL MAIL GROUP PLC,714846,67.06
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ROYSTON LTD,720031,41076.44
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ROYSTON LTD,716162,55337.46
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Navy Command,ROYSTON LTD,716162,1398.29
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Air Command,ROYSTON LTD,716162,211.44
Ministry of Defence,Ministry of Defence,23/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,RUBB BUILDINGS LTD,723491,126000.23
Ministry of Defence,Ministry of Defence,15/11/2010,Purchase of inventory and services ,Defence Equipment & Support,RUBB BUILDINGS LTD,719418,31776.11
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,RUSHMOOR BOROUGH COUNCIL,722821,241869.24
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,RUTLAND COUNTY COUNCIL  DISTRICT COUNCIL,722822,82406.20
Ministry of Defence,Ministry of Defence,22/11/2010,Payment of utilities,Land Forces,RWE WESTFALEN-WESER-EMS AG,5000045704,30756.63
Ministry of Defence,Ministry of Defence,25/11/2010,Transport hire charges,Land Forces,RYDER DEUTSCHLAND GMBH,5000046031,901683.23
Ministry of Defence,Ministry of Defence,25/11/2010,Transport hire charges,Central TLB,RYDER DEUTSCHLAND GMBH,5000046031,23269.25
Ministry of Defence,Ministry of Defence,24/11/2010,Transport hire charges,Defence Estates,RYDER DEUTSCHLAND GMBH,5000045927,96258.97
Ministry of Defence,Ministry of Defence,19/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,RYDER DEUTSCHLAND GMBH,5000045583,113307.12
Ministry of Defence,Ministry of Defence,19/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,RYDER DEUTSCHLAND GMBH,5000045583,499.06
Ministry of Defence,Ministry of Defence,22/11/2010,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,722823,23055.03
Ministry of Defence,Ministry of Defence,22/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,722823,1155.74
Ministry of Defence,Ministry of Defence,22/11/2010,Transport hire charges,Defence Estates,RYDER PUBLIC LIMITED COMPANY,722823,22.60
Ministry of Defence,Ministry of Defence,19/11/2010,Externally delivered education and training.,Land Forces,RYDER PUBLIC LIMITED COMPANY,722139,143365.27
Ministry of Defence,Ministry of Defence,03/11/2010,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,714102,87766.47
Ministry of Defence,Ministry of Defence,03/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,714102,11110.16
Ministry of Defence,Ministry of Defence,03/11/2010,Design services and minor equipment purchases,Land Forces,RYDER PUBLIC LIMITED COMPANY,714102,3946.73
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Equipment & Support,S G BAKER LIMITED,718131,39299.52
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Sub Contracted Work,Operations,S&C THERMOFLUIDS LIMITED,V - 9000127414 - 00094547,30197.82
Ministry of Defence,Ministry of Defence,19/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,S.COM GROUP LTD,722141,22763.57
Ministry of Defence,Ministry of Defence,08/11/2010,IT and communication services,Defence Equipment & Support,S.COM GROUP LTD,716166,20451.25
Ministry of Defence,Ministry of Defence,04/11/2010,Fees for professional services,Defence Equipment & Support,S.COM GROUP LTD,714848,15408.36
Ministry of Defence,National Army Museum,24/11/2010,Manned Security monthly charge for October,National Army Museum,S2 SECURITIES LTD,PO1009884,37704.64
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Sub Contracted Work,Operations,SABRE COMPUTER INTERNATIONAL LIMITED,V - 9000127409 - 00090041,43451.27
Ministry of Defence,Ministry of Defence,22/11/2010,IT and communication services,Land Forces,SABRE TELECOMMUNICATIONS LIMITED,722825,28406.57
Ministry of Defence,Ministry of Defence,24/11/2010,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,724206,23876.66
Ministry of Defence,Ministry of Defence,04/11/2010,Estate management,Air Command,SAFESKYS LTD,714849,7342.17
Ministry of Defence,Ministry of Defence,04/11/2010,Payments on behalf of Defence Support Group,Central TLB,SAFESKYS LTD,714849,4343.39
Ministry of Defence,Ministry of Defence,04/11/2010,"Transporation of personnel, freight and travel expenses",Air Command,SAFESKYS LTD,714849,3780.75
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,722826,49411.66
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,718804,33571.02
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,716168,26133.82
Ministry of Defence,Ministry of Defence,04/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,714850,137500.00
Ministry of Defence,Ministry of Defence,26/11/2010,Rent and rates,Land Forces,SAVILLS (L&P) LTD,725547,37539.36
Ministry of Defence,Ministry of Defence,26/11/2010,Rent and rates,Defence Equipment & Support,SAVILLS (L&P) LTD,725547,32313.93
Ministry of Defence,Ministry of Defence,26/11/2010,Payment of utilities,Defence Equipment & Support,SAVILLS (L&P) LTD,725547,3699.91
Ministry of Defence,Ministry of Defence,26/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,725548,32974.80
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,724884,50626.06
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,720034,37752.94
Ministry of Defence,Ministry of Defence,15/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,719426,34093.82
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,718808,62248.40
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,718143,64679.26
Ministry of Defence,Ministry of Defence,09/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,716722,69611.91
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,716171,146737.78
Ministry of Defence,Ministry of Defence,05/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,715512,35949.25
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,714109,59907.99
Ministry of Defence,Ministry of Defence,02/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,713341,38077.89
Ministry of Defence,Ministry of Defence,29/11/2010,Rent and rates,Air Command,SCC (SOUTH WEST) LIMITED,726206,31761.75
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Land Forces,SCHAEFER WAESCHE VOLLSERVICE GMBH,5000045477,37334.72
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Defence Estates,SCHAL INTERNATIONAL MANAGEMENT LIMITED,719428,154489.24
Ministry of Defence,Ministry of Defence,19/11/2010,Fees for professional services,Defence Equipment & Support,SCHOOL OF SPORT HEALTH AND EXERCISE SCIENCES,154663,73417.00
Ministry of Defence,Ministry of Defence,19/11/2010,Fees for professional services,Land Forces,SCHOOL OF SPORT HEALTH AND EXERCISE SCIENCES,154663,73417.00
Ministry of Defence,Ministry of Defence,23/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCIENTIFIC MANAGEMENT ASSOCIATES (U K) LTD,723497,46097.60
Ministry of Defence,Ministry of Defence,09/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,716724,12869.48
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,716173,35837.50
Ministry of Defence,Defence Support Group,11/11/2010,Electricity,Business Stream 1,Scottish Hydro- Electric,10115611,55911.00
Ministry of Defence,Defence Support Group,30/11/2010,Electricity,Large Aircraft,Scottish Hydro- Electric,10056448,21717.36
Ministry of Defence,Defence Support Group,30/11/2010,Electricity,Large Aircraft,Scottish Hydro- Electric,10056415,23164.58
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000127750 - 00095108,161294.46
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000127750 - 00095106,37075.55
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000127750 - 00095105,37804.89
Ministry of Defence,Met Office,19/11/2010,Accommodation,Chief Financial Officer,Scottish Hydro-Electric,300688,117529.94
Ministry of Defence,Ministry of Defence,10/11/2010,Grants to NDPBs,Navy Command,SEA CADET CORPS,717433,587285.00
Ministry of Defence,Ministry of Defence,15/11/2010,Purchase of buildings and military equipment ,Defence Estates,SECURITY SERVICES GROUP,200000010104,65406.00
Ministry of Defence,Ministry of Defence,23/11/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010172,44492.48
Ministry of Defence,Ministry of Defence,30/11/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010225,32680.33
Ministry of Defence,Ministry of Defence,24/11/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010182,20676.37
Ministry of Defence,Ministry of Defence,26/11/2010,Fees for professional services,Central TLB,SECURITY SERVICES GROUP,200000010198,18859.56
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010104,16837.22
Ministry of Defence,Ministry of Defence,05/11/2010,Estate management,Land Forces,SECURITY SERVICES GROUP,200000010046,15066.34
Ministry of Defence,Ministry of Defence,26/11/2010,Estate management,Command Joint Operations,SECURITY SERVICES GROUP,200000010198,8572.24
Ministry of Defence,Ministry of Defence,26/11/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010198,8208.01
Ministry of Defence,Ministry of Defence,26/11/2010,Fees for professional services,Land Forces,SECURITY SERVICES GROUP,200000010198,6028.70
Ministry of Defence,Ministry of Defence,05/11/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010046,4116.00
Ministry of Defence,Ministry of Defence,22/11/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010161,2370.95
Ministry of Defence,Ministry of Defence,09/11/2010,General services and support,Air Command,SEDGEWALL COMMUNICATIONS GROUP LTD.,716734,141124.40
Ministry of Defence,Ministry of Defence,09/11/2010,General services and support,Defence Equipment & Support,SEDGEWALL COMMUNICATIONS GROUP LTD.,716734,141124.40
Ministry of Defence,Ministry of Defence,25/11/2010,Estate management,Defence Estates,"Seebode, H Gmbh",Cash Office 013,28805.31
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of buildings and military equipment ,Defence Estates,SEFA CONTRACTORS JV,3000004870,1433521.05
Ministry of Defence,Ministry of Defence,19/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX COMMUNICATIONS LIMITED,722154,1512.40
Ministry of Defence,Ministry of Defence,11/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX COMMUNICATIONS LIMITED,718149,4537.20
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Research,Programme Office,SELEX GALILEO LIMITED,V - 9000127963 - 00095408,486127.65
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Research,Programme Office,SELEX GALILEO LIMITED,V - 9000127754 - 00092352,64661.00
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Sub Contracted Work,Operations,SELEX GALILEO LIMITED,V - 9000127541 - 00092155,154877.00
Ministry of Defence,Ministry of Defence,24/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,724221,8588.50
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SELEX GALILEO LTD,722835,20243.15
Ministry of Defence,Ministry of Defence,09/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,716737,14286.83
Ministry of Defence,Ministry of Defence,05/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SELEX GALILEO LTD,715520,18886.26
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,722156,36462.41
Ministry of Defence,Ministry of Defence,17/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,720667,89747.53
Ministry of Defence,Ministry of Defence,17/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,720667,742.98
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Sub Contracted Work,Operations,SEQUANI LIMITED,V - 9000128108 - 00095215,22640.00
Ministry of Defence,Ministry of Defence,26/11/2010,Miscellaneous Administration Costs,Air Command,SERCO LEISURE OPERATING LTD,725557,27886.61
Ministry of Defence,Ministry of Defence,18/11/2010,Miscellaneous Administration Costs,Air Command,SERCO LEISURE OPERATING LTD,721378,41813.06
Ministry of Defence,Defence Science and Technology Laboratory,30/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128257 - 00096380,276359.51
Ministry of Defence,Defence Science and Technology Laboratory,30/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128257 - 00096376,45287.40
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128154 - 00095913,21349.23
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128154 - 00095910,698326.81
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128154 - 00095908,33264.06
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128154 - 00095867,25584.72
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000128154 - 00095450,30337.06
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Facility Management Costs,Infrastructure,SERCO LIMITED,V - 9000127962 - 00095029,1591309.85
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127962 - 00095027,27280.94
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,IT Hardware,Infrastructure,SERCO LIMITED,V - 9000127753 - 00094934,547755.48
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127753 - 00094795,33858.05
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127753 - 00094624,78036.25
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,IT Hardware,Infrastructure,SERCO LIMITED,V - 9000127753 - 00094504,46970.00
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Work,Programme Office,SERCO LIMITED,V - 9000127753 - 00094196,257919.00
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094251,36598.76
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094250,43595.48
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094209,739727.39
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094207,56904.76
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094205,63429.20
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094203,42016.91
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094202,22036.05
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094062,29825.44
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094061,373731.29
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000127540 - 00094057,559067.16
Ministry of Defence,Ministry of Defence,25/11/2010,IT and communication services,Defence Equipment & Support,SERCO LIMITED,724895,1.00
Ministry of Defence,Ministry of Defence,23/11/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,723507,394611.89
Ministry of Defence,Ministry of Defence,23/11/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,723507,32394.16
Ministry of Defence,Ministry of Defence,22/11/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,722837,154133.85
Ministry of Defence,Ministry of Defence,19/11/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,722158,108119.01
Ministry of Defence,Ministry of Defence,19/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,722158,26224.98
Ministry of Defence,Ministry of Defence,19/11/2010,Estate management,Air Command,SERCO LIMITED,722158,6307.56
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Defence Estates,SERCO LIMITED,720668,847190.81
Ministry of Defence,Ministry of Defence,17/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,720668,10669.25
Ministry of Defence,Ministry of Defence,12/11/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,718819,37176.05
Ministry of Defence,Ministry of Defence,11/11/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,718152,30426.00
Ministry of Defence,Ministry of Defence,10/11/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,717439,1600.00
Ministry of Defence,Ministry of Defence,08/11/2010,Estate management,Air Command,SERCO LIMITED,716178,211559.76
Ministry of Defence,Ministry of Defence,08/11/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,716178,89751.01
Ministry of Defence,Ministry of Defence,04/11/2010,Estate management,Defence Estates,SERCO LIMITED,714859,62183.30
Ministry of Defence,Ministry of Defence,04/11/2010,Estate management,Command Joint Operations,SERCO LIMITED,714859,1293.59
Ministry of Defence,Ministry of Defence,03/11/2010,Estate management,Defence Estates,SERCO LIMITED,714120,30920.43
Ministry of Defence,Ministry of Defence,03/11/2010,Estate management,Air Command,SERCO LIMITED,714120,27998.91
Ministry of Defence,Ministry of Defence,02/11/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,713347,37173.12
Ministry of Defence,Ministry of Defence,02/11/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,713347,9826.36
Ministry of Defence,Ministry of Defence,02/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,713347,415.09
Ministry of Defence,Ministry of Defence,24/11/2010,"Public relations, including marketing and advertising.",Navy Command,SERVICES SOUND & VISION CORPORATION,724226,2164.57
