Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount 
CLG,Standards Board for England,21/09/2009,Mobile Telephone,GUI,VODAFONE CORPORATE LTD,52288,25.92
CLG,Standards Board for England,21/09/2009,Mobile Telephone,HRC,VODAFONE CORPORATE LTD,52288,24.14
CLG,Standards Board for England,21/09/2009,Mobile Telephone,IST,VODAFONE CORPORATE LTD,52288,706.53
CLG,Standards Board for England,21/09/2009,Mobile Telephone,KNO,VODAFONE CORPORATE LTD,52288,24.14
CLG,Standards Board for England,21/09/2009,Mobile Telephone,PER,VODAFONE CORPORATE LTD,52288,48.28
CLG,Standards Board for England,21/09/2009,Mobile Telephone,PLN,VODAFONE CORPORATE LTD,52288,24.15
CLG,Standards Board for England,21/09/2009,Mobile Telephone,PST,VODAFONE CORPORATE LTD,52288,25.45
CLG,Standards Board for England,21/09/2009,Mobile Telephone,REG,VODAFONE CORPORATE LTD,52288,24.79
CLG,Standards Board for England,21/09/2009,Mobile Telephone,REP,VODAFONE CORPORATE LTD,52288,513.97
CLG,Standards Board for England,21/09/2009,Mobile Telephone,STA,VODAFONE CORPORATE LTD,52288,26.43
CLG,Standards Board for England,21/09/2009,Mobile Telephone,STR,VODAFONE CORPORATE LTD,52288,24.3
CLG,Standards Board for England,21/09/2009,Mobile Telephone,RSK,VODAFONE CORPORATE LTD,52288,24.22
CLG,Standards Board for England,21/09/2009,Mobile Telephone,COM,VODAFONE CORPORATE LTD,52288,52.61
CLG,Standards Board for England,21/09/2009,Mobile Telephone,FIN,VODAFONE CORPORATE LTD,52288,26.88
CLG,Standards Board for England,22/09/2009,This Year's Conf Prepayments,COM,CHAPEL PRESS,52291,"1,597.50"
CLG,Standards Board for England,22/09/2009,Recruitment Advertising,HRC,EMPLOYMENT ABILITY,52289,822.25
CLG,Standards Board for England,23/09/2009,Staff Training,IST,REMARC TECHNOLOGIES,52332,540.5
CLG,Standards Board for England,25/09/2009,Legal Fees,REP,LANDMARK CHAMBERS,52510,"4,991.00"
CLG,Standards Board for England,25/09/2009,Rent,FAC,N BROWN FUNDING LTD,52358,"50,657.50"
CLG,Standards Board for England,25/09/2009,Corporate Training,HRC,REED TRAINING,52341,579.6
CLG,Standards Board for England,25/09/2009,Contract Staff,FIN,SEARCH RECRUITMENT,52337,"1,005.88"
CLG,Standards Board for England,25/09/2009,Contract Staff,FIN,SEARCH RECRUITMENT,52336,974.18
CLG,Standards Board for England,25/09/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,52335,758.8
CLG,Standards Board for England,25/09/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,52335,758.79
CLG,Standards Board for England,25/09/2009,Website Development,PUB,TERMINAL FOUR,52372,"1,328.25"
CLG,Standards Board for England,28/09/2009,Professional Fees,HRC,GOVERNMENT ACTUARY'S DEPT.,52340,815.01
CLG,Standards Board for England,30/09/2009,Professional Subscriptions,REP,SWEET AND MAXWELL,52513,609
CLG,Standards Board for England,01/10/2009,Contract Staff,CEO,BADENOCH & CLARK,52549,"2,212.60"
CLG,Standards Board for England,01/10/2009,Events at Conferences,COM,DOD'S PARLIAMENTARY COMMUNICAT,52536,"3,450.00"
CLG,Standards Board for England,01/10/2009,Stationery,FAC,EGAN REID STATIONERY CO,52537,972.45
CLG,Standards Board for England,01/10/2009,Stationery,IST,EGAN REID STATIONERY CO,52537,12.25
CLG,Standards Board for England,01/10/2009,Press Office Services,COM,NEWSPAPER LICENSING AGENCY,52535,"7,452.70"
CLG,Standards Board for England,01/10/2009,Events at Conferences,COM,PRO'TEAN DESIGN,52528,"5,170.86"
CLG,Standards Board for England,01/10/2009,Miscellaneous Expenses,GUI,SOCIETY OF LOCAL COUNCL CLERKS,52628,"3,200.00"
CLG,Standards Board for England,02/10/2009,Placement Fee,GUI,SEARCH RECRUITMENT,52556,"2,428.43"
CLG,Standards Board for England,02/10/2009,Placement Fee,PST,SEARCH RECRUITMENT,52558,"5,336.00"
CLG,Standards Board for England,02/10/2009,IT Software,IST,TOUCHSTONE/ETC GLOBAL SOLUTION,52554,"3,220.00"
CLG,Standards Board for England,02/10/2009,IT Software,IST,TOUCHSTONE/ETC GLOBAL SOLUTION,52555,"8,855.00"
CLG,Standards Board for England,04/10/2009,Professional Subscriptions,HRC,CIPD ENTERPRISES,53023,743.71
CLG,Standards Board for England,05/10/2009,Communications Projects,COM,JACARANDA,52612,"14,241.08"
CLG,Standards Board for England,05/10/2009,IT Hardware,IST,KELWAY (UK) LTD,52524,830.3
CLG,Standards Board for England,05/10/2009,Internet Charges,IST,NODE 4 LIMITED,52525,799.25
CLG,Standards Board for England,05/10/2009,Contract Staff,GUI,SEARCH RECRUITMENT,52618,"2,428.43"
CLG,Standards Board for England,05/10/2009,External Meeting Room Hire,BRD,THE MIDLAND HOTEL,52553,"1,738.86"
CLG,Standards Board for England,06/10/2009,Travel - Taxi,IST,CAPITA BUSINESS TRAVEL,52634,319.2
CLG,Standards Board for England,06/10/2009,Travel - Train,GUI,CAPITA BUSINESS TRAVEL,52634,94.95
CLG,Standards Board for England,06/10/2009,Travel - Train,GUI,CAPITA BUSINESS TRAVEL,52634,293.14
CLG,Standards Board for England,06/10/2009,Travel - Train,KNO,CAPITA BUSINESS TRAVEL,52634,594.22
CLG,Standards Board for England,06/10/2009,Travel - Train,MON,CAPITA BUSINESS TRAVEL,52634,38.44
CLG,Standards Board for England,06/10/2009,Travel - Train,PER,CAPITA BUSINESS TRAVEL,52634,481.33
CLG,Standards Board for England,06/10/2009,Travel - Train,REP,CAPITA BUSINESS TRAVEL,52634,987.49
CLG,Standards Board for England,06/10/2009,Travel - Train,REP,CAPITA BUSINESS TRAVEL,52634,169.48
CLG,Standards Board for England,06/10/2009,Travel - Train,RSK,CAPITA BUSINESS TRAVEL,52634,765.38
CLG,Standards Board for England,06/10/2009,Travel - Train,STA,CAPITA BUSINESS TRAVEL,52634,58.65
CLG,Standards Board for England,06/10/2009,Accommodation,COM,CAPITA BUSINESS TRAVEL,52634,84.05
CLG,Standards Board for England,06/10/2009,Accommodation,GUI,CAPITA BUSINESS TRAVEL,52634,80.01
CLG,Standards Board for England,06/10/2009,Accommodation,GUI,CAPITA BUSINESS TRAVEL,52634,79.72
CLG,Standards Board for England,06/10/2009,Accommodation,REP,CAPITA BUSINESS TRAVEL,52634,752.68
CLG,Standards Board for England,06/10/2009,This Year's Conf Prepayments,COM,CAPITA BUSINESS TRAVEL,52634,38.22
CLG,Standards Board for England,06/10/2009,This Year's Conf Prepayments,COM,CAPITA BUSINESS TRAVEL,52634,261.14
CLG,Standards Board for England,06/10/2009,Travel - Train,REG,CAPITA BUSINESS TRAVEL,52634,159.35
CLG,Standards Board for England,06/10/2009,Events at Conferences,COM,CAPITA BUSINESS TRAVEL,52634,"2,919.76"
CLG,Standards Board for England,06/10/2009,Events at Conferences,COM,CAPITA BUSINESS TRAVEL,52634,916.08
CLG,Standards Board for England,06/10/2009,Travel - Train,BRD,CAPITA BUSINESS TRAVEL,52634,270.8
CLG,Standards Board for England,06/10/2009,Travel - Train,CEO,CAPITA BUSINESS TRAVEL,52634,"1,432.44"
CLG,Standards Board for England,06/10/2009,Travel - Train,ESO,CAPITA BUSINESS TRAVEL,52634,95.55
CLG,Standards Board for England,06/10/2009,Travel - Train,STR,CAPITA BUSINESS TRAVEL,52634,252.5
CLG,Standards Board for England,06/10/2009,Staff Training,HRC,CIPD ENTERPRISES,52602,511.75
CLG,Standards Board for England,06/10/2009,Press Office Services,COM,DURRANTS PRESS CUTTINGS LTD,52611,"2,087.60"
CLG,Standards Board for England,06/10/2009,Legal Fees,REP,LANDMARK CHAMBERS,52601,"3,795.00"
CLG,Standards Board for England,06/10/2009,This Year's Conf Prepayments,COM,PREMIER MARKETING,52810,566.31
CLG,Standards Board for England,06/10/2009,Corporate Identity Project,COM,PREMIER MARKETING,52810,814.47
CLG,Standards Board for England,06/10/2009,This Year's Conf Prepayments,COM,PREMIER MARKETING,52704,576.15
CLG,Standards Board for England,07/10/2009,Contract Staff,CEO,BADENOCH & CLARK,52615,"2,212.60"
CLG,Standards Board for England,07/10/2009,Internet Charges,IST,KINGSTON COMMUNICATIONS,52608,"3,638.31"
CLG,Standards Board for England,07/10/2009,Rates,FAC,MANCHESTER CITY COUNCIL,50042,"5,416.00"
CLG,Standards Board for England,07/10/2009,IT Software Support,IST,SPSS (UK) LTD,52688,362.25
CLG,Standards Board for England,07/10/2009,IT Software,IST,SPSS (UK) LTD,52688,"1,345.50"
CLG,Standards Board for England,08/10/2009,This Year's Conf Prepayments,COM,BELLE VUE COACHES LTD,52717,750
CLG,Standards Board for England,08/10/2009,Postage,COM,CHAPEL PRESS,52940,"1,514.98"
CLG,Standards Board for England,08/10/2009,Communications Projects,COM,JACARANDA,52613,"6,900.00"
CLG,Standards Board for England,08/10/2009,IT Software,IST,KELWAY (UK) LTD,52606,"14,087.50"
CLG,Standards Board for England,08/10/2009,IT Software,IST,KELWAY (UK) LTD,52606,"6,440.00"
CLG,Standards Board for England,08/10/2009,Events at Conferences,COM,PRO'TEAN DESIGN,52527,"5,404.02"
CLG,Standards Board for England,08/10/2009,This Year's Conf Prepayments,COM,REFLEX MARKETING AND PROMOTIONS,52703,"2,049.30"
CLG,Standards Board for England,08/10/2009,Contract Staff,PST,SELLICK PARTNERSHIPS,52617,756.62
CLG,Standards Board for England,08/10/2009,Contract Staff,PST,SELLICK PARTNERSHIPS,52617,756.62
CLG,Standards Board for England,08/10/2009,Contract Staff,PST,SELLICK PARTNERSHIPS,52616,754.69
CLG,Standards Board for England,08/10/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,52616,754.69
CLG,Standards Board for England,08/10/2009,This Year's Conf Prepayments,COM,THOMPSON BRAND PARTNERS,52614,"4,151.50"
CLG,Standards Board for England,09/10/2009,IT Software Support,IST,VIZUAL BUSINESS TOOLS PLC,52605,"6,399.75"
CLG,Standards Board for England,09/10/2009,IT Software Support,IST,VIZUAL BUSINESS TOOLS PLC,52604,"2,742.75"
CLG,Standards Board for England,10/10/2009,Recruitment Advertising,PST,CAPITA RESOURCING,52635,"4,444.75"
CLG,Standards Board for England,10/10/2009,Placement Fee,PST,CAPITA RESOURCING,52635,"4,059.50"
CLG,Standards Board for England,10/10/2009,Placement Fee,PST,CAPITA RESOURCING,52635,603.75
CLG,Standards Board for England,10/10/2009,Recruitment Advertising,REP,CAPITA RESOURCING,52635,"4,444.75"
CLG,Standards Board for England,10/10/2009,Placement Fee,REP,CAPITA RESOURCING,52635,"2,691.00"
CLG,Standards Board for England,10/10/2009,Placement Fee,REP,CAPITA RESOURCING,52635,810.79
CLG,Standards Board for England,12/10/2009,Commissioned Research,KNO,BMG RESEARCH,52684,"10,062.50"
CLG,Standards Board for England,12/10/2009,Corporate Identity Project,COM,ELECTRO-TECH COLOUR,52807,"1,762.95"
CLG,Standards Board for England,12/10/2009,Guidance/Advice - Production,PUB,PDC COPYPRINT,52718,840.42
CLG,Standards Board for England,13/10/2009,This Year's Conf Prepayments,COM,PRO'TEAN DESIGN,52716,609.5
CLG,Standards Board for England,14/10/2009,Printing,IST,KELWAY (UK) LTD,52686,"2,096.45"
CLG,Standards Board for England,14/10/2009,Events at Conferences,COM,SOCIETY OF LOCAL COUNCL CLERKS,52975,"2,081.50"
CLG,Standards Board for England,16/10/2009,Other employment Costs,APE,GOVERNMENT ACTUARY'S DEPT.,52668,"1,300.08"
CLG,Standards Board for England,16/10/2009,Service Charges,HR,JD WILLIAMS,52666,"6,843.02"
CLG,Standards Board for England,16/10/2009,Contract Staff,PST,SELLICK PARTNERSHIPS,52690,897.66
CLG,Standards Board for England,16/10/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,52690,897.65
CLG,Standards Board for England,17/10/2009,Service Charges,FAC,CLEANING NORTHWEST,52705,"1,475.67"
CLG,Standards Board for England,19/10/2009,Contract Staff,CEO,BADENOCH & CLARK,52772,"2,765.75"
CLG,Standards Board for England,19/10/2009,Staff Training,FIN,CIPFA,52691,546.25
CLG,Standards Board for England,19/10/2009,Legal Fees,REP,LANDMARK CHAMBERS,52710,690
CLG,Standards Board for England,19/10/2009,Legal Fees,REP,LANDMARK CHAMBERS,52710,"1,587.00"
CLG,Standards Board for England,20/10/2009,This Year's Conf Prepayments,COM,INDISPLAY LTD,52808,"2,111.40"
CLG,Standards Board for England,20/10/2009,Professional Fees,REP,PA CONSULTING,52707,"5,244.00"
CLG,Standards Board for England,20/10/2009,Professional Fees,PLN,PA CONSULTING,52687,"21,125.50"
CLG,Standards Board for England,21/10/2009,IT Software,IST,ANCORIS LIMITED,52786,"1,723.85"
CLG,Standards Board for England,21/10/2009,Professional Fees,FIN,BENTLEY JENNISON RISK MANAGEME,52767,"3,622.50"
CLG,Standards Board for England,21/10/2009,Annual Review,COM,CHAPEL PRESS,52809,"6,847.00"
CLG,Standards Board for England,21/10/2009,Staff Training,HRC,CHIUMENTO,52784,"3,450.00"
CLG,Standards Board for England,21/10/2009,Placement Fee,IST,HAYS INFORMATION TECHNOLOGY,52769,"5,020.16"
CLG,Standards Board for England,21/10/2009,Events at Conferences,EXT,PRO'TEAN DESIGN,52801,"4,944.70"
CLG,Standards Board for England,21/10/2009,Events at Conferences,COM,PRO'TEAN DESIGN,52804,"2,843.21"
CLG,Standards Board for England,21/10/2009,Conference Networking,EXT,SOLACE ENTERPRISES,52805,"1,558.25"
CLG,Standards Board for England,21/10/2009,Telephone and Fax - Land line,APE,VODAFONE CORPORATE LTD,52779,23.74
CLG,Standards Board for England,21/10/2009,Mobile Telephone,CEO,VODAFONE CORPORATE LTD,52779,105.36
CLG,Standards Board for England,21/10/2009,Mobile Telephone,ESO,VODAFONE CORPORATE LTD,52779,67.41
CLG,Standards Board for England,21/10/2009,Mobile Telephone,EXT,VODAFONE CORPORATE LTD,52779,24.68
CLG,Standards Board for England,21/10/2009,Mobile Telephone,FAC,VODAFONE CORPORATE LTD,52779,23.85
CLG,Standards Board for England,21/10/2009,Mobile Telephone,GUI,VODAFONE CORPORATE LTD,52779,24.91
CLG,Standards Board for England,21/10/2009,Mobile Telephone,HRC,VODAFONE CORPORATE LTD,52779,23.79
CLG,Standards Board for England,21/10/2009,Mobile Telephone,IST,VODAFONE CORPORATE LTD,52779,704.15
CLG,Standards Board for England,21/10/2009,Mobile Telephone,KNO,VODAFONE CORPORATE LTD,52779,25.2
CLG,Standards Board for England,21/10/2009,Mobile Telephone,PER,VODAFONE CORPORATE LTD,52779,47.89
CLG,Standards Board for England,21/10/2009,Mobile Telephone,PLN,VODAFONE CORPORATE LTD,52779,23.81
CLG,Standards Board for England,21/10/2009,Mobile Telephone,PST,VODAFONE CORPORATE LTD,52779,25.82
CLG,Standards Board for England,21/10/2009,Mobile Telephone,REG,VODAFONE CORPORATE LTD,52779,24.49
CLG,Standards Board for England,21/10/2009,Mobile Telephone,REP,VODAFONE CORPORATE LTD,52779,383.15
CLG,Standards Board for England,21/10/2009,Mobile Telephone,STA,VODAFONE CORPORATE LTD,52779,27.32
CLG,Standards Board for England,21/10/2009,Mobile Telephone,STR,VODAFONE CORPORATE LTD,52779,27.58
CLG,Standards Board for England,21/10/2009,Mobile Telephone,RSK,VODAFONE CORPORATE LTD,52779,23.77
CLG,Standards Board for England,21/10/2009,Mobile Telephone,COM,VODAFONE CORPORATE LTD,52779,52.37
CLG,Standards Board for England,21/10/2009,Mobile Telephone,FIN,VODAFONE CORPORATE LTD,52779,42.17
CLG,Standards Board for England,22/10/2009,This Year's Conf Prepayments,COM,HYATT REGENCY BIRMINGHAM,52806,"2,979.86"
CLG,Standards Board for England,22/10/2009,Placement Fee,REP,SEARCH RECRUITMENT,52787,"1,610.00"
CLG,Standards Board for England,26/10/2009,Events at Conferences,COM,INGENIUM SE LTD,52977,"6,894.25"
CLG,Standards Board for England,26/10/2009,IT Software Support,IST,KENSON NETWORK ENGINEERING LTD,52944,"1,541.00"
CLG,Standards Board for England,26/10/2009,Printing,REP,MPG PLC,52785,937.3
CLG,Standards Board for England,26/10/2009,Photocopier,REG,RNIB,52803,570.86
CLG,Standards Board for England,26/10/2009,Photocopier,REP,RNIB,52803,2.88
CLG,Standards Board for England,27/10/2009,This Year's Conf Prepayments,COM,THE NEC GROUP,52941,"69,232.38"
CLG,Standards Board for England,27/10/2009,This Year's Conf Prepayments,COM,THE NEC GROUP,52942,"48,116.31"
CLG,Standards Board for England,28/10/2009,Contract Staff,CEO,BADENOCH & CLARK,52946,"2,765.75"
CLG,Standards Board for England,29/10/2009,IT Software,IST,ANCORIS LIMITED,52945,"2,633.50"
CLG,Standards Board for England,29/10/2009,Recruitment Advertising,KNO,CAPITA RESOURCING,52952,"4,303.30"
CLG,Standards Board for England,29/10/2009,Recruitment Advertising,PST,CAPITA RESOURCING,52952,"6,072.00"
CLG,Standards Board for England,29/10/2009,Recruitment Advertising,RSK,CAPITA RESOURCING,52953,"6,523.95"
CLG,Standards Board for England,29/10/2009,Recruitment Advertising,KNO,CAPITA RESOURCING,52951,787.75
CLG,Standards Board for England,29/10/2009,Printing,PUB,EC GROUP,52979,"5,956.00"
CLG,Standards Board for England,29/10/2009,Postage,FAC,PITNEY BOWES LTD,52948,"1,026.00"
CLG,Standards Board for England,01/11/2009,Staff Training,PER,FOCUS ON TRAINING,53063,776.25
CLG,Standards Board for England,01/11/2009,Commissioned Research,STA,UNIVERSITY OF HULL,53128,"11,500.00"
CLG,Standards Board for England,03/11/2009,Internal Audit Fees,FIN,BENTLEY JENNISON RISK MANAGEME,53055,"10,199.41"
CLG,Standards Board for England,03/11/2009,IT Software,IST,INSIGHT DIRECT (UK) LTD,53066,"32,240.48"
CLG,Standards Board for England,03/11/2009,Staff Training,REP,INSTITUTE OF QUALITY ASSURANCE,53065,639.4
CLG,Standards Board for England,03/11/2009,Photocopier,FAC,OCE (UK) LTD ,53053,"1,212.62"
CLG,Standards Board for England,03/11/2009,Conferences,CEO,SOLACE ENTERPRISES,53137,546.25
CLG,Standards Board for England,03/11/2009,IT Software,IST,SSC EXCHANGE,53062,805.3
CLG,Standards Board for England,04/11/2009,Contract Staff,CEO,BADENOCH & CLARK,53080,"2,765.75"
CLG,Standards Board for England,04/11/2009,IT Software Support,IST,INSIGHT DIRECT (UK) LTD,53093,"3,568.45"
CLG,Standards Board for England,04/11/2009,IT Software,IST,INSIGHT DIRECT (UK) LTD,53093,"12,132.50"
CLG,Standards Board for England,04/11/2009,Photocopier Leasing Charges,FAC,OCE FINANCE,53060,"1,374.58"
CLG,Standards Board for England,06/11/2009,Contract Staff,CEO,BADENOCH & CLARK,53079,"2,212.60"
CLG,Standards Board for England,06/11/2009,Annual Assembly,EXT,BENEDICT BUSINESS RESOURCES,53132,"10,741.00"
CLG,Standards Board for England,06/11/2009,Travel - Train,GUI,CAPITA BUSINESS TRAVEL,53136,181.39
CLG,Standards Board for England,06/11/2009,Travel - Train,GUI,CAPITA BUSINESS TRAVEL,53136,394
CLG,Standards Board for England,06/11/2009,Travel - Train,IST,CAPITA BUSINESS TRAVEL,53136,79.8
CLG,Standards Board for England,06/11/2009,Travel - Train,KNO,CAPITA BUSINESS TRAVEL,53136,82.72
CLG,Standards Board for England,06/11/2009,Travel - Train,REP,CAPITA BUSINESS TRAVEL,53136,"1,860.51"
CLG,Standards Board for England,06/11/2009,Travel - Train,RSK,CAPITA BUSINESS TRAVEL,53136,622.3
CLG,Standards Board for England,06/11/2009,Travel - Train,STA,CAPITA BUSINESS TRAVEL,53136,296.32
CLG,Standards Board for England,06/11/2009,General Travel - Air,ESO,CAPITA BUSINESS TRAVEL,53136,179.96
CLG,Standards Board for England,06/11/2009,General Travel - Air,RSK,CAPITA BUSINESS TRAVEL,53136,219
CLG,Standards Board for England,06/11/2009,Accommodation,ESO,CAPITA BUSINESS TRAVEL,53136,75.26
CLG,Standards Board for England,06/11/2009,Accommodation,EXT,CAPITA BUSINESS TRAVEL,53136,146.77
CLG,Standards Board for England,06/11/2009,Accommodation,IST,CAPITA BUSINESS TRAVEL,53136,250.7
CLG,Standards Board for England,06/11/2009,Accommodation,REP,CAPITA BUSINESS TRAVEL,53136,367.42
CLG,Standards Board for England,06/11/2009,Accommodation,RSK,CAPITA BUSINESS TRAVEL,53136,75.71
CLG,Standards Board for England,06/11/2009,Travel - Train,FIN,CAPITA BUSINESS TRAVEL,53136,247.5
CLG,Standards Board for England,06/11/2009,Events at Conferences,COM,CAPITA BUSINESS TRAVEL,53136,"2,368.78"
CLG,Standards Board for England,06/11/2009,Travel - Train,BRD,CAPITA BUSINESS TRAVEL,53136,85.94
CLG,Standards Board for England,06/11/2009,Travel - Train,CEO,CAPITA BUSINESS TRAVEL,53136,300.5
CLG,Standards Board for England,06/11/2009,Travel - Train,ESO,CAPITA BUSINESS TRAVEL,53136,320.4
CLG,Standards Board for England,06/11/2009,Travel - Train,STR,CAPITA BUSINESS TRAVEL,53136,664.2
CLG,Standards Board for England,06/11/2009,Annual Assembly,EXT,CAPITA BUSINESS TRAVEL,53136,273.5
CLG,Standards Board for England,06/11/2009,Annual Assembly,EXT,CAPITA BUSINESS TRAVEL,53136,448.45
CLG,Standards Board for England,06/11/2009,Service Charges,FAC,CLEANING NORTHWEST,53059,"1,475.67"
CLG,Standards Board for England,06/11/2009,Press Office Services,COM,DURRANTS PRESS CUTTINGS LTD,53091,"2,516.54"
CLG,Standards Board for England,06/11/2009,Communications Projects,COM,HYLTON WALDEK,53086,"13,694.38"
CLG,Standards Board for England,06/11/2009,Annual Review,COM,HYLTON WALDEK,53086,"5,246.00"
CLG,Standards Board for England,07/11/2009,Rates,FAC,MANCHESTER CITY COUNCIL,50042,"5,416.00"
CLG,Standards Board for England,10/11/2009,Stationery,FAC,EGAN REID STATIONERY CO,53174,680.96
CLG,Standards Board for England,10/11/2009,Annual Assembly,EXT,EGAN REID STATIONERY CO,53174,97.81
CLG,Standards Board for England,10/11/2009,Internet Charges,IST,KINGSTON COMMUNICATIONS,53154,"2,731.25"
CLG,Standards Board for England,10/11/2009,Legal Fees,REP,LANDMARK CHAMBERS,52510,"2,334.50"
CLG,Standards Board for England,10/11/2009,Internet Charges,IST,NODE 4 LIMITED,53050,799.25
CLG,Standards Board for England,11/11/2009,Website Development,IST,TERMINAL FOUR,53173,"6,190.45"
CLG,Standards Board for England,12/11/2009,Travel - Taxi,REP,BAILEY GARDINER CARS LTD,53151,671.6
CLG,Standards Board for England,13/11/2009,Contract Staff,CEO,BADENOCH & CLARK,53149,"2,765.75"
CLG,Standards Board for England,13/11/2009,Commissioned Research,KNO,UNIVERSITY OF MANCHESTER,53218,"10,000.00"
CLG,Standards Board for England,15/11/2009,Legal Fees,REP,LANDMARK CHAMBERS,53240,563.5
CLG,Standards Board for England,16/11/2009,IT Software,IST,KELWAY (UK) LTD,53214,793.5
CLG,Standards Board for England,16/11/2009,Professional Fees,IT,MONROVIA SOLUTIONS LTD,53216,"4,657.50"
CLG,Standards Board for England,16/11/2009,Professional Fees,IST,MONROVIA SOLUTIONS LTD,53215,"64,687.50"
CLG,Standards Board for England,16/11/2009,Professional Fees,IST,MONROVIA SOLUTIONS LTD,53219,"3,680.00"
CLG,Standards Board for England,17/11/2009,Professional Fees,HRC,BEAMANS MANAGEMENT CONSULTANTS,53254,"3,098.33"
CLG,Standards Board for England,17/11/2009,IT Hardware,IST,KELWAY (UK) LTD,53213,828
CLG,Standards Board for England,17/11/2009,Annual Assembly,EXT,STEPS DRAMA LEARNING DEVELOPMENT LTD,53357,"12,863.46"
CLG,Standards Board for England,18/11/2009,Telephone and Fax - Land line,APE,VODAFONE CORPORATE LTD,53220,24.15
CLG,Standards Board for England,18/11/2009,Mobile Telephone,CEO,VODAFONE CORPORATE LTD,53220,43.57
CLG,Standards Board for England,18/11/2009,Mobile Telephone,ESO,VODAFONE CORPORATE LTD,53220,68.33
CLG,Standards Board for England,18/11/2009,Mobile Telephone,EXT,VODAFONE CORPORATE LTD,53220,26.25
CLG,Standards Board for England,18/11/2009,Mobile Telephone,FAC,VODAFONE CORPORATE LTD,53220,24.27
CLG,Standards Board for England,18/11/2009,Mobile Telephone,GUI,VODAFONE CORPORATE LTD,53220,26.72
CLG,Standards Board for England,18/11/2009,Mobile Telephone,HRC,VODAFONE CORPORATE LTD,53220,24.12
CLG,Standards Board for England,18/11/2009,Mobile Telephone,IST,VODAFONE CORPORATE LTD,53220,706.06
CLG,Standards Board for England,18/11/2009,Mobile Telephone,KNO,VODAFONE CORPORATE LTD,53220,31.2
CLG,Standards Board for England,18/11/2009,Mobile Telephone,PER,VODAFONE CORPORATE LTD,53220,48.37
CLG,Standards Board for England,18/11/2009,Mobile Telephone,PLN,VODAFONE CORPORATE LTD,53220,24.14
CLG,Standards Board for England,18/11/2009,Mobile Telephone,PST,VODAFONE CORPORATE LTD,53220,24.48
CLG,Standards Board for England,18/11/2009,Mobile Telephone,REG,VODAFONE CORPORATE LTD,53220,24.42
CLG,Standards Board for England,18/11/2009,Mobile Telephone,REP,VODAFONE CORPORATE LTD,53220,390.01
CLG,Standards Board for England,18/11/2009,Mobile Telephone,STA,VODAFONE CORPORATE LTD,53220,26.67
CLG,Standards Board for England,18/11/2009,Mobile Telephone,STR,VODAFONE CORPORATE LTD,53220,26.46
CLG,Standards Board for England,18/11/2009,Mobile Telephone,RSK,VODAFONE CORPORATE LTD,53220,26.46
CLG,Standards Board for England,18/11/2009,Mobile Telephone,COM,VODAFONE CORPORATE LTD,53220,53.06
CLG,Standards Board for England,18/11/2009,Mobile Telephone,FIN,VODAFONE CORPORATE LTD,53220,24.14
CLG,Standards Board for England,19/11/2009,Professional Fees,HRC,BEAMANS MANAGEMENT CONSULTANTS,53221,"14,636.74"
CLG,Standards Board for England,19/11/2009,Events at Conferences,EXT,PRO'TEAN DESIGN,53212,"2,848.96"
CLG,Standards Board for England,19/11/2009,Recruitment Advertising,HRC,REHAB UK LTD,53253,753.25
CLG,Standards Board for England,20/11/2009,Other employment Costs,APE,GOVERNMENT ACTUARY'S DEPT.,53409,"1,037.88"
CLG,Standards Board for England,25/11/2009,Repairs & Maintenance,FAC,OASIS INTERIOR LANDSCAPING,53332,555.84
CLG,Standards Board for England,26/11/2009,Placement Fee,KNO,CAPITA RESOURCING,53376,"2,029.75"
CLG,Standards Board for England,27/11/2009,Contract Staff,CEO,BADENOCH & CLARK,53352,"2,765.75"
CLG,Standards Board for England,27/11/2009,Contract Staff,CEO,BADENOCH & CLARK,53350,"2,765.75"
CLG,Standards Board for England,28/11/2009,Postage - Franking machine finance costs,FAC,PITNEY BOWES FINANCE PLC,50431,"1,196.00"
CLG,Standards Board for England,30/11/2009,Internal Audit Fees,FIN,BENTLEY JENNISON RISK MANAGEME,53384,"1,638.75"
CLG,Standards Board for England,30/11/2009,Stationery,FAC,EGAN REID STATIONERY CO,53385,698.1
CLG,Standards Board for England,30/11/2009,Health & Safety,FAC,EGAN REID STATIONERY CO,53385,19.03
CLG,Standards Board for England,30/11/2009,Professional Fees,HRC,PERSONAL TODAY,53367,"1,442.74"
CLG,Standards Board for England,30/11/2009,Postage,FAC,PITNEY BOWES LTD,53333,513
CLG,Standards Board for England,30/11/2009,Corporate Training,HRC,REED TRAINING,53380,"1,449.00"
CLG,Standards Board for England,30/11/2009,Recruitment Advertising,HRC,TMP (UK)LTD,53377,"2,277.00"
CLG,Standards Board for England,02/12/2009,Professional Fees,HRC,HALLIWELLS,53468,"3,450.00"
CLG,Standards Board for England,03/12/2009,Telephone and Fax - Land line,IST,BRITISH TELECOMMUNICATIONS PLC,49737,"2,478.78"
CLG,Standards Board for England,03/12/2009,Press Office Services,COM,DURRANTS PRESS CUTTINGS LTD,53471,"2,147.86"
