MODGPC30257,19-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£702.72
MODGPC30258,19-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£544.77
MODGPC30259,24-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£693.62
MODGPC30260,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£1,603.09"
MODGPC30261,13-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£869.34
MODGPC30262,17-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£1,779.48"
MODGPC30263,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£3,787.24"
MODGPC30264,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£694.82
MODGPC30265,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£590.30
MODGPC30266,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£4,753.10"
MODGPC30267,13-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£1,184.34"
MODGPC30268,17-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,505.86"
MODGPC30269,24-Apr-12,Cleaning Services and Supplies     , DRY CLEANERS,£568.80
MODGPC30270,16-Apr-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"£7,455.60"
MODGPC30271,19-Apr-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,017.90"
MODGPC30272,17-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£574.21
MODGPC30273,23-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£628.78
MODGPC30274,19-Apr-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,£637.92
MODGPC30275,19-Apr-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£3,600.00"
MODGPC30276,17-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,883.57"
MODGPC30277,26-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£564.99
MODGPC30278,25-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,269.00"
MODGPC30279,24-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£743.04
MODGPC30280,19-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£3,456.00"
MODGPC30281,17-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£712.00
MODGPC30282,24-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£995.00
MODGPC30283,19-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£580.00
MODGPC30284,17-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£985.78
MODGPC30285,18-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£642.00
MODGPC30286,13-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,620.00"
MODGPC30287,25-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£636.00
MODGPC30288,30-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£2,400.00"
MODGPC30289,13-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,646.81"
MODGPC30290,18-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£826.56
MODGPC30291,24-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£790.22
MODGPC30292,24-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,812.48"
MODGPC30293,17-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£1,709.32"
MODGPC30294,23-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£504.00
MODGPC30295,25-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£1,790.40"
MODGPC30296,24-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£3,552.00"
MODGPC30297,23-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,080.00"
MODGPC30298,20-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£4,732.72"
MODGPC30299,18-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£2,388.00"
MODGPC30300,19-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£953.25
MODGPC30301,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£2,416.80"
MODGPC30302,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£4,209.41"
MODGPC30303,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,403.13"
MODGPC30304,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£705.60
MODGPC30305,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£893.28
MODGPC30306,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,004.20"
MODGPC30307,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£985.83
MODGPC30308,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£985.83
MODGPC30309,16-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£954.00
MODGPC30310,30-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£634.66
MODGPC30311,24-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£584.27
MODGPC30312,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£4,908.00"
MODGPC30313,24-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£5,049.60"
MODGPC30314,23-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£784.20
MODGPC30315,30-Apr-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,£696.54
MODGPC30316,27-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£615.60
MODGPC30317,19-Apr-12,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,"£1,263.00"
MODGPC30318,24-Apr-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",£855.84
MODGPC30319,30-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£630.36
MODGPC30320,19-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£764.62
MODGPC30321,18-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£3,360.00"
MODGPC30322,24-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£3,000.00"
MODGPC30323,18-Apr-12,Freight and Storage                , PUBLIC WAREHOUSING,£720.00
MODGPC30324,20-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£780.42
MODGPC30325,20-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,464.00"
MODGPC30326,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,931.20"
MODGPC30327,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,296.00"
MODGPC30328,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,434.58"
MODGPC30329,30-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£19,693.80"
MODGPC30330,11-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£571.86
MODGPC30331,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,645.09"
MODGPC30332,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,805.80"
MODGPC30333,20-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£666.00
MODGPC30334,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£684.00
MODGPC30335,20-Apr-12,General Retail and Wholesale       , SHOE STORES,£543.62
MODGPC30336,16-Apr-12,General Retail and Wholesale       , SHOE STORES,£521.11
MODGPC30337,18-Apr-12,General Retail and Wholesale       , SHOE STORES,£549.46
MODGPC30338,24-Apr-12,General Retail and Wholesale       , SHOE STORES,"£4,317.88"
MODGPC30339,18-Apr-12,General Retail and Wholesale       , SHOE STORES,£506.02
MODGPC30340,25-Apr-12,General Retail and Wholesale       , SHOE STORES,£715.76
MODGPC30341,23-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£742.61
MODGPC30342,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£11,833.92"
MODGPC30343,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,162.05"
MODGPC30344,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£623.95
MODGPC30345,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,080.00"
MODGPC30346,16-Apr-12,General Retail and Wholesale       , DISCOUNT STORES,"£2,417.76"
MODGPC30347,16-Apr-12,General Retail and Wholesale       , DISCOUNT STORES,£821.80
MODGPC30348,17-Apr-12,General Retail and Wholesale       , DISCOUNT STORES,£755.03
MODGPC30349,19-Apr-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"£3,456.00"
MODGPC30350,13-Apr-12,General Retail and Wholesale       , ARTIST/CRAFT SHOPS,"£1,248.00"
MODGPC30351,16-Apr-12,General Retail and Wholesale       , HARDWARE STORES,"£1,537.97"
MODGPC30352,27-Apr-12,General Retail and Wholesale       , FURRIERS AND FUR SHOPS,£671.44
MODGPC30353,27-Apr-12,General Retail and Wholesale       , FURRIERS AND FUR SHOPS,"£1,994.97"
MODGPC30354,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£519.65
MODGPC30355,20-Apr-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",£810.00
MODGPC30356,23-Apr-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",£630.00
MODGPC30357,16-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£804.00
MODGPC30358,19-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,790.00"
MODGPC30359,26-Apr-12,General Retail and Wholesale       , VARIETY STORES,£681.58
MODGPC30360,25-Apr-12,General Retail and Wholesale       , ARTIST/CRAFT SHOPS,£905.38
MODGPC30361,16-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,886.99"
MODGPC30362,26-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£517.88
MODGPC30363,25-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,055.71"
MODGPC30364,26-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,324.80"
MODGPC30365,24-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,204.73"
MODGPC30366,23-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£2,571.60"
MODGPC30367,16-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£921.84
MODGPC30368,17-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£2,338.44"
MODGPC30369,19-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£705.60
MODGPC30370,23-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£567.07
MODGPC30371,13-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£7,856.40"
MODGPC30372,27-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,084.94"
MODGPC30373,20-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,394.00"
MODGPC30374,27-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,028.40"
MODGPC30375,12-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£547.14
MODGPC30376,23-Apr-12,General Retail and Wholesale       , HARDWARE STORES,"£10,440.00"
MODGPC30377,19-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£21,402.00"
MODGPC30378,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£780.00
MODGPC30379,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£684.00
MODGPC30380,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£2,668.60"
MODGPC30381,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£4,980.00"
MODGPC30382,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£4,991.25"
MODGPC30383,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£4,248.00"
MODGPC30384,25-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£4,992.90"
MODGPC30385,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£3,384.00"
MODGPC30386,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£3,058.00"
MODGPC30387,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£3,580.00"
MODGPC30388,17-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£809.50
MODGPC30389,18-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,418.15"
MODGPC30390,24-Apr-12,General Retail and Wholesale       , SHOE REPAIR/SHINE/HAT CLEAN,£520.88
MODGPC30391,25-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"£6,657.78"
MODGPC30392,28-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,£859.98
MODGPC30393,23-Apr-12,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,£981.73
MODGPC30394,26-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£3,918.20"
MODGPC30395,26-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,548.72"
MODGPC30396,19-Apr-12,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,"£1,572.24"
MODGPC30397,27-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£798.99
MODGPC30398,24-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,£659.97
MODGPC30399,27-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£4,493.32"
MODGPC30400,17-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£5,617.82"
MODGPC30401,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,220.15"
MODGPC30402,24-Apr-12,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,£899.70
MODGPC30403,17-Apr-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£657.14
MODGPC30404,30-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£2,099.33"
MODGPC30405,23-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£996.00
MODGPC30406,18-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£948.00
MODGPC30407,19-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,584.00"
MODGPC30408,30-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£1,558.00"
MODGPC30409,24-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,£985.80
MODGPC30410,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,904.00"
MODGPC30411,13-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£731.10
MODGPC30412,18-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£566.70
MODGPC30413,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,292.83"
MODGPC30414,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,338.62"
MODGPC30415,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£9,447.41"
MODGPC30416,30-Apr-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,£531.73
MODGPC30417,16-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£2,383.87"
MODGPC30418,16-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£684.00
MODGPC30419,17-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£864.52
MODGPC30420,19-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,233.11"
MODGPC30421,17-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,272.00"
MODGPC30422,13-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£792.00
MODGPC30423,17-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£663.31
MODGPC30424,16-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£825.08
MODGPC30425,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,048.80"
MODGPC30426,25-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£659.88
MODGPC30427,23-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,704.11"
MODGPC30428,23-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£600.00
MODGPC30429,28-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,£507.28
MODGPC30430,16-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"£3,056.00"
MODGPC30431,30-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"£1,654.80"
MODGPC30432,30-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"£6,645.60"
MODGPC30433,24-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£896.79
MODGPC30434,17-Apr-12,General Retail and Wholesale       , FAMILY CLOTHING STORES,£946.80
MODGPC30435,26-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£2,672.60"
MODGPC30436,18-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,238.75"
MODGPC30437,19-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,028.18"
MODGPC30438,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£626.00
MODGPC30439,24-Apr-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"£1,871.50"
MODGPC30440,16-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"£4,782.00"
MODGPC30441,26-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£905.66
MODGPC30442,16-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,284.12"
MODGPC30443,13-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£3,818.50"
MODGPC30444,13-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£561.79
MODGPC30445,16-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,123.58"
MODGPC30446,18-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,685.38"
MODGPC30447,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,501.12"
MODGPC30448,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,772.98"
MODGPC30449,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,970.00"
