Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,17/05/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,794599,27783.17
Ministry of Defence,Ministry of Defence,17/05/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,794599,680892.32
Ministry of Defence,Ministry of Defence,17/05/2011,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,794599,230074.55
Ministry of Defence,Ministry of Defence,17/05/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,794599,2447014.26
Ministry of Defence,Ministry of Defence,17/05/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,794599,330059.76
Ministry of Defence,Ministry of Defence,17/05/2011,Externally delivered education and training.,Air Command,BABCOCK LAND LIMITED,794600,895670.31
Ministry of Defence,Ministry of Defence,17/05/2011,Externally delivered education and training.,Defence Equipment & Support,BABCOCK LAND LIMITED,794600,1422
Ministry of Defence,Ministry of Defence,17/05/2011,Externally delivered education and training.,Land Forces,BABCOCK LAND LIMITED,794600,3610.09
Ministry of Defence,Ministry of Defence,17/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,794612,377914
Ministry of Defence,Ministry of Defence,17/05/2011,Property leases,Defence Infrastructure Organisation ,BANNOCKBURN HOMES LIMITED,794617,294744.06
Ministry of Defence,Ministry of Defence,17/05/2011,Externally delivered education and training.,Air Command,BOURNEMOUTH UNIVERSITY,794627,36900
Ministry of Defence,Ministry of Defence,17/05/2011,Estate management,Defence Infrastructure Organisation ,BOVIS LEND LEASE LIMITED,794628,340000
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BOVIS LEND LEASE LIMITED,794628,1740196.82
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,794653,21577.67
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,794659,81003.61
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,794661,10850.6
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,794661,38.71
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,794661,37927.81
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,794661,923.28
Ministry of Defence,Ministry of Defence,17/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,794664,70124
Ministry of Defence,Ministry of Defence,17/05/2011,Medical treatment & stores and welfare services.,Central TLB,CHAS.A.BLATCHFORD & SONS LIMITED,794671,312843.07
Ministry of Defence,Ministry of Defence,17/05/2011,Estates-Stores/Equipment,DIO-SSG,CHUBB LOCKS CUSTODIAL SERVICES,PMT-AP021112004,43651.2
Ministry of Defence,Ministry of Defence,17/05/2011,Estates-Equipment/Works,DIO-SSG,COMMEND UK LTD,PMT-AP021112006,36778.42
Ministry of Defence,Ministry of Defence,17/05/2011,Food and clothing,Defence Equipment & Support,COMPASS GROUP PLC,794690,75115.87
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,794691,4450.93
Ministry of Defence,Ministry of Defence,17/05/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,794691,45126.79
